Local: ,2025-06-12 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1749679200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1749725890943.875,194853,1749725890924.937,264,63,96
1749725890963.812,194883,1749725890944.812,259,65,102
1749725890983.531,194905,1749725890964.75,260,67,99
1749725891003.406,194938,1749725890984.438,270,67,104
1749725891023.25,194997,1749725891004.313,271,64,103
1749725891043.063,195080,1749725891024.187,247,78,103
1749725891062.937,195161,1749725891044.031,264,64,95
1749725891082.844,195252,1749725891063.812,268,70,99
1749725891102.656,195345,1749725891083.719,265,63,104
1749725891122.5,195437,1749725891103.625,263,71,95
1749725891142.344,195551,1749725891123.437,251,71,96
1749725891162.187,195657,1749725891143.25,271,62,96
1749725891182.062,195733,1749725891163.125,265,64,95
1749725891201.875,195880,1749725891182.969,271,67,87
1749725891221.75,196005,1749725891202.812,271,66,99
1749725891241.594,196127,1749725891222.656,263,70,98
1749725891261.437,196258,1749725891242.5,259,63,103
1749725891281.281,196405,1749725891262.375,259,65,99
1749725891301.156,196530,1749725891282.219,259,64,98
1749725891321.0,196658,1749725891302.094,272,63,103
1749725891340.844,196778,1749725891321.906,257,64,104
1749725891360.656,196908,1749725891341.75,259,65,96
1749725891380.531,197057,1749725891361.594,259,87,99
1749725891400.375,197221,1749725891381.438,268,67,97
1749725891420.219,197351,1749725891401.281,267,65,102
1749725891440.094,197491,1749725891421.156,268,60,124
1749725891459.906,197484,1749725891441.0,268,64,103
1749725891479.781,197354,1749725891460.875,259,67,100
1749725891499.625,197056,1749725891480.687,252,70,96
1749725891519.5,196648,1749725891500.531,270,63,94
1749725891539.3118,196186,1749725891520.438,260,68,95
1749725891559.156,195757,1749725891540.25,255,65,97
1749725891579.0,195374,1749725891560.0942,268,64,98
1749725891598.844,195077,1749725891579.906,263,66,102
1749725891618.687,194875,1749725891599.75,271,76,98
1749725891638.594,194713,1749725891619.656,265,65,100
1749725891658.375,194628,1749725891639.5,264,62,97
1749725891678.219,194561,1749725891659.281,260,63,103
1749725891698.062,194542,1749725891679.187,255,66,102
1749725891717.875,194538,1749725891698.969,259,63,96
1749725891737.75,194557,1749725891718.75,269,60,97
1749725891757.594,194589,1749725891738.688,255,63,106
1749725891777.406,194588,1749725891758.469,268,64,87
1749725891797.281,194575,1749725891778.375,252,64,106
1749725891817.094,194544,1749725891798.219,262,63,95
1749725891836.937,194475,1749725891818.0,265,65,99
1749725891856.781,194424,1749725891837.875,260,70,94
1749725891876.625,194352,1749725891857.687,268,68,96
1749725891896.594,194306,1749725891877.562,255,63,97
1749725891916.375,194325,1749725891897.406,262,68,95
1749725891936.156,194330,1749725891917.281,252,67,99
1749725891956.0,194356,1749725891937.063,267,63,100
1749725891975.844,194394,1749725891956.937,270,67,103
1749725891995.719,194458,1749725891976.75,263,60,102
1749725892015.562,194515,1749725891996.625,260,67,99
1749725892035.469,194590,1749725892016.438,252,71,96
1749725892055.219,194675,1749725892036.313,262,55,94
1749725892075.063,194790,1749725892056.125,263,64,99
1749725892094.937,194895,1749725892075.969,260,66,103
1749725892114.75,194969,1749725892095.813,271,65,104
1749725892134.594,195097,1749725892115.688,259,67,103
