Local: ,2025-05-08 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1746655200000.0
Timestamp,Seq No.,ECG data
1746694936225.094,5480,31593
1746694936226.094,5480,31591
1746694936227.094,5480,31588
1746694936228.094,5480,31591
1746694936229.094,5480,31598
1746694936230.094,5480,31598
1746694936231.094,5480,31608
1746694936232.094,5480,31619
1746694936233.094,5481,31633
1746694936234.094,5481,31651
1746694936235.0,5481,31665
1746694936236.0,5481,31677
1746694936237.0,5481,31689
1746694936238.0,5481,31697
1746694936239.0,5481,31713
1746694936240.0,5481,31725
1746694936241.0,5481,31731
1746694936242.0,5481,31733
1746694936243.0,5481,31723
1746694936244.0,5482,31719
1746694936245.0,5482,31715
1746694936246.0,5482,31716
1746694936247.0,5482,31723
1746694936248.0,5482,31727
1746694936249.0,5482,31735
1746694936250.0,5482,31742
1746694936250.844,5482,31745
1746694936251.844,5482,31753
1746694936252.844,5482,31759
1746694936253.844,5482,31763
1746694936254.844,5483,31765
1746694936255.8442,5483,31767
1746694936256.844,5483,31768
1746694936257.844,5483,31766
1746694936258.844,5483,31763
1746694936259.844,5483,31758
1746694936260.844,5483,31759
1746694936261.844,5483,31756
1746694936262.844,5483,31762
1746694936263.844,5483,31769
1746694936264.844,5483,31781
1746694936265.844,5484,31795
1746694936266.719,5484,31815
1746694936267.719,5484,31834
1746694936268.719,5484,31850
1746694936269.719,5484,31864
1746694936270.719,5484,31872
1746694936271.719,5484,31877
1746694936272.719,5484,31879
1746694936273.719,5484,31876
1746694936274.719,5484,31868
1746694936275.719,5484,31868
1746694936276.719,5485,31866
1746694936277.719,5485,31864
1746694936278.719,5485,31863
1746694936279.719,5485,31864
1746694936280.719,5485,31871
1746694936281.719,5485,31881
1746694936282.656,5485,31892
1746694936283.6558,5485,31899
1746694936284.656,5485,31907
1746694936285.656,5485,31911
1746694936286.656,5485,31911
1746694936287.656,5486,31907
1746694936288.656,5486,31898
1746694936289.656,5486,31893
1746694936290.656,5486,31890
1746694936291.656,5486,31897
1746694936292.656,5486,31896
1746694936293.656,5486,31900
1746694936294.656,5486,31906
1746694936295.656,5486,31906
1746694936296.656,5486,31904
1746694936297.656,5486,31906
1746694936298.531,5487,31901
1746694936299.531,5487,31896
1746694936300.531,5487,31896
1746694936301.531,5487,31892
1746694936302.531,5487,31884
1746694936303.531,5487,31868
1746694936304.531,5487,31861
1746694936305.531,5487,31853
1746694936306.531,5487,31845
1746694936307.531,5487,31847
1746694936308.531,5487,31847
1746694936309.531,5488,31832
1746694936310.531,5488,31812
1746694936311.531,5488,31795
1746694936312.531,5488,31774
1746694936313.531,5488,31759
1746694936314.406,5488,31739
1746694936315.406,5488,31719
1746694936316.406,5488,31706
1746694936317.406,5488,31698
1746694936318.406,5488,31690
1746694936319.406,5488,31678
1746694936320.406,5489,31662
1746694936321.406,5489,31640
1746694936322.406,5489,31623
1746694936323.406,5489,31598
1746694936324.406,5489,31574
1746694936325.406,5489,31553
1746694936326.406,5489,31528
1746694936327.406,5489,31505
1746694936328.406,5489,31478
1746694936329.406,5489,31463
1746694936330.281,5489,31445
1746694936331.281,5490,31431
1746694936332.281,5490,31418
1746694936333.281,5490,31402
1746694936334.281,5490,31392
1746694936335.281,5490,31371
1746694936336.281,5490,31347
1746694936337.281,5490,31327
1746694936338.281,5490,31305
1746694936339.281,5490,31286
1746694936340.281,5490,31274
1746694936341.281,5490,31264
1746694936342.281,5491,31261
1746694936343.281,5491,31253
1746694936344.281,5491,31245
1746694936345.281,5491,31234
1746694936346.1558,5491,31230
1746694936347.156,5491,31221
1746694936348.156,5491,31215
1746694936349.156,5491,31204
1746694936350.156,5491,31190
1746694936351.156,5491,31177
1746694936352.156,5491,31171
1746694936353.156,5492,31164
1746694936354.156,5492,31159
1746694936355.156,5492,31149
1746694936356.156,5492,31144
1746694936357.156,5492,31137
1746694936358.156,5492,31134
1746694936359.156,5492,31127
1746694936360.156,5492,31124
1746694936361.156,5492,31121
1746694936362.062,5492,31122
1746694936363.063,5492,31117
1746694936364.062,5493,31117
1746694936365.063,5493,31110
1746694936366.062,5493,31111
1746694936367.063,5493,31103
1746694936368.062,5493,31096
1746694936369.063,5493,31093
1746694936370.062,5493,31084
1746694936371.063,5493,31081
1746694936372.062,5493,31075
1746694936373.063,5493,31070
1746694936374.062,5493,31068
1746694936375.063,5494,31068
1746694936376.062,5494,31072
1746694936377.063,5494,31071
1746694936377.969,5494,31071
1746694936378.969,5494,31069
1746694936379.969,5494,31061
1746694936380.969,5494,31061
1746694936381.969,5494,31070
1746694936382.969,5494,31075
1746694936383.969,5494,31077
1746694936384.969,5494,31076
1746694936385.969,5495,31077
1746694936386.969,5495,31077
1746694936387.969,5495,31080
1746694936388.969,5495,31081
1746694936389.969,5495,31091
1746694936390.969,5495,31102
1746694936391.969,5495,31109
1746694936392.969,5495,31116
1746694936393.844,5495,31121
1746694936394.844,5495,31122
1746694936395.844,5495,31126
1746694936396.844,5496,31129
1746694936397.844,5496,31130
1746694936398.844,5496,31129
1746694936399.844,5496,31130
1746694936400.844,5496,31123
1746694936401.844,5496,31126
1746694936402.844,5496,31115
1746694936403.8442,5496,31115
1746694936404.844,5496,31114
1746694936405.844,5496,31114
1746694936406.844,5496,31105
1746694936407.844,5497,31103
1746694936408.844,5497,31097
1746694936409.719,5497,31100
1746694936410.719,5497,31102
1746694936411.719,5497,31103
1746694936412.719,5497,31107
1746694936413.719,5497,31117
1746694936414.719,5497,31124
1746694936415.719,5497,31133
1746694936416.719,5497,31137
1746694936417.719,5497,31144
1746694936418.719,5498,31147
1746694936419.719,5498,31155
1746694936420.719,5498,31161
1746694936421.719,5498,31167
1746694936422.719,5498,31171
1746694936423.719,5498,31179
1746694936424.719,5498,31184
1746694936425.594,5498,31192
1746694936426.594,5498,31196
1746694936427.594,5498,31199
1746694936428.594,5498,31193
1746694936429.594,5499,31189
1746694936430.594,5499,31187
1746694936431.594,5499,31183
1746694936432.594,5499,31181
1746694936433.594,5499,31171
1746694936434.594,5499,31167
1746694936435.594,5499,31165
1746694936436.594,5499,31161
1746694936437.594,5499,31157
1746694936438.594,5499,31160
1746694936439.594,5499,31160
1746694936440.594,5500,31165
1746694936441.5,5500,31173
1746694936442.5,5500,31179
1746694936443.5,5500,31177
1746694936444.5,5500,31179
1746694936445.5,5500,31176
1746694936446.5,5500,31172
1746694936447.5,5500,31172
1746694936448.5,5500,31172
1746694936449.5,5500,31179
1746694936450.5,5500,31188
1746694936451.5,5501,31187
1746694936452.5,5501,31191
1746694936453.5,5501,31197
1746694936454.5,5501,31197
1746694936455.5,5501,31201
1746694936456.5,5501,31203
1746694936457.375,5501,31206
1746694936458.375,5501,31205
1746694936459.375,5501,31202
1746694936460.375,5501,31196
1746694936461.375,5501,31194
1746694936462.375,5502,31192
1746694936463.375,5502,31185
1746694936464.375,5502,31185
1746694936465.375,5502,31188
1746694936466.375,5502,31192
1746694936467.375,5502,31201
1746694936468.375,5502,31212
1746694936469.375,5502,31221
1746694936470.375,5502,31229
1746694936471.375,5502,31231
1746694936472.375,5502,31228
1746694936473.281,5503,31234
1746694936474.281,5503,31233
1746694936475.281,5503,31233
1746694936476.281,5503,31236
1746694936477.281,5503,31236
1746694936478.281,5503,31230
1746694936479.281,5503,31228
1746694936480.281,5503,31225
1746694936481.281,5503,31219
1746694936482.281,5503,31221
1746694936483.281,5503,31218
1746694936484.281,5504,31221
1746694936485.281,5504,31228
1746694936486.281,5504,31242
1746694936487.281,5504,31259
1746694936488.281,5504,31273
1746694936489.125,5504,31284
1746694936490.125,5504,31294
1746694936491.125,5504,31304
1746694936492.125,5504,31306
1746694936493.125,5504,31302
1746694936494.125,5504,31307
1746694936495.125,5505,31304
1746694936496.125,5505,31313
1746694936497.125,5505,31316
1746694936498.125,5505,31318
1746694936499.125,5505,31321
1746694936500.125,5505,31323
1746694936501.125,5505,31323
1746694936502.125,5505,31323
1746694936503.125,5505,31326
1746694936504.125,5505,31331
1746694936505.0,5505,31330
1746694936506.0,5506,31335
1746694936507.0,5506,31333
1746694936508.0,5506,31325
1746694936509.0,5506,31325
1746694936510.0,5506,31327
1746694936511.0,5506,31325
1746694936512.0,5506,31320
1746694936513.0,5506,31314
1746694936514.0,5506,31303
1746694936515.0,5506,31292
1746694936516.0,5506,31287
1746694936517.0,5507,31287
1746694936518.0,5507,31285
1746694936519.0,5507,31294
1746694936520.0,5507,31313
1746694936520.906,5507,31327
1746694936521.906,5507,31339
1746694936522.906,5507,31345
1746694936523.906,5507,31355
1746694936524.906,5507,31361
1746694936525.906,5507,31362
1746694936526.906,5507,31359
1746694936527.906,5508,31354
1746694936528.906,5508,31347
1746694936529.906,5508,31343
1746694936530.906,5508,31340
1746694936531.906,5508,31335
1746694936532.906,5508,31333
1746694936533.906,5508,31334
1746694936534.906,5508,31332
1746694936535.906,5508,31333
1746694936536.781,5508,31338
1746694936537.781,5508,31339
1746694936538.781,5509,31337
1746694936539.781,5509,31347
1746694936540.781,5509,31346
1746694936541.781,5509,31346
1746694936542.781,5509,31340
1746694936543.781,5509,31325
1746694936544.781,5509,31316
1746694936545.781,5509,31305
1746694936546.781,5509,31298
1746694936547.781,5509,31297
1746694936548.781,5509,31301
1746694936549.781,5510,31312
1746694936550.781,5510,31325
1746694936551.781,5510,31341
1746694936552.656,5510,31353
1746694936553.656,5510,31359
1746694936554.656,5510,31359
1746694936555.656,5510,31362
1746694936556.6558,5510,31357
1746694936557.656,5510,31357
1746694936558.656,5510,31366
1746694936559.656,5510,31363
1746694936560.656,5511,31365
1746694936561.656,5511,31372
1746694936562.656,5511,31371
1746694936563.656,5511,31366
1746694936564.656,5511,31363
1746694936565.656,5511,31352
1746694936566.656,5511,31346
1746694936567.656,5511,31341
1746694936568.562,5511,31339
1746694936569.563,5511,31333
1746694936570.5618,5511,31337
1746694936571.563,5512,31342
1746694936572.562,5512,31346
1746694936573.563,5512,31344
1746694936574.562,5512,31347
1746694936575.563,5512,31349
1746694936576.562,5512,31356
1746694936577.563,5512,31367
1746694936578.562,5512,31375
1746694936579.563,5512,31375
1746694936580.562,5512,31371
1746694936581.563,5512,31362
1746694936582.562,5513,31354
1746694936583.563,5513,31351
1746694936584.406,5513,31351
1746694936585.406,5513,31352
1746694936586.406,5513,31351
1746694936587.406,5513,31353
1746694936588.406,5513,31351
1746694936589.406,5513,31351
1746694936590.406,5513,31354
1746694936591.406,5513,31354
1746694936592.406,5513,31354
1746694936593.406,5514,31354
1746694936594.406,5514,31353
1746694936595.406,5514,31351
1746694936596.406,5514,31348
1746694936597.406,5514,31343
1746694936598.406,5514,31342
1746694936599.406,5514,31342
1746694936600.344,5514,31351
1746694936601.344,5514,31349
1746694936602.344,5514,31351
1746694936603.344,5514,31353
1746694936604.344,5515,31344
1746694936605.344,5515,31335
1746694936606.344,5515,31327
1746694936607.344,5515,31334
1746694936608.344,5515,31333
1746694936609.344,5515,31339
1746694936610.344,5515,31341
1746694936611.344,5515,31339
1746694936612.344,5515,31337
1746694936613.344,5515,31335
1746694936614.344,5515,31337
1746694936615.344,5516,31344
1746694936616.219,5516,31357
1746694936617.219,5516,31362
1746694936618.219,5516,31365
1746694936619.219,5516,31367
1746694936620.219,5516,31371
1746694936621.219,5516,31368
1746694936622.219,5516,31361
1746694936623.219,5516,31357
1746694936624.219,5516,31358
1746694936625.219,5516,31351
1746694936626.219,5517,31342
1746694936627.219,5517,31338
1746694936628.219,5517,31334
1746694936629.219,5517,31331
1746694936630.219,5517,31330
1746694936631.219,5517,31335
1746694936632.094,5517,31337
1746694936633.094,5517,31346
1746694936634.094,5517,31355
1746694936635.094,5517,31356
1746694936636.094,5517,31360
1746694936637.094,5518,31373
1746694936638.094,5518,31380
1746694936639.094,5518,31384
1746694936640.094,5518,31384
1746694936641.094,5518,31381
1746694936642.094,5518,31375
1746694936643.094,5518,31367
1746694936644.094,5518,31358
1746694936645.094,5518,31353
1746694936646.094,5518,31353
1746694936647.094,5518,31350
1746694936647.969,5519,31349
1746694936648.969,5519,31355
1746694936649.969,5519,31356
1746694936650.969,5519,31360
1746694936651.969,5519,31360
1746694936652.969,5519,31371
1746694936653.969,5519,31369
1746694936654.969,5519,31369
1746694936655.969,5519,31368
1746694936656.969,5519,31361
1746694936657.969,5519,31355
1746694936658.969,5520,31357
1746694936659.969,5520,31355
1746694936660.969,5520,31350
1746694936661.969,5520,31342
1746694936662.969,5520,31339
1746694936663.875,5520,31338
1746694936664.875,5520,31337
1746694936665.875,5520,31343
1746694936666.875,5520,31353
1746694936667.875,5520,31363
1746694936668.875,5520,31374
1746694936669.875,5521,31380
1746694936670.875,5521,31379
1746694936671.875,5521,31375
1746694936672.875,5521,31371
1746694936673.875,5521,31363
1746694936674.875,5521,31355
1746694936675.875,5521,31348
1746694936676.875,5521,31348
1746694936677.875,5521,31343
1746694936678.875,5521,31353
1746694936679.781,5521,31360
1746694936680.781,5522,31370
1746694936681.781,5522,31379
1746694936682.781,5522,31377
1746694936683.781,5522,31376
1746694936684.781,5522,31375
1746694936685.781,5522,31368
1746694936686.781,5522,31363
1746694936687.781,5522,31354
1746694936688.781,5522,31348
1746694936689.781,5522,31345
1746694936690.781,5522,31340
1746694936691.781,5523,31336
1746694936692.781,5523,31341
1746694936693.781,5523,31341
1746694936694.781,5523,31339
1746694936695.656,5523,31341
1746694936696.656,5523,31341
1746694936697.656,5523,31352
1746694936698.656,5523,31357
1746694936699.656,5523,31363
1746694936700.656,5523,31366
1746694936701.656,5523,31365
1746694936702.656,5524,31359
1746694936703.656,5524,31359
1746694936704.656,5524,31359
1746694936705.656,5524,31358
1746694936706.656,5524,31352
1746694936707.656,5524,31347
1746694936708.656,5524,31345
1746694936709.656,5524,31350
1746694936710.656,5524,31352
1746694936711.563,5524,31355
1746694936712.562,5524,31357
1746694936713.563,5525,31358
1746694936714.562,5525,31356
1746694936715.563,5525,31357
1746694936716.562,5525,31359
1746694936717.563,5525,31359
1746694936718.5618,5525,31351
1746694936719.563,5525,31356
1746694936720.562,5525,31359
1746694936721.563,5525,31357
1746694936722.562,5525,31357
1746694936723.563,5525,31361
1746694936724.562,5526,31356
1746694936725.563,5526,31360
1746694936726.562,5526,31359
1746694936727.437,5526,31350
1746694936728.438,5526,31347
1746694936729.437,5526,31346
1746694936730.438,5526,31342
1746694936731.437,5526,31339
1746694936732.438,5526,31341
1746694936733.437,5526,31343
1746694936734.438,5526,31347
1746694936735.437,5527,31361
1746694936736.438,5527,31369
1746694936737.437,5527,31373
1746694936738.437,5527,31380
1746694936739.438,5527,31385
1746694936740.437,5527,31383
1746694936741.438,5527,31391
1746694936742.4368,5527,31394
1746694936743.281,5527,31396
1746694936744.281,5527,31396
1746694936745.281,5527,31395
1746694936746.281,5528,31397
1746694936747.281,5528,31394
1746694936748.281,5528,31395
1746694936749.281,5528,31387
1746694936750.281,5528,31377
1746694936751.281,5528,31364
1746694936752.281,5528,31357
1746694936753.281,5528,31354
1746694936754.281,5528,31355
1746694936755.281,5528,31354
1746694936756.281,5528,31359
1746694936757.281,5529,31357
1746694936758.281,5529,31363
1746694936759.219,5529,31367
1746694936760.219,5529,31363
1746694936761.219,5529,31360
1746694936762.219,5529,31356
1746694936763.2192,5529,31349
1746694936764.219,5529,31353
1746694936765.219,5529,31362
1746694936766.219,5529,31371
1746694936767.219,5529,31372
1746694936768.219,5530,31375
1746694936769.219,5530,31380
1746694936770.219,5530,31381
1746694936771.219,5530,31385
1746694936772.219,5530,31386
1746694936773.219,5530,31379
1746694936774.219,5530,31380
1746694936775.094,5530,31378
1746694936776.094,5530,31389
1746694936777.094,5530,31388
1746694936778.094,5530,31388
1746694936779.094,5531,31385
1746694936780.094,5531,31387
1746694936781.094,5531,31383
1746694936782.094,5531,31384
1746694936783.094,5531,31380
1746694936784.094,5531,31373
1746694936785.094,5531,31367
1746694936786.094,5531,31359
1746694936787.0942,5531,31348
1746694936788.094,5531,31347
1746694936789.094,5531,31340
1746694936790.094,5532,31329
1746694936790.969,5532,31326
1746694936791.969,5532,31323
1746694936792.969,5532,31333
1746694936793.969,5532,31351
1746694936794.969,5532,31366
1746694936795.969,5532,31374
1746694936796.969,5532,31379
1746694936797.969,5532,31378
1746694936798.969,5532,31383
1746694936799.969,5532,31388
1746694936800.969,5533,31398
1746694936801.969,5533,31397
1746694936802.969,5533,31398
1746694936803.969,5533,31397
1746694936804.969,5533,31396
1746694936805.969,5533,31384
1746694936806.844,5533,31367
1746694936807.844,5533,31357
1746694936808.844,5533,31351
1746694936809.844,5533,31354
1746694936810.844,5533,31359
1746694936811.844,5534,31363
1746694936812.844,5534,31371
1746694936813.844,5534,31369
1746694936814.844,5534,31367
1746694936815.844,5534,31371
1746694936816.844,5534,31374
1746694936817.844,5534,31382
1746694936818.844,5534,31388
1746694936819.844,5534,31389
1746694936820.844,5534,31393
1746694936821.844,5534,31400
1746694936822.719,5535,31401
1746694936823.719,5535,31405
1746694936824.719,5535,31402
1746694936825.7192,5535,31398
1746694936826.719,5535,31391
1746694936827.719,5535,31392
1746694936828.719,5535,31387
1746694936829.719,5535,31377
1746694936830.719,5535,31370
1746694936831.719,5535,31357
1746694936832.719,5535,31352
1746694936833.719,5536,31349
1746694936834.719,5536,31345
1746694936835.719,5536,31343
1746694936836.719,5536,31349
1746694936837.719,5536,31355
1746694936838.625,5536,31368
1746694936839.625,5536,31391
1746694936840.625,5536,31403
1746694936841.625,5536,31415
1746694936842.625,5536,31418
1746694936843.625,5536,31420
1746694936844.625,5537,31417
1746694936845.625,5537,31409
1746694936846.625,5537,31415
1746694936847.625,5537,31410
1746694936848.625,5537,31409
1746694936849.625,5537,31409
1746694936850.625,5537,31401
1746694936851.625,5537,31395
1746694936852.625,5537,31392
1746694936853.625,5537,31387
1746694936854.531,5537,31385
1746694936855.531,5538,31382
1746694936856.531,5538,31385
1746694936857.531,5538,31386
1746694936858.531,5538,31384
1746694936859.531,5538,31381
1746694936860.531,5538,31384
1746694936861.531,5538,31384
1746694936862.531,5538,31386
1746694936863.531,5538,31395
1746694936864.531,5538,31400
1746694936865.531,5538,31410
1746694936866.531,5539,31410
1746694936867.531,5539,31405
1746694936868.531,5539,31405
1746694936869.531,5539,31404
1746694936870.406,5539,31397
1746694936871.406,5539,31392
1746694936872.406,5539,31387
1746694936873.406,5539,31383
1746694936874.406,5539,31381
1746694936875.406,5539,31386
1746694936876.406,5539,31403
1746694936877.4058,5540,31417
1746694936878.406,5540,31429
1746694936879.406,5540,31435
1746694936880.406,5540,31437
1746694936881.406,5540,31440
1746694936882.406,5540,31434
1746694936883.406,5540,31432
1746694936884.406,5540,31432
1746694936885.406,5540,31431
1746694936886.25,5540,31431
1746694936887.25,5540,31432
1746694936888.25,5541,31436
1746694936889.25,5541,31443
1746694936890.25,5541,31443
1746694936891.25,5541,31445
1746694936892.25,5541,31446
1746694936893.25,5541,31445
1746694936894.25,5541,31441
1746694936895.25,5541,31441
1746694936896.25,5541,31440
1746694936897.25,5541,31437
1746694936898.25,5541,31443
1746694936899.25,5542,31443
1746694936900.25,5542,31440
1746694936901.25,5542,31441
1746694936902.156,5542,31432
1746694936903.156,5542,31424
1746694936904.156,5542,31420
1746694936905.156,5542,31424
1746694936906.156,5542,31424
1746694936907.156,5542,31433
1746694936908.156,5542,31437
1746694936909.156,5542,31440
1746694936910.156,5543,31441
1746694936911.156,5543,31443
1746694936912.156,5543,31445
1746694936913.156,5543,31444
1746694936914.156,5543,31440
1746694936915.156,5543,31442
1746694936916.156,5543,31445
1746694936917.156,5543,31455
1746694936918.063,5543,31459
1746694936919.062,5543,31465
1746694936920.063,5543,31464
1746694936921.062,5544,31461
1746694936922.0632,5544,31458
1746694936923.062,5544,31456
1746694936924.063,5544,31452
1746694936925.062,5544,31445
1746694936926.063,5544,31450
1746694936927.062,5544,31448
1746694936928.063,5544,31453
1746694936929.062,5544,31457
1746694936930.063,5544,31460
1746694936931.062,5544,31467
1746694936932.062,5545,31469
1746694936933.063,5545,31474
1746694936933.969,5545,31476
1746694936934.969,5545,31469
1746694936935.969,5545,31469
1746694936936.969,5545,31477
1746694936937.969,5545,31484
1746694936938.969,5545,31487
1746694936939.969,5545,31488
1746694936940.969,5545,31483
1746694936941.969,5545,31473
1746694936942.969,5546,31469
1746694936943.969,5546,31468
1746694936944.969,5546,31479
1746694936945.969,5546,31488
1746694936946.969,5546,31489
1746694936947.969,5546,31493
1746694936948.969,5546,31495
1746694936949.844,5546,31495
1746694936950.844,5546,31500
1746694936951.844,5546,31505
1746694936952.844,5546,31503
1746694936953.844,5547,31499
1746694936954.844,5547,31493
1746694936955.844,5547,31485
1746694936956.844,5547,31477
1746694936957.844,5547,31475
1746694936958.844,5547,31477
1746694936959.844,5547,31484
1746694936960.844,5547,31484
1746694936961.844,5547,31477
1746694936962.844,5547,31471
1746694936963.844,5547,31458
1746694936964.844,5548,31452
1746694936965.75,5548,31441
1746694936966.75,5548,31431
1746694936967.75,5548,31422
1746694936968.75,5548,31413
1746694936969.75,5548,31413
1746694936970.75,5548,31420
1746694936971.75,5548,31426
1746694936972.75,5548,31431
1746694936973.75,5548,31443
1746694936974.75,5548,31462
1746694936975.75,5549,31479
1746694936976.75,5549,31493
1746694936977.75,5549,31508
1746694936978.75,5549,31519
1746694936979.75,5549,31527
1746694936980.75,5549,31531
1746694936981.625,5549,31528
1746694936982.625,5549,31529
1746694936983.625,5549,31527
1746694936984.625,5549,31517
1746694936985.625,5549,31505
1746694936986.625,5550,31495
1746694936987.625,5550,31487
1746694936988.625,5550,31480
1746694936989.625,5550,31477
1746694936990.625,5550,31471
1746694936991.625,5550,31470
1746694936992.625,5550,31468
1746694936993.625,5550,31474
1746694936994.625,5550,31475
1746694936995.625,5550,31479
1746694936996.625,5550,31486
1746694936997.563,5551,31491
1746694936998.562,5551,31492
1746694936999.563,5551,31500
1746694937000.562,5551,31500
1746694937001.563,5551,31499
1746694937002.562,5551,31499
1746694937003.563,5551,31502
1746694937004.562,5551,31505
1746694937005.563,5551,31511
1746694937006.562,5551,31515
1746694937007.5632,5551,31514
1746694937008.562,5552,31518
1746694937009.563,5552,31518
1746694937010.562,5552,31516
1746694937011.563,5552,31513
1746694937012.563,5552,31506
1746694937013.437,5552,31502
1746694937014.438,5552,31508
1746694937015.4368,5552,31512
1746694937016.438,5552,31513
1746694937017.437,5552,31518
1746694937018.438,5552,31522
1746694937019.437,5553,31524
1746694937020.438,5553,31518
1746694937021.437,5553,31512
1746694937022.438,5553,31502
1746694937023.438,5553,31499
1746694937024.437,5553,31497
1746694937025.438,5553,31498
1746694937026.437,5553,31500
1746694937027.438,5553,31502
1746694937028.437,5553,31501
1746694937029.281,5553,31495
1746694937030.281,5554,31493
1746694937031.281,5554,31494
1746694937032.281,5554,31495
1746694937033.281,5554,31489
1746694937034.281,5554,31492
1746694937035.281,5554,31481
1746694937036.281,5554,31477
1746694937037.281,5554,31473
1746694937038.281,5554,31472
1746694937039.281,5554,31465
1746694937040.281,5554,31468
1746694937041.281,5555,31469
1746694937042.281,5555,31472
1746694937043.281,5555,31484
1746694937044.281,5555,31492
1746694937045.187,5555,31505
1746694937046.187,5555,31510
1746694937047.188,5555,31518
1746694937048.187,5555,31531
1746694937049.188,5555,31543
1746694937050.187,5555,31548
1746694937051.188,5555,31544
1746694937052.187,5556,31538
1746694937053.188,5556,31524
1746694937054.187,5556,31519
1746694937055.188,5556,31509
1746694937056.187,5556,31507
1746694937057.188,5556,31513
1746694937058.187,5556,31511
1746694937059.188,5556,31516
1746694937060.187,5556,31522
1746694937061.062,5556,31523
1746694937062.063,5556,31517
1746694937063.062,5557,31520
1746694937064.063,5557,31517
1746694937065.062,5557,31521
1746694937066.063,5557,31521
1746694937067.062,5557,31522
1746694937068.063,5557,31527
1746694937069.062,5557,31519
1746694937070.0632,5557,31519
1746694937071.062,5557,31514
1746694937072.063,5557,31507
1746694937073.062,5557,31504
1746694937074.063,5558,31502
1746694937075.063,5558,31504
1746694937076.062,5558,31512
1746694937076.969,5558,31519
1746694937077.969,5558,31522
1746694937078.969,5558,31526
1746694937079.969,5558,31535
1746694937080.969,5558,31541
1746694937081.969,5558,31545
1746694937082.969,5558,31540
1746694937083.9692,5558,31529
1746694937084.969,5559,31517
1746694937085.969,5559,31513
1746694937086.969,5559,31513
1746694937087.969,5559,31516
1746694937088.969,5559,31517
1746694937089.969,5559,31515
1746694937090.969,5559,31513
1746694937091.969,5559,31515
1746694937092.875,5559,31520
1746694937093.875,5559,31523
1746694937094.875,5559,31525
1746694937095.875,5560,31524
1746694937096.875,5560,31523
1746694937097.875,5560,31523
1746694937098.875,5560,31525
1746694937099.875,5560,31524
1746694937100.875,5560,31529
1746694937101.875,5560,31532
1746694937102.875,5560,31535
1746694937103.875,5560,31531
1746694937104.875,5560,31531
1746694937105.875,5560,31534
1746694937106.875,5561,31531
1746694937107.875,5561,31537
1746694937108.75,5561,31539
1746694937109.75,5561,31537
1746694937110.75,5561,31536
1746694937111.75,5561,31534
1746694937112.75,5561,31525
1746694937113.75,5561,31520
1746694937114.75,5561,31516
1746694937115.75,5561,31514
1746694937116.75,5561,31524
1746694937117.75,5562,31527
1746694937118.75,5562,31528
1746694937119.75,5562,31527
1746694937120.75,5562,31514
1746694937121.75,5562,31507
1746694937122.75,5562,31493
1746694937123.75,5562,31485
1746694937124.625,5562,31477
1746694937125.625,5562,31471
1746694937126.625,5562,31471
1746694937127.625,5562,31469
1746694937128.625,5563,31476
1746694937129.625,5563,31480
1746694937130.625,5563,31487
1746694937131.625,5563,31487
1746694937132.625,5563,31495
1746694937133.625,5563,31506
1746694937134.625,5563,31521
1746694937135.625,5563,31535
1746694937136.625,5563,31540
1746694937137.625,5563,31549
1746694937138.625,5563,31553
1746694937139.625,5564,31554
1746694937140.5,5564,31555
1746694937141.5,5564,31553
1746694937142.5,5564,31553
1746694937143.5,5564,31551
1746694937144.5,5564,31558
1746694937145.5,5564,31560
1746694937146.5,5564,31573
1746694937147.5,5564,31588
1746694937148.5,5564,31591
1746694937149.5,5564,31595
1746694937150.5,5565,31597
1746694937151.5,5565,31597
1746694937152.5,5565,31602
1746694937153.5,5565,31606
1746694937154.5,5565,31610
1746694937155.5,5565,31619
1746694937156.406,5565,31623
1746694937157.406,5565,31616
1746694937158.406,5565,31613
1746694937159.406,5565,31607
1746694937160.406,5565,31597
1746694937161.406,5566,31597
1746694937162.406,5566,31597
1746694937163.406,5566,31600
1746694937164.406,5566,31605
1746694937165.406,5566,31607
1746694937166.406,5566,31613
1746694937167.406,5566,31615
1746694937168.406,5566,31622
1746694937169.406,5566,31629
1746694937170.406,5566,31637
1746694937171.406,5566,31648
1746694937172.312,5567,31656
1746694937173.313,5567,31664
1746694937174.312,5567,31669
1746694937175.313,5567,31679
1746694937176.312,5567,31689
1746694937177.313,5567,31708
1746694937178.313,5567,31724
1746694937179.312,5567,31729
1746694937180.313,5567,31738
1746694937181.312,5567,31738
1746694937182.313,5567,31735
1746694937183.312,5568,31736
1746694937184.313,5568,31746
1746694937185.312,5568,31760
1746694937186.313,5568,31771
1746694937187.3118,5568,31781
1746694937188.156,5568,31785
1746694937189.156,5568,31789
1746694937190.156,5568,31787
1746694937191.156,5568,31795
1746694937192.156,5568,31790
1746694937193.156,5568,31794
1746694937194.156,5569,31794
1746694937195.156,5569,31793
1746694937196.156,5569,31787
1746694937197.156,5569,31779
1746694937198.156,5569,31766
1746694937199.156,5569,31758
1746694937200.156,5569,31752
1746694937201.156,5569,31747
1746694937202.156,5569,31746
1746694937203.156,5569,31741
1746694937204.063,5569,31732
1746694937205.062,5570,31724
1746694937206.063,5570,31717
1746694937207.062,5570,31715
1746694937208.063,5570,31707
1746694937209.062,5570,31702
1746694937210.063,5570,31703
