Local: ,2025-05-08 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1746655200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1746694882337.875,167611,1746694882318.875,-45,15,-125
1746694882357.719,167714,1746694882338.75,-35,24,-127
1746694882377.594,167818,1746694882358.625,-31,19,-133
1746694882397.469,167910,1746694882378.5,-36,15,-125
1746694882417.313,167979,1746694882398.375,-52,16,-119
1746694882437.219,168056,1746694882418.219,-40,12,-125
1746694882457.031,168111,1746694882438.094,-46,12,-112
1746694882476.906,168153,1746694882457.938,-50,19,-118
1746694882496.781,168151,1746694882477.844,-44,11,-127
1746694882516.656,168138,1746694882497.656,-33,19,-129
1746694882536.5,168106,1746694882517.531,-45,12,-129
1746694882556.375,168014,1746694882537.406,-33,17,-125
1746694882576.219,167941,1746694882557.281,-40,9,-129
1746694882596.094,167892,1746694882577.125,-40,14,-125
1746694882615.937,167833,1746694882597.0,-37,18,-125
1746694882635.812,167801,1746694882616.844,-36,19,-132
1746694882655.719,167803,1746694882636.719,-47,20,-133
1746694882675.563,167816,1746694882656.594,-39,14,-130
1746694882695.375,167843,1746694882676.469,-45,12,-125
1746694882715.25,167878,1746694882696.281,-41,15,-122
1746694882735.125,167919,1746694882716.125,-40,11,-125
1746694882755.031,168013,1746694882736.0,-47,11,-120
1746694882774.875,168079,1746694882755.906,-47,12,-133
1746694882794.781,168140,1746694882775.781,-41,16,-120
1746694882814.625,168182,1746694882795.625,-40,12,-132
1746694882834.625,168217,1746694882815.594,-49,15,-121
1746694882854.344,168252,1746694882835.406,-36,19,-125
1746694882874.25,168272,1746694882855.281,-40,16,-133
1746694882894.125,168286,1746694882875.156,-49,14,-125
1746694882914.0,168314,1746694882895.0,-40,15,-127
1746694882933.969,168340,1746694882914.875,-51,9,-125
1746694882953.719,168323,1746694882934.875,-39,14,-125
1746694882973.594,168337,1746694882954.594,-36,15,-112
1746694882993.438,168343,1746694882974.469,-49,12,-125
1746694883013.312,168365,1746694882994.312,-36,14,-133
1746694883033.187,168395,1746694883014.25,-35,16,-132
1746694883053.063,168456,1746694883034.094,-39,12,-125
1746694883072.906,168501,1746694883053.938,-42,12,-127
1746694883092.75,168571,1746694883073.812,-41,19,-129
1746694883112.625,168630,1746694883093.687,-33,15,-125
1746694883132.5632,168677,1746694883113.5,-26,11,-125
1746694883152.344,168708,1746694883133.375,-40,15,-120
1746694883172.219,168777,1746694883153.25,-36,15,-112
1746694883192.062,168836,1746694883173.125,-47,28,-125
1746694883211.969,168886,1746694883192.969,-39,14,-133
1746694883231.781,168931,1746694883212.844,-40,17,-127
1746694883251.656,168919,1746694883232.687,-34,16,-120
1746694883271.531,168899,1746694883252.562,-49,15,-122
1746694883291.406,168827,1746694883272.406,-48,12,-125
1746694883311.25,168688,1746694883292.281,-50,15,-125
1746694883331.125,168510,1746694883312.187,-40,20,-125
1746694883351.031,168364,1746694883332.0,-42,15,-133
1746694883370.906,168230,1746694883351.906,-40,17,-121
1746694883390.781,168092,1746694883371.75,-39,16,-125
1746694883410.656,167973,1746694883391.656,-36,15,-120
1746694883430.531,167929,1746694883411.531,-32,9,-112
1746694883450.406,167900,1746694883431.406,-36,12,-125
1746694883470.25,167898,1746694883451.281,-40,12,-125
1746694883490.125,167888,1746694883471.1558,-61,16,-120
1746694883510.0,167895,1746694883491.0,-39,11,-126
1746694883529.938,167932,1746694883510.875,-49,16,-112
1746694883549.688,167939,1746694883530.75,-39,16,-119
1746694883569.563,167972,1746694883550.594,-48,12,-125
1746694883589.469,167958,1746694883570.437,-42,16,-120
1746694883609.312,167915,1746694883590.344,-47,17,-125
1746694883629.156,167899,1746694883610.188,-40,15,-121
1746694883649.063,167880,1746694883630.063,-40,18,-112
1746694883668.937,167853,1746694883649.937,-36,14,-128
1746694883688.781,167815,1746694883669.812,-50,12,-112
1746694883708.625,167819,1746694883689.688,-40,15,-127
1746694883728.5,167822,1746694883709.531,-37,12,-121
1746694883748.375,167844,1746694883729.406,-48,15,-121
1746694883768.219,167901,1746694883749.219,-41,14,-125
1746694883788.063,167927,1746694883769.063,-44,23,-120
1746694883807.969,167974,1746694883789.0,-40,9,-125
1746694883827.812,168021,1746694883808.875,-40,20,-121
1746694883847.656,168073,1746694883828.687,-49,13,-121
1746694883867.5,168120,1746694883848.594,-40,12,-112
1746694883887.375,168150,1746694883868.438,-49,23,-112
1746694883907.25,168168,1746694883888.281,-37,15,-126
1746694883927.125,168178,1746694883908.125,-49,15,-124
1746694883946.906,168217,1746694883927.969,-49,7,-111
1746694883966.781,168214,1746694883947.813,-39,20,-112
1746694883986.625,168219,1746694883967.688,-49,15,-121
1746694884006.469,168215,1746694883987.531,-34,17,-137
1746694884026.312,168219,1746694884007.375,-39,15,-129
1746694884046.156,168218,1746694884027.219,-51,15,-120
1746694884066.031,168248,1746694884047.031,-32,15,-112
1746694884085.906,168221,1746694884066.906,-43,12,-127
1746694884105.719,168235,1746694884086.812,-48,14,-121
1746694884125.594,168226,1746694884106.656,-45,19,-121
1746694884145.469,168227,1746694884126.469,-37,12,-121
1746694884165.344,168221,1746694884146.437,-45,16,-130
1746694884185.156,168212,1746694884166.187,-40,17,-113
1746694884205.031,168196,1746694884186.094,-50,15,-121
1746694884224.906,168214,1746694884205.969,-33,24,-130
1746694884244.781,168244,1746694884225.781,-46,14,-125
1746694884264.625,168267,1746694884245.656,-32,9,-112
1746694884284.5,168328,1746694884265.531,-36,31,-131
1746694884304.375,168366,1746694884285.344,-36,14,-116
1746694884324.219,168422,1746694884305.25,-32,8,-127
1746694884344.063,168465,1746694884325.125,-40,14,-112
1746694884363.937,168530,1746694884344.969,-47,15,-120
1746694884383.781,168596,1746694884364.813,-45,25,-121
1746694884403.625,168651,1746694884384.656,-45,12,-112
1746694884423.5,168706,1746694884404.531,-47,15,-127
1746694884443.3442,168754,1746694884424.406,-41,14,-126
1746694884463.187,168754,1746694884444.187,-41,14,-126
1746694884483.156,168705,1746694884464.063,-49,15,-128
1746694884502.938,168621,1746694884484.062,-47,15,-125
1746694884522.812,168457,1746694884503.812,-44,15,-133
1746694884542.687,168286,1746694884523.656,-39,15,-127
1746694884562.531,168151,1746694884543.563,-39,13,-133
1746694884582.406,167989,1746694884563.438,-36,16,-114
1746694884602.281,167887,1746694884583.281,-39,12,-120
1746694884622.125,167819,1746694884603.125,-56,14,-112
1746694884641.969,167810,1746694884623.031,-49,15,-125
1746694884661.844,167798,1746694884642.875,-37,12,-125
1746694884681.719,167830,1746694884662.75,-44,3,-125
1746694884701.594,167844,1746694884682.594,-47,16,-128
1746694884721.406,167870,1746694884702.437,-40,19,-127
1746694884741.281,167867,1746694884722.313,-45,12,-128
1746694884761.156,167888,1746694884742.188,-34,17,-129
1746694884781.0,167879,1746694884762.062,-36,14,-128
1746694884800.875,167873,1746694884781.844,-38,15,-120
1746694884820.719,167807,1746694884801.75,-40,15,-121
1746694884840.594,167734,1746694884821.594,-44,15,-112
1746694884860.469,167669,1746694884841.469,-49,13,-141
1746694884880.312,167627,1746694884861.375,-40,16,-130
1746694884900.219,167572,1746694884881.25,-32,9,-127
1746694884920.156,167543,1746694884901.094,-42,14,-129
1746694884939.937,167502,1746694884921.062,-52,17,-137
1746694884959.812,167477,1746694884940.812,-36,19,-120
1746694884979.656,167485,1746694884960.719,-49,16,-130
1746694884999.531,167487,1746694884980.563,-48,13,-112
1746694885019.406,167514,1746694885000.437,-34,24,-127
1746694885039.25,167516,1746694885020.281,-45,12,-127
1746694885059.125,167506,1746694885040.188,-48,15,-137
1746694885079.031,167508,1746694885060.0,-38,15,-120
1746694885098.875,167524,1746694885079.906,-47,11,-128
1746694885118.719,167555,1746694885099.781,-41,12,-125
1746694885138.594,167576,1746694885119.688,-48,8,-125
1746694885158.5,167612,1746694885139.469,-42,15,-133
1746694885178.344,167659,1746694885159.375,-44,16,-137
1746694885198.187,167676,1746694885179.219,-33,16,-125
1746694885218.094,167711,1746694885199.125,-50,14,-125
1746694885237.938,167765,1746694885219.0,-37,20,-125
1746694885257.812,167808,1746694885238.781,-41,30,-112
1746694885277.781,167851,1746694885258.687,-45,17,-125
1746694885297.531,167903,1746694885278.656,-44,19,-133
1746694885317.406,167929,1746694885298.406,-32,12,-114
1746694885337.25,167973,1746694885318.281,-36,14,-112
1746694885357.094,168029,1746694885338.156,-49,31,-125
1746694885376.969,168055,1746694885358.031,-44,17,-125
1746694885396.844,168117,1746694885377.875,-36,16,-130
1746694885416.688,168185,1746694885397.75,-36,7,-111
1746694885436.562,168247,1746694885417.656,-44,14,-112
1746694885456.437,168313,1746694885437.469,-40,15,-125
1746694885476.3132,168379,1746694885457.281,-37,12,-121
1746694885496.156,168469,1746694885477.156,-38,20,-125
1746694885516.0,168537,1746694885497.062,-39,12,-121
1746694885535.906,168618,1746694885516.906,-53,12,-125
1746694885555.781,168674,1746694885536.781,-49,11,-112
1746694885575.594,168755,1746694885556.6558,-49,17,-127
1746694885595.5,168827,1746694885576.5,-49,15,-125
1746694885615.344,168874,1746694885596.375,-45,17,-121
1746694885635.219,168962,1746694885616.219,-32,19,-120
1746694885655.031,169002,1746694885636.094,-49,14,-128
1746694885674.937,169082,1746694885655.969,-38,7,-125
1746694885694.781,169075,1746694885675.812,-41,12,-121
1746694885714.656,169059,1746694885695.656,-44,15,-123
1746694885734.5632,168975,1746694885715.531,-37,7,-127
1746694885754.375,168829,1746694885735.406,-50,3,-116
1746694885774.25,168662,1746694885755.25,-40,8,-125
1746694885794.125,168504,1746694885775.125,-36,15,-120
1746694885813.969,168336,1746694885795.0,-45,14,-136
1746694885833.844,168218,1746694885814.875,-45,19,-125
1746694885853.719,168104,1746694885834.75,-41,16,-122
1746694885873.594,168058,1746694885854.562,-40,9,-112
1746694885893.438,168041,1746694885874.469,-40,12,-121
1746694885913.313,168056,1746694885894.313,-44,9,-120
1746694885933.187,168055,1746694885914.187,-49,16,-133
1746694885953.062,168069,1746694885934.094,-45,15,-127
1746694885972.906,168098,1746694885953.906,-41,16,-120
1746694885992.781,168103,1746694885973.813,-45,12,-133
1746694886012.656,168110,1746694885993.656,-41,9,-127
1746694886032.531,168100,1746694886013.5,-36,12,-133
1746694886052.375,168051,1746694886033.406,-36,18,-133
1746694886072.25,168007,1746694886053.281,-49,14,-121
1746694886092.125,167967,1746694886073.094,-24,19,-112
1746694886111.969,167909,1746694886093.031,-53,16,-112
1746694886132.0,167869,1746694886112.906,-43,15,-125
1746694886151.75,167868,1746694886132.781,-37,32,-129
1746694886171.594,167867,1746694886152.625,-49,16,-121
1746694886191.406,167888,1746694886172.5,-37,16,-109
1746694886211.313,167921,1746694886192.344,-45,13,-112
1746694886231.188,167908,1746694886212.219,-40,11,-125
1746694886251.031,167907,1746694886232.062,-44,16,-133
1746694886270.875,167928,1746694886251.906,-49,15,-125
1746694886290.781,167935,1746694886271.813,-49,9,-121
1746694886310.594,167946,1746694886291.656,-37,14,-112
1746694886330.5,167960,1746694886311.469,-49,14,-125
1746694886350.312,167973,1746694886331.375,-49,12,-120
1746694886370.156,167980,1746694886351.219,-36,12,-112
1746694886390.031,167973,1746694886371.063,-47,17,-125
1746694886409.906,167992,1746694886390.938,-39,15,-125
1746694886429.75,167967,1746694886410.812,-17,15,-130
