Untitled1.acq
Graph Created on: 2025-05-08 10:59:51.363
Recording on: 2025-05-08 11:01:46.417
0.5 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, X, RSPEC-R
mV
CH1	CH9	
254970 samples	254970 samples	
0.487671	-0.0404358	
0.484619	-0.0436401	
0.482788	-0.0463867	
0.481567	-0.0502014	
0.479126	-0.0546265	
0.478516	-0.0582886	
0.478821	-0.0624084	
0.476685	-0.0657654	
0.474548	-0.0689697	
0.472412	-0.0688171	
0.46936	-0.0682068	
0.468445	-0.0679016	
0.46875	-0.0691223	
0.466614	-0.0723267	
0.465088	-0.0759888	
0.464172	-0.0791931	
0.462341	-0.08255	
0.460205	-0.085907	
0.458984	-0.0892639	
0.457458	-0.0904846	
0.454407	-0.0904846	
0.45166	-0.0878906	
0.450439	-0.0848389	
0.447693	-0.0817871	
0.444946	-0.0794983	
0.444031	-0.0779724	
0.441895	-0.0776672	
0.440063	-0.0779724	
0.439453	-0.0776672	
0.437622	-0.0798035	
0.434875	-0.0840759	
0.433044	-0.0875854	
0.429993	-0.0907898	
0.427551	-0.0921631	
0.424805	-0.0914001	
0.424194	-0.087738	
0.422363	-0.0836182	
0.420837	-0.0801086	
0.417786	-0.0770569	
0.415344	-0.0733948	
0.412903	-0.0701904	
0.410156	-0.0675964	
0.409546	-0.0645447	
0.407715	-0.063324	
0.405579	-0.0631714	
0.404358	-0.0631714	
0.403137	-0.0619507	
0.400391	-0.0619507	
0.398254	-0.0627136	
0.395203	-0.0630188	
0.393677	-0.0631714	
0.391846	-0.0631714	
0.389099	-0.0628662	
0.386353	-0.0631714	
0.384216	-0.0628662	
0.381775	-0.0627136	
0.379639	-0.0619507	
0.378723	-0.0585938	
0.375977	-0.0549316	
0.374146	-0.0538635	
0.370789	-0.0532532	
0.369263	-0.0543213	
0.366516	-0.0566101	
0.366516	-0.0590515	
0.36377	-0.0614929	
0.361328	-0.0634766	
0.359497	-0.0662231	
0.357056	-0.0695801	
0.356445	-0.0730896	
0.354614	-0.0758362	
0.352173	-0.0785828	
0.350342	-0.0801086	
0.349121	-0.0801086	
0.346985	-0.0801086	
0.344543	-0.0801086	
0.341797	-0.0801086	
0.339966	-0.0811768	
0.336304	-0.0837708	
0.335999	-0.085907	
0.335999	-0.0883484	
0.335083	-0.0907898	
0.330505	-0.0930786	
0.327454	-0.0946045	
0.325928	-0.0924683	
0.324402	-0.0883484	
0.322266	-0.0836182	
0.32196	-0.0776672	
0.319824	-0.0706482	
0.317383	-0.0634766	
0.315247	-0.0552368	
0.3125	-0.0465393	
0.309448	-0.0398254	
0.307312	-0.0346375	
0.306396	-0.032959	
0.304871	-0.0346375	
0.302429	-0.0379944	
0.302124	-0.0424194	
0.300293	-0.045166	
0.298157	-0.0469971	
0.295105	-0.0479126	
0.292969	-0.0480652	
0.292664	-0.0482178	
0.291748	-0.0494385	
0.289917	-0.0517273	
0.287476	-0.0537109	
0.285645	-0.0561523	
0.282288	-0.0588989	
0.281677	-0.0614929	
0.280151	-0.0648499	
0.276489	-0.0694275	
0.273743	-0.0741577	
0.271912	-0.0801086	
0.270386	-0.0849915	
0.267944	-0.0891113	
0.266418	-0.0927734	
0.265503	-0.0953674	
0.263062	-0.0970459	
0.262451	-0.0982666	
0.260925	-0.0993347	
0.258179	-0.100708	
0.257568	-0.100555	
0.256348	-0.0990295	
0.253296	-0.0964355	
0.250854	-0.0939941	
0.248413	-0.0927734	
0.247803	-0.0909424	
0.245667	-0.0878906	
0.243225	-0.0849915	
0.242615	-0.080719	
0.242615	-0.0761414	
0.241089	-0.0724792	
0.238342	-0.0698853	
0.237732	-0.0682068	
0.235901	-0.0668335	
0.23407	-0.0663757	
0.231934	-0.063324	
0.228882	-0.0602722	
0.226746	-0.0564575	
0.223389	-0.0520325	
0.223389	-0.0482178	
0.221558	-0.045166	
0.219421	-0.0428772	
0.216675	-0.0413513	
0.214233	-0.039978	
0.213623	-0.0389099	
0.211792	-0.0396729	
0.209351	-0.040741	
0.20752	-0.0419617	
0.202942	-0.0439453	
0.19989	-0.0476074	
0.198364	-0.0523376	
0.197144	-0.0561523	
0.192871	-0.0578308	
0.189819	-0.058136	
0.189209	-0.058136	
0.187683	-0.0561523	
0.184937	-0.0541687	
0.1828	-0.0512695	
0.180054	-0.0480652	
0.177612	-0.0466919	
0.175171	-0.0457764	
0.174255	-0.0456238	
0.17334	-0.0469971	
0.169373	-0.0488281	
0.167542	-0.0512695	
0.1651	-0.0550842	
0.162964	-0.0596619	
0.161133	-0.063324	
0.159607	-0.0671387	
0.158081	-0.0717163	
0.155334	-0.0775146	
0.153198	-0.0827026	
0.150146	-0.0856018	
0.148621	-0.088501	
0.145569	-0.0904846	
0.144653	-0.0930786	
0.144653	-0.0935364	
0.143433	-0.0926208	
0.140686	-0.093689	
0.13916	-0.0956726	
0.135498	-0.098114	
0.134583	-0.0994873	
0.132751	-0.100861	
0.13031	-0.102692	
0.128479	-0.105591	
0.124512	-0.108032	
0.12146	-0.108185	
0.118713	-0.106506	
0.115967	-0.103149	
0.114746	-0.0984192	
0.114136	-0.0938416	
0.110168	-0.0886536	
0.105896	-0.0839233	
0.104065	-0.0775146	
0.101318	-0.0720215	
0.100708	-0.067749	
0.098877	-0.0660706	
0.0961304	-0.0631714	
0.0958252	-0.0610352	
0.0942993	-0.0595093	
0.090332	-0.0578308	
0.0869751	-0.0558472	
0.085144	-0.0544739	
0.0845337	-0.0534058	
0.0845337	-0.0526428	
0.0817871	-0.0491333	
0.0790405	-0.0454712	
0.0772095	-0.0419617	
0.0744629	-0.0396729	
0.0726318	-0.0389099	
0.071106	-0.0398254	
0.0701904	-0.0427246	
0.0671387	-0.0474548	
0.0662231	-0.0524902	
0.0646973	-0.0561523	
0.0613403	-0.0587463	
0.0576782	-0.0616455	
0.0549316	-0.062561	
0.0524902	-0.0630188	
0.0515747	-0.0622559	
0.0500488	-0.0598145	
0.0457764	-0.0585938	
0.0430298	-0.058136	
0.039978	-0.0604248	
0.0375366	-0.0645447	
0.0357056	-0.0717163	
0.0326538	-0.0801086	
0.0308228	-0.0891113	
0.0283813	-0.0970459	
0.0250244	-0.103149	
0.0238037	-0.109406	
0.020752	-0.114594	
0.0180054	-0.117493	
0.0170898	-0.118866	
0.0152588	-0.118103	
0.0131226	-0.115967	
0.0106812	-0.113831	
0.00823975	-0.111389	
0.00732422	-0.108948	
0.00732422	-0.105286	
0.00549316	-0.101929	
0.00305176	-0.0958252	
0.0012207	-0.0892639	
-0.00244141	-0.0813293	
-0.00244141	-0.0735474	
-0.00274658	-0.0671387	
-0.00396729	-0.0617981	
-0.00671387	-0.0579834	
-0.0088501	-0.0561523	
-0.0112915	-0.0558472	
-0.0131226	-0.055542	
-0.0161743	-0.0546265	
-0.017395	-0.0526428	
-0.0189209	-0.0511169	
-0.0213623	-0.0500488	
-0.0238037	-0.0476074	
-0.0256348	-0.0466919	
-0.0283813	-0.0460815	
-0.0317383	-0.0463867	
-0.0317383	-0.0480652	
-0.0335693	-0.0511169	
-0.0360107	-0.0550842	
-0.0366211	-0.0608826	
-0.0384521	-0.0662231	
-0.0405884	-0.0718689	
-0.0427246	-0.0767517	
-0.0460815	-0.0790405	
-0.0485229	-0.0790405	
-0.0509644	-0.0779724	
-0.0515747	-0.075531	
-0.0531006	-0.0735474	
-0.0570679	-0.0718689	
-0.0582886	-0.0704956	
-0.0585938	-0.0715637	
-0.062561	-0.0724792	
-0.0656128	-0.0727844	
-0.065918	-0.0726318	
-0.0686646	-0.072937	
-0.0704956	-0.0738525	
-0.0726318	-0.0746155	
-0.0753784	-0.0752258	
-0.0765991	-0.0761414	
-0.0778198	-0.0776672	
-0.0802612	-0.0765991	
-0.0811768	-0.072937	
-0.0811768	-0.0701904	
-0.0817871	-0.0674438	
-0.0863647	-0.065918	
-0.0897217	-0.0669861	
-0.0915527	-0.0688171	
-0.0949097	-0.0700378	
-0.0958252	-0.0704956	
-0.0964355	-0.0691223	
-0.0967407	-0.0662231	
-0.0991821	-0.0616455	
-0.101624	-0.0566101	
-0.104675	-0.0518799	
-0.105286	-0.0502014	
-0.105591	-0.0515747	
-0.106812	-0.0541687	
-0.108948	-0.055542	
-0.110474	-0.0564575	
-0.110474	-0.0578308	
-0.110168	-0.0595093	
-0.112305	-0.0593567	
-0.114746	-0.058136	
-0.115051	-0.0595093	
-0.117188	-0.059967	
-0.119019	-0.0595093	
-0.119324	-0.0596619	
-0.121765	-0.0604248	
-0.123901	-0.0616455	
-0.125427	-0.0648499	
-0.124817	-0.0694275	
-0.126953	-0.0746155	
-0.129089	-0.0779724	
-0.130005	-0.0799561	
-0.131226	-0.0804138	
-0.134277	-0.0793457	
-0.134888	-0.0770569	
-0.135803	-0.0758362	
-0.138855	-0.0743103	
-0.140991	-0.0721741	
-0.142822	-0.0706482	
-0.144958	-0.0694275	
-0.14679	-0.0683594	
-0.148926	-0.0682068	
-0.150452	-0.0672913	
-0.153198	-0.0666809	
-0.155334	-0.067749	
-0.15564	-0.0679016	
-0.158691	-0.067749	
-0.161133	-0.0671387	
-0.1651	-0.0639343	
-0.168152	-0.0616455	
-0.170898	-0.06073	
-0.172729	-0.0616455	
-0.17395	-0.0628662	
-0.175781	-0.0640869	
-0.178528	-0.0653076	
-0.178833	-0.0665283	
-0.180969	-0.0675964	
-0.181274	-0.0700378	
-0.1828	-0.0730896	
-0.186157	-0.0770569	
-0.186157	-0.0805664	
-0.187683	-0.0834656	
-0.188904	-0.0834656	
-0.188904	-0.0827026	
-0.19043	-0.0816345	
-0.193787	-0.078125	
-0.195313	-0.0735474	
-0.196533	-0.0698853	
-0.19989	-0.0662231	
-0.202942	-0.0627136	
-0.203247	-0.0590515	
-0.205078	-0.0566101	
-0.20813	-0.0544739	
-0.209351	-0.0532532	
-0.212708	-0.0531006	
-0.213318	-0.0543213	
-0.215149	-0.0564575	
-0.21759	-0.0590515	
-0.219116	-0.0614929	
-0.220032	-0.0628662	
-0.222168	-0.0619507	
-0.224915	-0.06073	
-0.226746	-0.059967	
-0.227661	-0.0582886	
-0.230408	-0.057373	
-0.231934	-0.0558472	
-0.234985	-0.0567627	
-0.237427	-0.0598145	
-0.238037	-0.063324	
-0.239563	-0.0650024	
-0.241699	-0.0668335	
-0.242615	-0.0675964	
-0.24353	-0.0665283	
-0.246582	-0.0650024	
-0.249023	-0.0622559	
-0.252075	-0.0598145	
-0.254211	-0.0567627	
-0.256348	-0.0538635	
-0.257568	-0.0517273	
-0.259094	-0.0511169	
-0.26123	-0.0509644	
-0.263672	-0.0527954	
-0.266724	-0.0570679	
-0.268555	-0.0640869	
-0.271912	-0.0723267	
-0.274048	-0.0788879	
-0.276794	-0.0828552	
-0.27771	-0.0856018	
-0.278931	-0.0871277	
-0.281067	-0.0871277	
-0.282898	-0.0871277	
-0.283203	-0.0875854	
-0.286255	-0.0862122	
-0.28656	-0.0854492	
-0.287781	-0.085144	
-0.290527	-0.0849915	
-0.291748	-0.0839233	
-0.293884	-0.0819397	
-0.296021	-0.0794983	
-0.296326	-0.0759888	
-0.298767	-0.0724792	
-0.300598	-0.0709534	
-0.302124	-0.0706482	
-0.302124	-0.0717163	
-0.303345	-0.0724792	
-0.305786	-0.0750732	
-0.307007	-0.078125	
-0.306396	-0.080719	
-0.307007	-0.0810242	
-0.308838	-0.0788879	
-0.310059	-0.0772095	
-0.311584	-0.0744629	
-0.312195	-0.0708008	
-0.313416	-0.0666809	
-0.315247	-0.0605774	
-0.316467	-0.0546265	
-0.318298	-0.0508118	
-0.32074	-0.04776	
-0.32135	-0.0471497	
-0.323792	-0.0488281	
-0.325012	-0.0489807	
-0.325928	-0.0474548	
-0.326843	-0.0444031	
-0.326233	-0.040741	
-0.326843	-0.0369263	
-0.326538	-0.0332642	
-0.327759	-0.0302124	
-0.329895	-0.0305176	
-0.331116	-0.0317383	
-0.331116	-0.035553	
-0.331116	-0.0421143	
-0.332947	-0.0505066	
-0.335083	-0.0590515	
-0.335999	-0.0666809	
-0.336304	-0.0738525	
-0.338135	-0.0779724	
-0.33844	-0.0817871	
-0.33844	-0.0852966	
-0.340271	-0.0891113	
-0.340881	-0.0938416	
-0.342712	-0.0984192	
-0.345154	-0.101624	
-0.346069	-0.102081	
-0.346069	-0.101318	
-0.346375	-0.0990295	
-0.347595	-0.09552	
-0.350342	-0.0909424	
-0.350647	-0.0860596	
-0.352478	-0.0827026	
-0.354919	-0.0794983	
-0.35553	-0.0769043	
-0.358582	-0.075531	
-0.360107	-0.0753784	
-0.362549	-0.0741577	
-0.364685	-0.0732422	
-0.365295	-0.0726318	
-0.365601	-0.072937	
-0.367126	-0.0740051	
-0.369568	-0.0752258	
-0.372314	-0.0770569	
-0.374146	-0.0793457	
-0.372925	-0.0791931	
-0.375061	-0.0772095	
-0.376892	-0.0737	
-0.380249	-0.0692749	
-0.380554	-0.0628662	
-0.382385	-0.0579834	
-0.383911	-0.0543213	
-0.387268	-0.0514221	
-0.389099	-0.0511169	
-0.39032	-0.0521851	
-0.391235	-0.0515747	
-0.395508	-0.0500488	
-0.398865	-0.0465393	
-0.400085	-0.0419617	
-0.401611	-0.0375366	
-0.404053	-0.0320435	
-0.404968	-0.0271606	
-0.406799	-0.0244141	
-0.40802	-0.0238037	
-0.411682	-0.0241089	
-0.413208	-0.0250244	
-0.415955	-0.0259399	
-0.418701	-0.0263977	
-0.419006	-0.0271606	
-0.420837	-0.0294495	
-0.423584	-0.0318909	
-0.423584	-0.0366211	
-0.42572	-0.0430298	
-0.428162	-0.0505066	
-0.429382	-0.0578308	
-0.431213	-0.0637817	
-0.434265	-0.0694275	
-0.435791	-0.0744629	
-0.438538	-0.0790405	
-0.439148	-0.0839233	
-0.440979	-0.0886536	
-0.44342	-0.093689	
-0.445557	-0.0987244	
-0.447693	-0.101624	
-0.448914	-0.101929	
-0.45105	-0.0997925	
-0.452576	-0.0959778	
-0.455322	-0.0907898	
-0.457458	-0.0860596	
-0.458679	-0.0811768	
-0.461426	-0.0762939	
-0.462341	-0.0704956	
-0.463562	-0.0646973	
-0.465393	-0.0595093	
-0.467529	-0.0556946	
-0.468445	-0.0527954	
-0.470581	-0.0511169	
-0.472717	-0.0520325	
-0.475159	-0.0561523	
-0.4776	-0.0630188	
-0.478516	-0.0689697	
-0.47821	-0.0764465	
-0.480957	-0.0846863	
-0.482483	-0.0909424	
-0.483398	-0.0949097	
-0.483704	-0.0967407	
-0.48584	-0.098114	
-0.487366	-0.0996399	
-0.489807	-0.0994873	
-0.492249	-0.100708	
-0.492249	-0.101929	
-0.494385	-0.102234	
-0.497437	-0.0997925	
-0.498047	-0.0970459	
-0.499573	-0.0930786	
-0.502625	-0.0898743	
-0.50293	-0.0860596	
-0.50354	-0.0834656	
-0.50415	-0.0813293	
-0.507507	-0.0804138	
-0.509033	-0.078125	
-0.511475	-0.0749207	
-0.512695	-0.0723267	
-0.515137	-0.0695801	
-0.516968	-0.0683594	
-0.517578	-0.0680542	
-0.519104	-0.0682068	
-0.520325	-0.0680542	
-0.52124	-0.0680542	
-0.522461	-0.0679016	
-0.522461	-0.0679016	
-0.524597	-0.067749	
-0.527039	-0.0660706	
-0.527649	-0.0636292	
-0.529175	-0.0631714	
-0.531921	-0.0643921	
-0.532837	-0.0653076	
-0.533142	-0.0654602	
-0.533752	-0.0646973	
-0.537415	-0.0636292	
-0.53772	-0.0621033	
-0.53772	-0.0608826	
-0.539246	-0.06073	
-0.541992	-0.0596619	
-0.542908	-0.0576782	
-0.542603	-0.0543213	
-0.542297	-0.0506592	
-0.542603	-0.0466919	
-0.542297	-0.0428772	
-0.544434	-0.0382996	
-0.545349	-0.0328064	
-0.545349	-0.0273132	
-0.54657	-0.0238037	
-0.547485	-0.0228882	
-0.548706	-0.0248718	
-0.551453	-0.0270081	
-0.552063	-0.0296021	
-0.552673	-0.0308228	
-0.553894	-0.0323486	
-0.555725	-0.0344849	
-0.557251	-0.0379944	
-0.557251	-0.0411987	
-0.558472	-0.0454712	
-0.560913	-0.0497437	
-0.56366	-0.0532532	
-0.565796	-0.0575256	
-0.567017	-0.0608826	
-0.567932	-0.0650024	
-0.568237	-0.0683594	
-0.570679	-0.0712585	
-0.572205	-0.0732422	
-0.571594	-0.0769043	
-0.57312	-0.080719	
-0.575867	-0.0822449	
-0.578003	-0.0836182	
-0.58136	-0.085907	
-0.58197	-0.0878906	
-0.583801	-0.0894165	
-0.585632	-0.091095	
-0.587463	-0.091095	
-0.592041	-0.0889587	
-0.595398	-0.0866699	
-0.596008	-0.0854492	
-0.596313	-0.0845337	
-0.596313	-0.0827026	
-0.597839	-0.0830078	
-0.600281	-0.0816345	
-0.603333	-0.0805664	
-0.605164	-0.0814819	
-0.605774	-0.0820923	
-0.608215	-0.0827026	
-0.610962	-0.08255	
-0.610352	-0.08255	
-0.613098	-0.0814819	
-0.615234	-0.0784302	
-0.617371	-0.0741577	
-0.619507	-0.0700378	
-0.621033	-0.0665283	
-0.621643	-0.0628662	
-0.62439	-0.0585938	
-0.625916	-0.0553894	
-0.627747	-0.0517273	
-0.629578	-0.0492859	
-0.631714	-0.0483704	
-0.634766	-0.0498962	
-0.635681	-0.0506592	
-0.637512	-0.0515747	
-0.639648	-0.0535583	
-0.640869	-0.0564575	
-0.641785	-0.0566101	
-0.644836	-0.0541687	
-0.646973	-0.0482178	
-0.649414	-0.0413513	
-0.65033	-0.0340271	
-0.65094	-0.027771	
-0.652466	-0.0247192	
-0.654297	-0.0248718	
-0.655518	-0.0268555	
-0.655518	-0.0306702	
-0.657349	-0.0338745	
-0.658569	-0.0378418	
-0.6604	-0.0421143	
-0.661011	-0.0462341	
-0.664063	-0.0489807	
-0.664978	-0.0512695	
-0.666504	-0.0540161	
-0.66864	-0.057373	
-0.670776	-0.0608826	
-0.670166	-0.0639343	
-0.671692	-0.0663757	
-0.674438	-0.0672913	
-0.675049	-0.0679016	
-0.67627	-0.0669861	
-0.679932	-0.0672913	
-0.680237	-0.0674438	
-0.680237	-0.0692749	
-0.681763	-0.0712585	
-0.684509	-0.0735474	
-0.686035	-0.0761414	
-0.688477	-0.0785828	
-0.690002	-0.0798035	
-0.690308	-0.0790405	
-0.691833	-0.0779724	
-0.693665	-0.0776672	
-0.69458	-0.0790405	
-0.694885	-0.0799561	
-0.696411	-0.0801086	
-0.699158	-0.0802612	
-0.700989	-0.0791931	
-0.703735	-0.0759888	
-0.705566	-0.0723267	
-0.708618	-0.0695801	
-0.709229	-0.0669861	
-0.708923	-0.0650024	
-0.709534	-0.0634766	
-0.710449	-0.0619507	
-0.713196	-0.0619507	
-0.715942	-0.0636292	
-0.718689	-0.0663757	
-0.718079	-0.0695801	
-0.72113	-0.0732422	
-0.722351	-0.0759888	
-0.724182	-0.0775146	
-0.723877	-0.0776672	
-0.724182	-0.0776672	
-0.725403	-0.0767517	
-0.727234	-0.0744629	
-0.72876	-0.0732422	
-0.728455	-0.0727844	
-0.730896	-0.072937	
-0.731506	-0.072937	
-0.731201	-0.072937	
-0.732727	-0.0726318	
-0.734253	-0.0717163	
-0.733948	-0.0694275	
-0.733643	-0.0671387	
-0.735474	-0.0637817	
-0.737915	-0.0614929	
-0.73822	-0.0596619	
-0.740356	-0.0572205	
-0.742493	-0.0561523	
-0.744629	-0.0547791	
-0.74707	-0.0546265	
-0.748291	-0.0567627	
-0.748901	-0.0584412	
-0.748291	-0.0622559	
-0.749817	-0.0669861	
-0.7547	-0.0730896	
-0.757751	-0.0776672	
-0.758057	-0.0794983	
-0.758362	-0.0779724	
-0.758362	-0.0738525	
-0.760193	-0.0700378	
-0.762939	-0.0660706	
-0.764771	-0.0617981	
-0.767212	-0.0564575	
-0.767822	-0.0532532	
-0.770264	-0.0502014	
-0.772095	-0.0474548	
-0.772705	-0.0463867	
-0.77301	-0.0457764	
-0.774536	-0.0471497	
-0.776978	-0.0480652	
-0.779419	-0.0485229	
-0.782166	-0.0495911	
-0.783386	-0.0494385	
-0.783081	-0.0489807	
-0.784302	-0.0462341	
-0.787048	-0.0428772	
-0.787964	-0.040741	
-0.788269	-0.0401306	
-0.787659	-0.0415039	
-0.789185	-0.045166	
-0.791626	-0.0498962	
-0.792236	-0.0558472	
-0.794373	-0.0605774	
-0.797119	-0.0621033	
-0.798035	-0.0619507	
-0.797119	-0.0605774	
-0.798035	-0.0596619	
-0.799255	-0.0575256	
-0.802917	-0.0549316	
-0.802002	-0.0535583	
-0.803833	-0.0541687	
-0.806274	-0.0543213	
-0.806885	-0.0523376	
-0.808716	-0.0502014	
-0.811768	-0.0476074	
-0.812073	-0.0450134	
-0.812683	-0.0439453	
-0.814514	-0.042572	
-0.816345	-0.0413513	
-0.817566	-0.0398254	
-0.817566	-0.0387573	
-0.818481	-0.0376892	
-0.821533	-0.0378418	
-0.822144	-0.0382996	
-0.823975	-0.0396729	
-0.826416	-0.0416565	
-0.826721	-0.0440979	
-0.829163	-0.0454712	
-0.831604	-0.045929	
-0.83313	-0.0480652	
-0.835876	-0.0502014	
-0.838318	-0.0497437	
-0.841675	-0.0476074	
-0.84198	-0.0442505	
-0.843811	-0.0396729	
-0.845947	-0.0346375	
-0.846558	-0.0285339	
-0.848694	-0.0216675	
-0.852661	-0.0154114	
-0.855713	-0.0102234	
-0.856934	-0.0062561	
-0.858459	-0.00457764	
-0.860596	-0.00427246	
-0.861206	-0.00442505	
-0.863037	-0.00198364	
-0.865784	0.000152588	
-0.866089	0.000457764	
-0.868225	0.000305176	
-0.870056	-0.000305176	
-0.871887	-0.00244141	
-0.872803	-0.00610352	
-0.875549	-0.0114441	
-0.877686	-0.0177002	
-0.878601	-0.0216675	
-0.879211	-0.0234985	
-0.880737	-0.0236511	
-0.881042	-0.0228882	
-0.882568	-0.0204468	
-0.884705	-0.0180054	
-0.887146	-0.0146484	
-0.889893	-0.0105286	
-0.891113	-0.00564575	
-0.892334	0.000610352	
-0.894775	0.00640869	
-0.895996	0.0115967	
-0.896912	0.0152588	
-0.899963	0.0163269	
-0.9021	0.0131226	
-0.905151	0.00900269	
-0.906067	0.00427246	
-0.906677	-0.000610352	
-0.910034	-0.00442505	
-0.912476	-0.00747681	
-0.914612	-0.00961304	
-0.915833	-0.0100708	
-0.917358	-0.00839233	
-0.919189	-0.00839233	
-0.921631	-0.0102234	
-0.924377	-0.0132751	
-0.927124	-0.0169373	
-0.930176	-0.0196838	
-0.930176	-0.0205994	
-0.932007	-0.0202942	
-0.934753	-0.0183105	
-0.93689	-0.0149536	
-0.938721	-0.0112915	
-0.941467	-0.00717163	
-0.944824	-0.00167847	
-0.94635	0.0050354	
-0.949097	0.0112915	
-0.951538	0.0143433	
-0.95459	0.0164795	
-0.954285	0.0183105	
-0.95459	0.0209045	
-0.954895	0.022583	
-0.956421	0.0228882	
-0.958557	0.0236511	
-0.961304	0.0259399	
-0.96405	0.0274658	
-0.96405	0.0276184	
-0.964355	0.0274658	
-0.966187	0.0276184	
-0.969238	0.0288391	
-0.971069	0.0305176	
-0.973206	0.0343323	
-0.975037	0.0375366	
-0.975647	0.0392151	
-0.979004	0.0387573	
-0.979309	0.035553	
-0.98114	0.0309753	
-0.983582	0.0260925	
-0.984497	0.0209045	
-0.985718	0.0164795	
-0.989075	0.0102234	
-0.989685	0.00289917	
-0.98938	-0.00305176	
-0.990906	-0.00686646	
-0.993347	-0.00976563	
-0.995789	-0.0111389	
-0.99823	-0.0115967	
-1.00067	-0.0117493	
-1.00281	-0.0115967	
-1.00372	-0.0126648	
-1.00403	-0.0146484	
-1.00586	-0.0151062	
-1.00952	-0.0132751	
-1.01257	-0.010376	
-1.01379	-0.00961304	
-1.01501	-0.00946045	
-1.01807	-0.00915527	
-1.0202	-0.00793457	
-1.02234	-0.00595093	
-1.02386	-0.00335693	
-1.02356	-0.000457764	
-1.02478	0.00335693	
-1.02753	0.0062561	
-1.02814	0.00854492	
-1.02966	0.0111389	
-1.03302	0.0126648	
-1.03363	0.0134277	
-1.03424	0.0138855	
-1.03729	0.0131226	
-1.03973	0.0117493	
-1.04279	0.00839233	
-1.04309	0.00183105	
-1.04462	-0.00564575	
-1.04736	-0.0158691	
-1.04828	-0.0265503	
-1.04797	-0.0378418	
-1.04889	-0.0480652	
-1.05133	-0.0561523	
-1.05316	-0.0610352	
-1.05408	-0.062561	
-1.05682	-0.0631714	
-1.05804	-0.0630188	
-1.05896	-0.0631714	
-1.06201	-0.0642395	
-1.06262	-0.0674438	
-1.06415	-0.0717163	
-1.06689	-0.0765991	
-1.0675	-0.0804138	
-1.06964	-0.0834656	
-1.07178	-0.0854492	
-1.07391	-0.0872803	
-1.07635	-0.0886536	
-1.07727	-0.0894165	
-1.07849	-0.0909424	
-1.08124	-0.0921631	
-1.08246	-0.0921631	
-1.08459	-0.0914001	
-1.08643	-0.0891113	
-1.08734	-0.0878906	
-1.08734	-0.0863647	
-1.08887	-0.0843811	
-1.09161	-0.0830078	
-1.09222	-0.0813293	
-1.09253	-0.0793457	
-1.09222	-0.0761414	
-1.09406	-0.0723267	
-1.09589	-0.0701904	
-1.09802	-0.0672913	
-1.0968	-0.0671387	
-1.09833	-0.0688171	
-1.10138	-0.0721741	
-1.1026	-0.0769043	
-1.10321	-0.0817871	
-1.10168	-0.0866699	
-1.10168	-0.0891113	
-1.10352	-0.0895691	
-1.10626	-0.0875854	
-1.10809	-0.0845337	
-1.11115	-0.0820923	
-1.11206	-0.0793457	
-1.11359	-0.0770569	
-1.11572	-0.0746155	
-1.11481	-0.0720215	
-1.11664	-0.0695801	
-1.11664	-0.068512	
-1.11694	-0.0694275	
-1.11877	-0.0701904	
-1.12152	-0.0714111	
-1.12213	-0.0738525	
-1.12152	-0.0750732	
-1.12366	-0.0761414	
-1.12549	-0.0773621	
-1.12671	-0.0790405	
-1.12854	-0.0822449	
-1.13068	-0.0878906	
-1.13098	-0.0930786	
-1.13373	-0.0973511	
-1.13739	-0.100403	
-1.14044	-0.102844	
-1.14136	-0.105286	
-1.14288	-0.107727	
-1.14624	-0.108337	
-1.14624	-0.107574	
-1.14807	-0.105896	
-1.15051	-0.104828	
-1.15234	-0.104675	
-1.1554	-0.104218	
-1.15601	-0.10437	
-1.15753	-0.102386	
-1.16028	-0.0996399	
-1.16272	-0.0956726	
-1.16516	-0.0918579	
-1.16669	-0.0891113	
-1.16791	-0.087738	
-1.17065	-0.0865173	
-1.17249	-0.0854492	
-1.17462	-0.0849915	
-1.17523	-0.0863647	
-1.17798	-0.0883484	
-1.17981	-0.0895691	
-1.18042	-0.0898743	
-1.18256	-0.0898743	
-1.18439	-0.0900269	
-1.18713	-0.0898743	
-1.18927	-0.091095	
-1.19049	-0.0932312	
-1.19232	-0.0967407	
-1.19476	-0.0997925	
-1.19629	-0.102539	
-1.19934	-0.104065	
-1.19965	-0.104523	
-1.20056	-0.104523	
-1.20209	-0.103302	
-1.20453	-0.100098	
-1.20728	-0.0956726	
-1.21002	-0.0920105	
-1.21124	-0.087738	
-1.21429	-0.0836182	
-1.21552	-0.0796509	
-1.21552	-0.0776672	
-1.21918	-0.0787354	
-1.2204	-0.0799561	
-1.22223	-0.0799561	
-1.22406	-0.0779724	
-1.2262	-0.0747681	
-1.22894	-0.0723267	
-1.23047	-0.0695801	
-1.23352	-0.0680542	
-1.23474	-0.0679016	
-1.23657	-0.0679016	
-1.23871	-0.068512	
-1.23901	-0.0691223	
-1.24176	-0.0709534	
-1.24512	-0.0727844	
-1.24847	-0.0743103	
-1.24969	-0.0752258	
-1.25092	-0.0738525	
-1.25366	-0.0735474	
-1.25549	-0.0712585	
-1.25854	-0.0714111	
-1.25885	-0.0738525	
-1.26068	-0.0761414	
-1.26282	-0.0784302	
-1.26404	-0.0801086	
-1.26404	-0.0788879	
-1.26556	-0.0767517	
-1.26831	-0.0746155	
