Untitled1.acq
Graph Created on: 2025-05-08 10:32:57.656
Recording on: 2025-05-08 10:44:02.601
1 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, X, RSPEC-R
mV
CH1	CH9	
168337 samples	168337 samples	
-2.06757	-0.0476074	
-2.06909	-0.0523376	
-2.06512	-0.0532532	
-2.06787	-0.0535583	
-2.06909	-0.0575256	
-2.06665	-0.0621033	
-2.06848	-0.0608826	
-2.06787	-0.0546265	
-2.0636	-0.0494385	
-2.0639	-0.0491333	
-2.0636	-0.0485229	
-2.06421	-0.0483704	
-2.0636	-0.0463867	
-2.06482	-0.045929	
-2.05963	-0.0480652	
-2.06116	-0.0488281	
-2.05933	-0.0527954	
-2.05902	-0.0535583	
-2.05872	-0.0527954	
-2.05902	-0.052948	
-2.05902	-0.057373	
-2.05475	-0.0601196	
-2.05414	-0.0543213	
-2.05414	-0.0488281	
-2.05444	-0.0462341	
-2.05414	-0.0460815	
-2.052	-0.0483704	
-2.04956	-0.0524902	
-2.04987	-0.0517273	
-2.04895	-0.0500488	
-2.04956	-0.0488281	
-2.04468	-0.0506592	
-2.04407	-0.0511169	
-2.0401	-0.0547791	
-2.03979	-0.059967	
-2.03522	-0.0605774	
-2.03491	-0.0590515	
-2.03064	-0.0578308	
-2.03156	-0.0543213	
-2.02972	-0.0517273	
-2.02789	-0.0552368	
-2.02545	-0.0601196	
-2.02484	-0.0584412	
-2.02301	-0.0537109	
-2.01996	-0.0488281	
-2.02026	-0.0498962	
-2.01813	-0.052948	
-2.01477	-0.0572205	
-2.01477	-0.0621033	
-2.01477	-0.062561	
-2.01538	-0.058136	
-2.01141	-0.0517273	
-2.01019	-0.0494385	
-2.0108	-0.0482178	
-2.00989	-0.0486755	
-2.01019	-0.0509644	
-2.01019	-0.0531006	
-2.01019	-0.0556946	
-2.01019	-0.0540161	
-2.0105	-0.052948	
-2.00989	-0.0506592	
-2.01019	-0.0506592	
-2.00867	-0.0521851	
-2.00745	-0.0491333	
-2.00562	-0.0495911	
-2.00439	-0.0502014	
-2.00531	-0.0483704	
-2.0047	-0.0500488	
-2.00531	-0.0549316	
-2.00531	-0.0537109	
-2.0047	-0.0508118	
-2.00439	-0.0524902	
-2.00531	-0.0532532	
-2.00531	-0.0534058	
-2.00531	-0.0531006	
-2.00531	-0.0559998	
-2.00531	-0.0598145	
-2.005	-0.0584412	
-2.005	-0.0540161	
-2.00684	-0.0508118	
-2.00989	-0.0509644	
-2.0105	-0.0485229	
-2.0105	-0.0460815	
-2.00989	-0.0460815	
-2.0105	-0.050354	
-2.01447	-0.0572205	
-2.01477	-0.0621033	
-2.01477	-0.0613403	
-2.0108	-0.0587463	
-2.01202	-0.0541687	
-2.01263	-0.0532532	
-2.01508	-0.0547791	
-2.01294	-0.0537109	
-2.01111	-0.0489807	
-2.01508	-0.0457764	
-2.01294	-0.0434875	
-2.01538	-0.0473022	
-2.01263	-0.0550842	
-2.01447	-0.0578308	
-2.01477	-0.0564575	
-2.01508	-0.0556946	
-2.01508	-0.055542	
-2.01508	-0.0556946	
-2.01569	-0.0567627	
-2.0163	-0.0537109	
-2.01874	-0.0488281	
-2.01935	-0.0445557	
-2.01996	-0.0476074	
-2.01965	-0.0531006	
-2.01935	-0.0596619	
-2.01996	-0.0608826	
-2.01965	-0.0588989	
-2.01965	-0.0564575	
-2.01996	-0.0552368	
-2.01996	-0.0534058	
-2.01813	-0.0531006	
-2.01508	-0.052948	
-2.01721	-0.0527954	
-2.0166	-0.0511169	
-2.01843	-0.0506592	
-2.01996	-0.0549316	
-2.01965	-0.0553894	
-2.01996	-0.0552368	
-2.01935	-0.0531006	
-2.01965	-0.0491333	
-2.01996	-0.0486755	
-2.01965	-0.0509644	
-2.02179	-0.0569153	
-2.02454	-0.0602722	
-2.02393	-0.0642395	
-2.02606	-0.0627136	
-2.02942	-0.0592041	
-2.03003	-0.0541687	
-2.02606	-0.0532532	
-2.02484	-0.0512695	
-2.02484	-0.0485229	
-2.02515	-0.0485229	
-2.02118	-0.0511169	
-2.01996	-0.0527954	
-2.01752	-0.0531006	
-2.01508	-0.0550842	
-2.01477	-0.0556946	
-2.01172	-0.0598145	
-2.00989	-0.0590515	
-2.00623	-0.0563049	
-2.00348	-0.0540161	
-2.00043	-0.0534058	
-2.00012	-0.0567627	
-1.99799	-0.0553894	
-1.99554	-0.0518799	
-1.99066	-0.0508118	
-1.99127	-0.0489807	
-1.99036	-0.0485229	
-1.98608	-0.0483704	
-1.98578	-0.0488281	
-1.98151	-0.0549316	
-1.9809	-0.0579834	
-1.97815	-0.059967	
-1.97601	-0.0622559	
-1.97571	-0.0628662	
-1.97601	-0.0627136	
-1.9754	-0.0592041	
-1.97327	-0.0561523	
-1.97052	-0.0532532	
-1.97052	-0.0506592	
-1.97113	-0.0502014	
-1.97052	-0.052948	
-1.97113	-0.0558472	
-1.97083	-0.0585938	
-1.97083	-0.0645447	
-1.97052	-0.065155	
-1.97083	-0.0610352	
-1.96838	-0.0567627	
-1.97083	-0.0553894	
-1.96899	-0.052948	
-1.96625	-0.0527954	
-1.96564	-0.0549316	
-1.96533	-0.0559998	
-1.96594	-0.0579834	
-1.9635	-0.0576782	
-1.96136	-0.0534058	
-1.96533	-0.0463867	
-1.96381	-0.0404358	
-1.96167	-0.0410461	
-1.96136	-0.0454712	
-1.96106	-0.0515747	
-1.96075	-0.0570679	
-1.96136	-0.0584412	
-1.96106	-0.058136	
-1.96106	-0.0556946	
-1.96136	-0.0511169	
-1.96106	-0.0485229	
-1.96106	-0.0505066	
-1.95984	-0.0531006	
-1.95862	-0.0534058	
-1.96014	-0.0575256	
-1.95862	-0.0585938	
-1.9577	-0.058136	
-1.95648	-0.0585938	
-1.95557	-0.0566101	
-1.95526	-0.0540161	
-1.95648	-0.0531006	
-1.95587	-0.0534058	
-1.95404	-0.0537109	
-1.9516	-0.0512695	
-1.95099	-0.0482178	
-1.94946	-0.0447083	
-1.94916	-0.0463867	
-1.94672	-0.0541687	
-1.9458	-0.0578308	
-1.94397	-0.058136	
-1.94214	-0.0578308	
-1.94153	-0.0541687	
-1.94092	-0.0532532	
-1.94153	-0.0517273	
-1.94153	-0.0492859	
-1.94153	-0.0502014	
-1.94122	-0.052948	
-1.94122	-0.0511169	
-1.94122	-0.0462341	
-1.94183	-0.0418091	
-1.94153	-0.0410461	
-1.94153	-0.0431824	
-1.93787	-0.045929	
-1.93817	-0.0517273	
-1.93909	-0.0590515	
-1.9397	-0.0588989	
-1.93909	-0.0564575	
-1.94031	-0.0527954	
-1.94183	-0.0506592	
-1.9458	-0.0492859	
-1.94672	-0.0521851	
-1.95038	-0.0570679	
-1.95282	-0.0543213	
-1.95709	-0.0531006	
-1.96167	-0.0509644	
-1.96655	-0.0509644	
-1.97052	-0.0520325	
-1.97632	-0.0512695	
-1.98029	-0.0535583	
-1.98486	-0.0582886	
-1.99158	-0.0585938	
-1.99677	-0.0535583	
-2.00134	-0.0506592	
-2.005	-0.0488281	
-2.00867	-0.0523376	
-2.01202	-0.0553894	
-2.01416	-0.0596619	
-2.01508	-0.0584412	
-2.01904	-0.0520325	
-2.02148	-0.0505066	
-2.02484	-0.0495911	
-2.02484	-0.0509644	
-2.0285	-0.0508118	
-2.03033	-0.0532532	
-2.03033	-0.0535583	
-2.02881	-0.052948	
-2.03156	-0.0505066	
-2.03461	-0.050354	
-2.03522	-0.0509644	
-2.03461	-0.050354	
-2.03491	-0.0485229	
-2.0343	-0.0502014	
-2.03491	-0.0523376	
-2.034	-0.0524902	
-2.03461	-0.0486755	
-2.03247	-0.0506592	
-2.02972	-0.0592041	
-2.02911	-0.062561	
-2.03033	-0.0610352	
-2.02911	-0.0564575	
-2.02759	-0.0535583	
-2.02423	-0.0489807	
-2.02484	-0.0419617	
-2.02332	-0.0410461	
-2.02423	-0.0474548	
-2.02057	-0.0582886	
-2.01965	-0.0631714	
-2.01935	-0.0627136	
-2.01782	-0.0585938	
-2.01843	-0.0521851	
-2.0166	-0.0492859	
-2.01477	-0.0485229	
-2.01477	-0.0511169	
-2.01508	-0.0531006	
-2.01447	-0.0532532	
-2.01447	-0.0531006	
-2.01447	-0.0506592	
-2.01508	-0.0527954	
-2.01508	-0.0558472	
-2.01477	-0.0596619	
-2.01538	-0.0602722	
-2.01508	-0.0578308	
-2.01477	-0.0517273	
-2.01294	-0.0488281	
-2.01294	-0.0521851	
-2.01508	-0.0532532	
-2.01538	-0.0491333	
-2.01263	-0.0482178	
-2.01233	-0.0524902	
-2.01416	-0.0534058	
-2.01324	-0.0534058	
-2.01416	-0.0549316	
-2.01477	-0.0517273	
-2.01477	-0.0491333	
-2.01477	-0.0483704	
-2.01508	-0.050354	
-2.01477	-0.0547791	
-2.0163	-0.0553894	
-2.01965	-0.0535583	
-2.01965	-0.0486755	
-2.02026	-0.045929	
-2.02026	-0.0498962	
-2.01965	-0.0532532	
-2.02057	-0.0552368	
-2.01965	-0.0601196	
-2.02026	-0.0627136	
-2.01935	-0.0613403	
-2.01965	-0.0605774	
-2.01965	-0.0602722	
-2.01935	-0.0561523	
-2.01996	-0.0535583	
-2.01996	-0.0553894	
-2.01538	-0.0563049	
-2.01508	-0.0535583	
-2.01508	-0.0506592	
-2.01538	-0.0483704	
-2.01508	-0.0439453	
-2.01508	-0.0393677	
-2.01508	-0.039978	
-2.0105	-0.0413513	
-2.01019	-0.0453186	
-2.00989	-0.0486755	
-2.00653	-0.0518799	
-2.005	-0.0526428	
-2.00531	-0.0532532	
-2.005	-0.0544739	
-2.00562	-0.0538635	
-2.00134	-0.057373	
-2.00012	-0.0575256	
-1.99951	-0.0514221	
-2.00012	-0.0485229	
-1.99585	-0.0483704	
-1.99493	-0.0480652	
-1.99524	-0.0486755	
-1.99524	-0.0509644	
-1.99554	-0.0527954	
-1.99524	-0.0489807	
-1.99524	-0.0444031	
-1.99097	-0.0469971	
-1.99005	-0.0524902	
-1.99066	-0.0527954	
-1.98975	-0.0486755	
-1.99036	-0.0457764	
-1.98669	-0.0436401	
-1.98486	-0.0431824	
-1.98578	-0.0450134	
-1.98883	-0.045929	
-1.98578	-0.0486755	
-1.98517	-0.0549316	
-1.98547	-0.062561	
-1.98578	-0.0639343	
-1.98547	-0.0608826	
-1.98364	-0.0549316	
-1.9809	-0.0526428	
-1.9809	-0.0508118	
-1.98059	-0.0500488	
-1.97998	-0.0466919	
-1.98029	-0.0411987	
-1.97906	-0.0323486	
-1.97876	-0.0256348	
-1.9751	-0.0308228	
-1.97449	-0.0439453	
-1.9754	-0.0561523	
-1.9754	-0.0631714	
-1.9751	-0.0631714	
-1.97418	-0.0570679	
-1.97021	-0.0532532	
-1.97083	-0.0535583	
-1.97052	-0.0559998	
-1.97113	-0.0578308	
-1.97083	-0.0598145	
-1.97083	-0.0585938	
-1.97052	-0.0537109	
-1.97083	-0.0486755	
-1.96991	-0.0460815	
-1.97144	-0.0473022	
-1.97021	-0.0482178	
-1.97052	-0.0460815	
-1.97113	-0.0473022	
-1.97052	-0.0485229	
-1.97083	-0.0473022	
-1.97083	-0.0483704	
-1.97021	-0.0524902	
-1.97113	-0.055542	
-1.97052	-0.0558472	
-1.97113	-0.0553894	
-1.96838	-0.0527954	
-1.96594	-0.0485229	
-1.96564	-0.0485229	
-1.96838	-0.0483704	
-1.96625	-0.0486755	
-1.96594	-0.0509644	
-1.96625	-0.0505066	
-1.96625	-0.0492859	
-1.96381	-0.0505066	
-1.96106	-0.0506592	
-1.96045	-0.0462341	
-1.95953	-0.0416565	
-1.95679	-0.0396729	
-1.95648	-0.0428772	
-1.95404	-0.0479126	
-1.95221	-0.0541687	
-1.9516	-0.0556946	
-1.9519	-0.0511169	
-1.95007	-0.0466919	
-1.94611	-0.0434875	
-1.94672	-0.0434875	
-1.94611	-0.0448608	
-1.94489	-0.0437927	
-1.94153	-0.0480652	
-1.94305	-0.0531006	
-1.94183	-0.0590515	
-1.94122	-0.059967	
-1.94153	-0.0563049	
-1.94153	-0.0494385	
-1.94244	-0.0447083	
-1.93939	-0.0476074	
-1.93909	-0.0482178	
-1.94122	-0.0466919	
-1.94153	-0.0463867	
-1.94153	-0.0483704	
-1.94183	-0.0502014	
-1.94183	-0.0527954	
-1.94183	-0.0593567	
-1.94153	-0.0627136	
-1.94122	-0.0587463	
-1.94153	-0.0540161	
-1.94336	-0.0486755	
-1.94214	-0.0460815	
-1.94458	-0.0454712	
-1.94122	-0.0421143	
-1.94336	-0.0343323	
-1.94397	-0.0250244	
-1.94183	-0.0195313	
-1.94153	-0.0210571	
-1.9397	-0.025177	
-1.93695	-0.0283813	
-1.9342	-0.0280762	
-1.93176	-0.0260925	
-1.93146	-0.0285339	
-1.92993	-0.0326538	
-1.92535	-0.0335693	
-1.9223	-0.0318909	
-1.91986	-0.0314331	
-1.91711	-0.0350952	
-1.91528	-0.0338745	
-1.91223	-0.0291443	
-1.91193	-0.0230408	
-1.90765	-0.0231934	
-1.90704	-0.0224304	
-1.90521	-0.0238037	
-1.9043	-0.0233459	
-1.90216	-0.0195313	
-1.90247	-0.0154114	
-1.90216	-0.0115967	
-1.90247	-0.0109863	
-1.90063	-0.0132751	
-1.89819	-0.0134277	
-1.89728	-0.00930786	
-1.89758	-0.00289917	
-1.89728	0.00213623	
-1.89758	0.00335693	
-1.89728	0.0050354	
-1.89667	0.00747681	
-1.89514	0.00900269	
-1.89331	0.0151062	
-1.89423	0.0216675	
-1.89636	0.0245667	
-1.89758	0.0297546	
-1.89697	0.0344849	
-1.89728	0.0393677	
-1.89728	0.0434875	
-1.89667	0.045166	
-1.89941	0.0486755	
-1.90002	0.0497437	
-1.90186	0.0498962	
-1.90155	0.0450134	
-1.90369	0.0428772	
-1.90704	0.0416565	
-1.90704	0.0419617	
-1.90765	0.0445557	
-1.90735	0.0427246	
-1.90643	0.039978	
-1.90674	0.0375366	
-1.90765	0.0390625	
-1.90765	0.0411987	
-1.90674	0.0424194	
-1.90674	0.0398254	
-1.90704	0.0328064	
-1.90674	0.0239563	
-1.90735	0.0180054	
-1.90643	0.0100708	
-1.90674	-0.000762939	
-1.90765	-0.00793457	
-1.90796	-0.00808716	
-1.90674	-0.00869751	
-1.90765	-0.00457764	
-1.90247	0.000152588	
-1.90369	0.00274658	
-1.90399	0.000457764	
-1.90155	-0.00350952	
-1.90216	-0.00854492	
-1.90247	-0.0111389	
-1.90216	-0.0117493	
-1.90186	-0.0137329	
-1.90216	-0.0163269	
-1.90186	-0.0244141	
-1.90216	-0.0323486	
-1.90216	-0.0376892	
-1.90186	-0.038147	
-1.90247	-0.0382996	
-1.90216	-0.0366211	
-1.90247	-0.0408936	
-1.90247	-0.0500488	
-1.8985	-0.0621033	
-1.89697	-0.0714111	
-1.89697	-0.0769043	
-1.89697	-0.0793457	
-1.89758	-0.0817871	
-1.89697	-0.0830078	
-1.89545	-0.0827026	
-1.89453	-0.0784302	
-1.89697	-0.0775146	
-1.89758	-0.0805664	
-1.89453	-0.0865173	
-1.89728	-0.085144	
-1.89301	-0.0822449	
-1.89423	-0.0785828	
-1.89453	-0.0779724	
-1.8927	-0.0798035	
-1.89209	-0.0799561	
-1.89209	-0.0737	
-1.8927	-0.065918	
-1.8924	-0.063324	
-1.89209	-0.0650024	
-1.89056	-0.0704956	
-1.88751	-0.0770569	
-1.89178	-0.0785828	
-1.88812	-0.0756836	
-1.88904	-0.0706482	
-1.88751	-0.0680542	
-1.88782	-0.0717163	
-1.88751	-0.0746155	
-1.88721	-0.0752258	
-1.8869	-0.0714111	
-1.88751	-0.0747681	
-1.88721	-0.0750732	
-1.88751	-0.075531	
-1.88782	-0.0779724	
-1.88538	-0.0813293	
-1.88446	-0.0796509	
-1.88354	-0.0761414	
-1.88538	-0.0730896	
-1.88263	-0.0691223	
-1.88263	-0.0668335	
-1.88477	-0.0679016	
-1.88293	-0.0698853	
-1.88324	-0.0698853	
-1.88232	-0.0679016	
-1.88293	-0.0682068	
-1.88324	-0.0701904	
-1.88202	-0.068512	
-1.88263	-0.0656128	
-1.88232	-0.0654602	
-1.88202	-0.0630188	
-1.88232	-0.0592041	
-1.88049	-0.0584412	
-1.87714	-0.0624084	
-1.87775	-0.0648499	
-1.87744	-0.0653076	
-1.87592	-0.0639343	
-1.87286	-0.0654602	
-1.87286	-0.0737	
-1.87317	-0.0733948	
-1.86859	-0.0708008	
-1.86798	-0.0698853	
-1.86768	-0.0682068	
-1.86737	-0.0679016	
-1.86798	-0.0694275	
-1.86798	-0.0674438	
-1.86615	-0.0639343	
-1.86707	-0.0631714	
-1.8634	-0.065155	
-1.86279	-0.0662231	
-1.86249	-0.0665283	
-1.8631	-0.0679016	
-1.8631	-0.0694275	
-1.8631	-0.0682068	
-1.8634	-0.0665283	
-1.86035	-0.0630188	
-1.86188	-0.0546265	
-1.86096	-0.0494385	
-1.85791	-0.0460815	
-1.85822	-0.0392151	
-1.85791	-0.0312805	
-1.85822	-0.0224304	
-1.85364	-0.0105286	
-1.85272	0.00366211	
-1.85303	0.0149536	
-1.85272	0.0227356	
-1.84906	0.0230408	
-1.84845	0.0213623	
-1.84845	0.0271606	
-1.84814	0.0317383	
-1.84814	0.0361633	
-1.84845	0.0390625	
-1.84631	0.0384521	
-1.84509	0.0437927	
-1.84631	0.0598145	
-1.84784	0.0813293	
-1.84631	0.105133	
-1.84448	0.123901	
-1.84601	0.138702	
-1.84479	0.144501	
-1.8454	0.153809	
-1.84814	0.166473	
-1.84784	0.191345	
-1.84845	0.222473	
-1.84784	0.259094	
-1.84814	0.306091	
-1.84784	0.355682	
-1.85059	0.398254	
-1.84845	0.428772	
-1.84845	0.453644	
-1.84845	0.47699	
-1.84784	0.488739	
-1.84601	0.491028	
-1.8454	0.504456	
-1.84387	0.530853	
-1.8454	0.544586	
-1.84326	0.528564	
-1.84326	0.490875	
-1.8454	0.444641	
-1.84357	0.38681	
-1.84326	0.308838	
-1.84113	0.219727	
-1.83807	0.139008	
-1.83807	0.0886536	
-1.83716	0.0596619	
-1.83289	0.0413513	
-1.8338	0.0309753	
-1.83197	0.0256348	
-1.83014	0.0288391	
-1.82922	0.0233459	
-1.82861	0.00946045	
-1.828	-0.00549316	
-1.82678	-0.0157166	
-1.8277	-0.0236511	
-1.82617	-0.0306702	
-1.828	-0.0421143	
-1.82892	-0.0569153	
-1.82678	-0.0765991	
-1.82587	-0.110779	
-1.828	-0.153503	
-1.82861	-0.184479	
-1.82678	-0.193787	
-1.82404	-0.183716	
-1.82312	-0.162506	
-1.82587	-0.134583	
-1.82373	-0.109253	
-1.82404	-0.0895691	
-1.82373	-0.0741577	
-1.82373	-0.063324	
-1.82587	-0.0561523	
-1.82343	-0.0511169	
-1.82404	-0.0465393	
-1.82404	-0.0440979	
-1.82343	-0.0482178	
-1.82343	-0.0544739	
-1.82404	-0.0570679	
-1.82373	-0.0561523	
-1.8219	-0.058136	
-1.82098	-0.0602722	
-1.81885	-0.0648499	
-1.81885	-0.0723267	
-1.81854	-0.0750732	
-1.81915	-0.0770569	
-1.81824	-0.0773621	
-1.81488	-0.0750732	
-1.81366	-0.072937	
-1.81366	-0.0730896	
-1.80939	-0.0735474	
-1.80969	-0.0718689	
-1.80908	-0.0662231	
-1.80878	-0.0631714	
-1.80756	-0.0628662	
-1.8042	-0.0627136	
-1.80389	-0.0605774	
-1.8042	-0.0602722	
-1.8045	-0.06073	
-1.80389	-0.0648499	
-1.79993	-0.0700378	
-1.79932	-0.0726318	
-1.79901	-0.0724792	
-1.79535	-0.0682068	
-1.79413	-0.0675964	
-1.79413	-0.0680542	
-1.79413	-0.0680542	
-1.79199	-0.0662231	
-1.79108	-0.0636292	
-1.79047	-0.0584412	
-1.78925	-0.0527954	
-1.78955	-0.0440979	
-1.78925	-0.0437927	
-1.78986	-0.0498962	
-1.78894	-0.0527954	
-1.78925	-0.0540161	
-1.78711	-0.0537109	
-1.7868	-0.0527954	
-1.78619	-0.0483704	
-1.78528	-0.0442505	
-1.78436	-0.043335	
-1.78467	-0.0436401	
-1.78589	-0.0416565	
-1.7868	-0.0410461	
-1.78864	-0.0389099	
-1.78864	-0.0360107	
-1.79016	-0.0340271	
-1.79321	-0.0308228	
-1.79382	-0.0268555	
-1.79413	-0.0250244	
-1.79413	-0.0259399	
-1.79413	-0.0270081	
-1.7984	-0.0328064	
-1.79626	-0.0357056	
-1.7984	-0.0337219	
-1.79962	-0.0332642	
-1.79901	-0.0376892	
-1.79901	-0.0361633	
-1.79871	-0.0299072	
-1.79688	-0.0250244	
-1.79901	-0.0257874	
-1.79871	-0.0286865	
-1.79749	-0.0270081	
-1.79413	-0.0259399	
-1.79474	-0.0239563	
-1.79413	-0.0236511	
-1.79474	-0.0221252	
-1.79474	-0.0209045	
-1.79413	-0.0195313	
-1.79291	-0.0227356	
-1.78986	-0.0250244	
-1.78894	-0.0242615	
-1.78925	-0.0234985	
-1.78955	-0.0198364	
-1.78925	-0.0189209	
-1.78711	-0.0201416	
-1.78436	-0.0189209	
-1.78101	-0.0187683	
-1.77887	-0.0210571	
-1.77917	-0.0193787	
-1.7749	-0.0141907	
-1.77429	-0.0088501	
-1.77246	-0.00518799	
-1.77216	-0.00259399	
-1.76941	-0.00152588	
-1.76941	0.00213623	
-1.76575	0.00289917	
-1.76483	-0.000762939	
-1.76453	-0.00610352	
-1.76361	-0.01297	
-1.76056	-0.017395	
-1.75964	-0.0128174	
-1.75598	-0.00747681	
-1.75476	-0.0062561	
-1.75293	-0.00427246	
-1.74957	-0.00579834	
-1.74957	-0.00442505	
-1.74927	-0.00213623	
-1.74927	-0.00167847	
-1.74591	-0.000152588	
-1.74438	0.000152588	
-1.7453	-0.00137329	
-1.74469	0.00244141	
-1.74438	0.00564575	
-1.74408	0.0038147	
-1.745	-0.00320435	
-1.745	-0.00869751	
-1.7453	-0.00900269	
-1.7453	-0.00289917	
-1.74133	0.00259399	
-1.74042	0.00717163	
-1.74042	0.0138855	
-1.74042	0.017395	
-1.74011	0.0134277	
-1.74042	0.014801	
-1.73798	0.0151062	
-1.73737	0.014801	
-1.73737	0.0128174	
-1.73523	0.01297	
-1.73523	0.0152588	
-1.73309	0.0222778	
-1.73431	0.0244141	
-1.73065	0.0201416	
-1.73065	0.0158691	
-1.73035	0.0154114	
-1.73065	0.015564	
-1.73035	0.0175476	
-1.72577	0.0253296	
-1.72546	0.035553	
-1.72546	0.0350952	
-1.72516	0.0325012	
-1.72546	0.0305176	
-1.72546	0.0300598	
-1.72516	0.0320435	
-1.72546	0.0343323	
-1.72546	0.0369263	
-1.72546	0.035553	
-1.72485	0.0341797	
-1.72546	0.0282288	
-1.72516	0.0234985	
-1.72333	0.0248718	
-1.72119	0.0320435	
-1.72058	0.035553	
-1.71814	0.0411987	
-1.716	0.0463867	
-1.71631	0.0512695	
-1.716	0.052948	
-1.71082	0.0515747	
-1.71051	0.0473022	
-1.70868	0.0431824	
-1.70593	0.0422668	
-1.70166	0.0422668	
-1.70013	0.0463867	
-1.70135	0.0495911	
-1.69678	0.0540161	
-1.69556	0.0582886	
-1.69556	0.0564575	
-1.69373	0.0517273	
-1.69189	0.0495911	
-1.69037	0.0521851	
-1.69128	0.0544739	
-1.69098	0.0587463	
-1.69128	0.0619507	
-1.69128	0.0637817	
-1.68884	0.0617981	
-1.68915	0.0634766	
-1.68579	0.070343	
-1.6864	0.0738525	
-1.68549	0.0765991	
-1.68427	0.0810242	
-1.68335	0.0878906	
-1.68121	0.0883484	
-1.67969	0.0822449	
-1.68091	0.0767517	
-1.68121	0.0746155	
-1.68091	0.0740051	
-1.68335	0.0723267	
-1.68549	0.0738525	
-1.6864	0.0761414	
-1.68579	0.0767517	
-1.68732	0.0791931	
-1.68793	0.0813293	
-1.69128	0.0819397	
-1.69098	0.0830078	
-1.69312	0.0836182	
-1.69617	0.0880432	
-1.69586	0.0901794	
-1.69586	0.091095	
-1.69769	0.0930786	
-1.70044	0.0935364	
-1.70166	0.0939941	
-1.70502	0.0927734	
-1.70593	0.091095	
-1.70898	0.091095	
-1.71082	0.0904846	
-1.71265	0.088501	
-1.71295	0.0878906	
-1.7157	0.0837708	
-1.7157	0.0834656	
-1.71539	0.0898743	
-1.7157	0.0973511	
-1.71539	0.0979614	
-1.71326	0.0941467	
-1.71082	0.0921631	
-1.71051	0.093689	
-1.71082	0.093689	
-1.71021	0.0886536	
-1.70593	0.0817871	
-1.70593	0.0791931	
-1.70197	0.0817871	
-1.69861	0.0871277	
-1.69647	0.0843811	
-1.69159	0.0814819	
-1.68671	0.0805664	
-1.68243	0.0775146	
-1.67694	0.0765991	
-1.67023	0.0733948	
-1.66473	0.0691223	
-1.65741	0.0683594	
-1.65283	0.0668335	
-1.64551	0.0614929	
-1.63788	0.0552368	
-1.63086	0.0523376	
-1.62048	0.0517273	
-1.61591	0.0505066	
-1.60675	0.0489807	
-1.59668	0.0450134	
-1.58722	0.0439453	
-1.57532	0.039978	
-1.56281	0.0349426	
-1.5509	0.0259399	
-1.53595	0.0180054	
-1.52161	0.0149536	
-1.50452	0.0146484	
-1.48773	0.0144958	
-1.4682	0.0128174	
-1.44928	0.0108337	
-1.42883	0.00793457	
-1.40717	-0.00106812	
-1.38489	-0.010376	
-1.35986	-0.0160217	
-1.33606	-0.0205994	
-1.3147	-0.0260925	
-1.28815	-0.0349426	
-1.25977	-0.0421143	
-1.23505	-0.045166	
-1.20911	-0.0454712	
-1.18317	-0.0418091	
-1.15295	-0.0410461	
-1.12518	-0.0413513	
-1.09711	-0.0410461	
-1.06995	-0.0408936	
-1.03973	-0.0453186	
-1.01074	-0.0502014	
-0.98114	-0.0556946	
-0.951538	-0.0628662	
-0.922241	-0.0700378	
-0.892334	-0.0750732	
-0.863647	-0.0772095	
-0.83374	-0.0775146	
-0.80658	-0.0776672	
-0.780029	-0.0778198	
-0.750122	-0.075531	
-0.720825	-0.0767517	
-0.695496	-0.0776672	
-0.668945	-0.0778198	
-0.646362	-0.0776672	
-0.619812	-0.0759888	
-0.597534	-0.0756836	
-0.57312	-0.0794983	
-0.550537	-0.0819397	
-0.526428	-0.0860596	
-0.503845	-0.0854492	
-0.481262	-0.0836182	
-0.461426	-0.0849915	
-0.442505	-0.0889587	
-0.422363	-0.0898743	
-0.402222	-0.0915527	
-0.383606	-0.0924683	
-0.368042	-0.0944519	
-0.348511	-0.0920105	
-0.333252	-0.0920105	
-0.320129	-0.0920105	
-0.30426	-0.0895691	
-0.290833	-0.0828552	
-0.277405	-0.0737	
-0.266113	-0.0660706	
-0.256042	-0.063324	
-0.246582	-0.0672913	
-0.237427	-0.0747681	
-0.227661	-0.0819397	
-0.219421	-0.0869751	
-0.214233	-0.0836182	
-0.207214	-0.0784302	
-0.201721	-0.0779724	
-0.198975	-0.0798035	
-0.194092	-0.0799561	
-0.193787	-0.0779724	
-0.194092	-0.0779724	
-0.193481	-0.0794983	
-0.194092	-0.0794983	
-0.194397	-0.0761414	
-0.196228	-0.0746155	
-0.198364	-0.0695801	
-0.202332	-0.0662231	
-0.205994	-0.0671387	
-0.212708	-0.0695801	
-0.215759	-0.0708008	
-0.22522	-0.072937	
-0.230103	-0.0723267	
-0.236816	-0.0706482	
-0.244446	-0.0698853	
-0.253296	-0.0686646	
-0.263367	-0.0701904	
-0.269165	-0.0698853	
-0.279846	-0.0660706	
-0.292664	-0.0654602	
-0.30365	-0.0674438	
-0.31311	-0.0682068	
-0.326843	-0.0717163	
-0.337524	-0.0726318	
-0.350647	-0.0727844	
-0.366211	-0.0706482	
-0.380249	-0.0640869	
-0.395508	-0.0613403	
-0.409851	-0.0650024	
-0.422668	-0.0695801	
-0.439148	-0.0721741	
-0.456543	-0.0721741	
-0.469971	-0.0689697	
-0.485535	-0.0656128	
-0.501099	-0.0593567	
-0.516052	-0.0553894	
