Local: ,2025-05-22 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1747864800000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1747907680433.344,195838,1747907680414.406,-97,-30,-121
1747907680453.156,195930,1747907680434.25,-80,-29,-127
1747907680473.0,195997,1747907680454.094,-84,-23,-121
1747907680492.875,196081,1747907680473.937,-89,-16,-129
1747907680512.719,196161,1747907680493.781,-88,-20,-120
1747907680532.562,196232,1747907680513.625,-77,-20,-125
1747907680552.406,196294,1747907680533.5,-80,-22,-112
1747907680572.2808,196325,1747907680553.344,-82,-24,-118
1747907680592.125,196331,1747907680573.219,-88,-23,-121
1747907680611.969,196307,1747907680593.062,-80,-24,-127
1747907680631.844,196281,1747907680612.938,-80,-20,-125
1747907680651.656,196254,1747907680632.781,-87,-21,-124
1747907680671.562,196219,1747907680652.594,-80,-25,-122
1747907680691.469,196174,1747907680672.5,-89,-26,-121
1747907680711.25,196129,1747907680692.406,-88,-18,-125
1747907680731.125,196104,1747907680712.188,-90,-20,-121
1747907680750.969,196121,1747907680732.031,-89,-20,-122
1747907680770.812,196130,1747907680751.906,-81,-29,-121
1747907680790.656,196153,1747907680771.75,-88,-20,-121
1747907680810.594,196171,1747907680791.594,-80,-25,-122
1747907680830.375,196183,1747907680811.438,-78,-33,-116
1747907680850.25,196211,1747907680831.312,-85,-24,-125
1747907680870.094,196218,1747907680851.156,-80,-23,-121
1747907680889.937,196247,1747907680871.031,-89,-24,-125
1747907680909.813,196271,1747907680890.875,-77,-25,-122
1747907680929.656,196303,1747907680910.719,-87,-25,-121
1747907680949.469,196344,1747907680930.594,-81,-28,-128
1747907680969.344,196378,1747907680950.406,-88,-24,-125
1747907680989.188,196424,1747907680970.281,-90,-28,-122
1747907681009.063,196454,1747907680990.094,-89,-25,-118
1747907681028.906,196511,1747907681009.969,-80,-26,-117
1747907681048.719,196546,1747907681029.875,-87,-25,-121
1747907681068.594,196611,1747907681049.656,-87,-20,-121
1747907681088.469,196670,1747907681069.531,-80,-24,-120
1747907681108.281,196732,1747907681089.406,-79,-26,-121
1747907681128.187,196794,1747907681109.219,-77,-22,-121
1747907681148.062,196866,1747907681129.094,-79,-20,-121
1747907681167.906,196934,1747907681148.938,-95,-33,-128
1747907681187.75,197034,1747907681168.781,-79,-25,-122
1747907681207.594,197089,1747907681188.687,-77,-18,-125
1747907681227.469,197173,1747907681208.5,-76,-24,-136
1747907681247.344,197242,1747907681228.344,-84,-25,-121
1747907681267.156,197301,1747907681248.25,-89,-21,-122
1747907681287.062,197389,1747907681268.125,-80,-26,-128
1747907681306.906,197445,1747907681287.969,-89,-23,-120
1747907681326.75,197556,1747907681307.844,-81,-25,-126
1747907681346.594,197635,1747907681327.688,-89,-21,-126
1747907681366.469,197684,1747907681347.562,-80,-26,-124
1747907681386.312,197702,1747907681367.375,-95,-24,-121
1747907681406.187,197707,1747907681387.25,-80,-21,-118
1747907681426.031,197688,1747907681407.094,-90,-20,-121
1747907681445.875,197680,1747907681427.0,-76,-26,-122
1747907681465.719,197674,1747907681446.812,-89,-26,-121
1747907681485.594,197687,1747907681466.625,-88,-28,-126
1747907681505.406,197678,1747907681486.5,-81,-8,-126
1747907681525.281,197685,1747907681506.375,-80,-20,-128
1747907681545.187,197692,1747907681526.187,-81,-32,-121
1747907681565.0,197714,1747907681546.031,-77,-33,-100
1747907681584.812,197741,1747907681565.875,-84,-24,-127
1747907681604.688,197782,1747907681585.75,-80,-21,-121
1747907681624.531,197823,1747907681605.594,-87,-21,-125
1747907681644.406,197850,1747907681625.437,-80,-18,-122
1747907681664.219,197894,1747907681645.312,-88,-28,-121
1747907681684.062,197959,1747907681665.156,-79,-25,-121
1747907681703.938,197982,1747907681685.0,-85,-24,-122
1747907681723.781,198021,1747907681704.875,-85,-22,-121
1747907681743.625,198076,1747907681724.687,-88,-20,-124
1747907681763.5,198084,1747907681744.562,-81,-23,-120
1747907681783.313,198126,1747907681764.406,-85,-24,-113
1747907681803.188,198142,1747907681784.219,-77,-24,-112
1747907681823.0,198196,1747907681804.125,-93,-24,-116
1747907681842.875,198236,1747907681823.937,-89,-15,-121
1747907681862.719,198288,1747907681843.813,-82,-24,-128
1747907681882.625,198314,1747907681863.625,-89,-29,-121
1747907681902.406,198370,1747907681883.469,-84,-25,-114
1747907681922.406,198455,1747907681903.344,-84,-20,-125
1747907681942.125,198539,1747907681923.187,-80,-24,-121
1747907681962.0,198593,1747907681943.031,-87,-20,-125
1747907681981.813,198657,1747907681962.9058,-79,-25,-121
1747907682001.688,198738,1747907681982.781,-89,-20,-121
1747907682021.531,198821,1747907682002.625,-77,-24,-121
1747907682041.406,198866,1747907682022.469,-84,-24,-122
1747907682061.219,198955,1747907682042.313,-77,-24,-122
1747907682081.094,199033,1747907682062.156,-89,-22,-127
1747907682100.937,199110,1747907682082.031,-77,-25,-125
1747907682120.812,199197,1747907682101.875,-77,-23,-125
1747907682140.625,199295,1747907682121.719,-88,-23,-120
1747907682160.5,199361,1747907682141.563,-80,-17,-123
1747907682180.344,199428,1747907682161.437,-91,-24,-118
1747907682200.187,199461,1747907682181.25,-80,-26,-124
1747907682220.031,199499,1747907682201.125,-90,-20,-120
1747907682239.875,199479,1747907682220.938,-79,-29,-112
1747907682259.844,199487,1747907682240.875,-89,-20,-122
1747907682279.594,199461,1747907682260.656,-79,-23,-129
1747907682299.469,199457,1747907682280.531,-89,-25,-125
1747907682319.313,199449,1747907682300.406,-80,-22,-124
1747907682339.156,199492,1747907682320.25,-85,-24,-121
1747907682359.0,199513,1747907682340.125,-89,-25,-125
1747907682378.875,199544,1747907682359.937,-76,-33,-119
