recording_3_ecgppg_biopac_movement.acq
Graph Created on: 2025-05-22 11:33:37.664
Recording on: 2025-05-22 12:03:22.265
1 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
milliSec	CH1	CH13	
	218923 samples	218923 samples	
86639	0.0561523	-0.159149	
86640	0.0509644	-0.235291	
86641	0.0460815	-0.332794	
86642	0.0415039	-0.444183	
86643	0.0393677	-0.55481	
86644	0.03479	-0.665283	
86645	0.0311279	-0.774841	
86646	0.0268555	-0.870972	
86647	0.0216675	-0.946655	
86648	0.0164795	-1.01181	
86649	0.0146484	-1.07056	
86650	0.0100708	-1.11725	
86651	0.00793457	-1.15387	
86652	0.00213623	-1.20422	
86653	-0.00244141	-1.27884	
86654	-0.00701904	-1.36322	
86655	-0.010376	-1.44714	
86656	-0.0164795	-1.51871	
86657	-0.022583	-1.58264	
86658	-0.0244141	-1.63269	
86659	-0.0283813	-1.68015	
86660	-0.0317383	-1.72882	
86661	-0.03479	-1.76361	
86662	-0.0387573	-1.77322	
86663	-0.0408936	-1.77368	
86664	-0.0460815	-1.77765	
86665	-0.0512695	-1.79703	
86666	-0.0537109	-1.82526	
86667	-0.055542	-1.85379	
86668	-0.0610352	-1.88126	
86669	-0.0634766	-1.89804	
86670	-0.065918	-1.90491	
86671	-0.0683594	-1.89941	
86672	-0.0726318	-1.8959	
86673	-0.078125	-1.89987	
86674	-0.078125	-1.89819	
86675	-0.0830078	-1.89026	
86676	-0.0854492	-1.88904	
86677	-0.090332	-1.89789	
86678	-0.0933838	-1.89865	
86679	-0.0952148	-1.884	
86680	-0.100098	-1.87225	
86681	-0.101013	-1.87912	
86682	-0.102844	-1.9014	
86683	-0.109863	-1.91422	
86684	-0.112	-1.92383	
86685	-0.114746	-1.94733	
86686	-0.117188	-1.96487	
86687	-0.119934	-1.96075	
86688	-0.122681	-1.9487	
86689	-0.126953	-1.92886	
86690	-0.129395	-1.9136	
86691	-0.131836	-1.91254	
86692	-0.134888	-1.92123	
86693	-0.137634	-1.93695	
86694	-0.141296	-1.93542	
86695	-0.142517	-1.93558	
86696	-0.142517	-1.95175	
86697	-0.141296	-1.98151	
86698	-0.144043	-2.02133	
86699	-0.14679	-2.04498	
86700	-0.151672	-2.06863	
86701	-0.152283	-2.11975	
86702	-0.152588	-2.1904	
86703	-0.151367	-2.24319	
86704	-0.151978	-2.28241	
86705	-0.155945	-2.31537	
86706	-0.15686	-2.36084	
86707	-0.155945	-2.40189	
86708	-0.156555	-2.43332	
86709	-0.156555	-2.47025	
86710	-0.158691	-2.49588	
86711	-0.161133	-2.50381	
86712	-0.162048	-2.49954	
86713	-0.161743	-2.49176	
86714	-0.162048	-2.49466	
86715	-0.162048	-2.50229	
86716	-0.162354	-2.51816	
86717	-0.161133	-2.54089	
86718	-0.161438	-2.5647	
86719	-0.161133	-2.57278	
86720	-0.160522	-2.56058	
86721	-0.162048	-2.53326	
86722	-0.161133	-2.50656	
86723	-0.163574	-2.48428	
86724	-0.166626	-2.46872	
86725	-0.166016	-2.46857	
86726	-0.166321	-2.48093	
86727	-0.166626	-2.4762	
86728	-0.168152	-2.45041	
86729	-0.171204	-2.40997	
86730	-0.169373	-2.38434	
86731	-0.169067	-2.38251	
86732	-0.168762	-2.38403	
86733	-0.169067	-2.36633	
86734	-0.166321	-2.3201	
86735	-0.166016	-2.2821	
86736	-0.163879	-2.27341	
86737	-0.161743	-2.2525	
86738	-0.160828	-2.21527	
86739	-0.157166	-2.18063	
86740	-0.154419	-2.16507	
86741	-0.152283	-2.17392	
86742	-0.149841	-2.21115	
86743	-0.143127	-2.28333	
86744	-0.141907	-2.34207	
86745	-0.13855	-2.323	
86746	-0.134888	-2.21527	
86747	-0.128174	-2.08557	
86748	-0.123291	-2.00317	
86749	-0.118713	-1.98608	
86750	-0.113831	-1.98593	
86751	-0.108948	-1.94458	
86752	-0.101318	-1.85883	
86753	-0.0961304	-1.78909	
86754	-0.0888062	-1.79611	
86755	-0.0814819	-1.84204	
86756	-0.0765991	-1.89285	
86757	-0.0714111	-1.92978	
86758	-0.0619507	-1.94519	
86759	-0.0558472	-1.95709	
86760	-0.050354	-1.95038	
86761	-0.0427246	-1.93481	
86762	-0.0323486	-1.9136	
86763	-0.0253296	-1.86554	
86764	-0.0183105	-1.79337	
86765	-0.00823975	-1.71371	
86766	-0.00305176	-1.64856	
86767	0.00610352	-1.62292	
86768	0.0161743	-1.63544	
86769	0.0231934	-1.67801	
86770	0.0308228	-1.72806	
86771	0.0402832	-1.76361	
86772	0.0482178	-1.78101	
86773	0.0595093	-1.78101	
86774	0.0698853	-1.77155	
86775	0.0802612	-1.73752	
86776	0.0891113	-1.6864	
86777	0.0985718	-1.64032	
86778	0.108643	-1.61682	
86779	0.117798	-1.59622	
86780	0.130005	-1.55075	
86781	0.138245	-1.49063	
86782	0.151062	-1.43433	
86783	0.162354	-1.39984	
86784	0.171814	-1.37711	
86785	0.184021	-1.3533	
86786	0.195923	-1.34949	
86787	0.206909	-1.36414	
86788	0.216675	-1.38733	
86789	0.22644	-1.42441	
86790	0.235901	-1.46164	
86791	0.247803	-1.48468	
86792	0.26001	-1.474	
86793	0.269775	-1.45935	
86794	0.282288	-1.46729	
86795	0.294189	-1.47736	
86796	0.307312	-1.48651	
86797	0.318909	-1.48788	
86798	0.328674	-1.46255	
86799	0.340881	-1.42532	
86800	0.353394	-1.36169	
86801	0.362854	-1.27304	
86802	0.375061	-1.18805	
86803	0.387878	-1.10291	
86804	0.400391	-1.01898	
86805	0.412292	-0.937347	
86806	0.422363	-0.855408	
86807	0.435791	-0.784607	
86808	0.448608	-0.734253	
86809	0.458984	-0.696716	
86810	0.470581	-0.670319	
86811	0.480347	-0.659637	
86812	0.490417	-0.666962	
86813	0.50415	-0.681	
86814	0.514526	-0.690613	
86815	0.524597	-0.70755	
86816	0.534668	-0.725708	
86817	0.548401	-0.755005	
86818	0.557556	-0.788116	
86819	0.569458	-0.819092	
86820	0.578918	-0.856323	
86821	0.588989	-0.891876	
86822	0.602417	-0.914917	
86823	0.612793	-0.92041	
86824	0.622864	-0.908203	
86825	0.632935	-0.883331	
86826	0.641785	-0.847626	
86827	0.65155	-0.801086	
86828	0.661316	-0.743866	
86829	0.671692	-0.67276	
86830	0.681152	-0.596771	
86831	0.691223	-0.531464	
86832	0.700989	-0.488281	
86833	0.710754	-0.457611	
86834	0.720215	-0.435333	
86835	0.729675	-0.421295	
86836	0.740662	-0.426636	
86837	0.749817	-0.432739	
86838	0.759888	-0.423431	
86839	0.769653	-0.408478	
86840	0.780029	-0.393829	
86841	0.786743	-0.365448	
86842	0.796204	-0.342865	
86843	0.803833	-0.328522	
86844	0.813599	-0.325928	
86845	0.819092	-0.330048	
86846	0.828247	-0.330963	
86847	0.835876	-0.336456	
86848	0.842896	-0.3479	
86849	0.852051	-0.354767	
86850	0.860291	-0.350952	
86851	0.867004	-0.340271	
86852	0.874939	-0.315704	
86853	0.881958	-0.291443	
86854	0.892334	-0.266876	
86855	0.899963	-0.231171	
86856	0.904236	-0.200043	
86857	0.913696	-0.184784	
86858	0.922852	-0.175629	
86859	0.931091	-0.15686	
86860	0.941162	-0.135498	
86861	0.94696	-0.119629	
86862	0.955505	-0.102997	
86863	0.961304	-0.0907898	
86864	0.970459	-0.0944519	
86865	0.975647	-0.112762	
86866	0.985413	-0.158234	
86867	0.995178	-0.223083	
86868	1.00189	-0.27298	
86869	1.00739	-0.301056	
86870	1.0144	-0.329285	
86871	1.02448	-0.361633	
86872	1.02966	-0.390015	
86873	1.03424	-0.423126	
86874	1.04187	-0.464172	
86875	1.04889	-0.501404	
86876	1.05591	-0.501099	
86877	1.0614	-0.452271	
86878	1.06873	-0.395203	
86879	1.07361	-0.340881	
86880	1.08124	-0.290985	
86881	1.08398	-0.249329	
86882	1.0907	-0.226135	
86883	1.09589	-0.213776	
86884	1.10046	-0.192108	
86885	1.10504	-0.163422	
86886	1.10962	-0.146179	
86887	1.11694	-0.138092	
86888	1.12152	-0.134583	
86889	1.12488	-0.126648	
86890	1.12946	-0.10788	
86891	1.13464	-0.083313	
86892	1.14014	-0.063324	
86893	1.14502	-0.0463867	
86894	1.1496	-0.0491333	
86895	1.15295	-0.0776672	
86896	1.15417	-0.123444	
86897	1.15906	-0.171356	
86898	1.15997	-0.214539	
86899	1.16394	-0.244141	
86900	1.16455	-0.274048	
86901	1.16974	-0.276489	
86902	1.17249	-0.227356	
86903	1.17523	-0.132446	
86904	1.17462	-0.0167847	
86905	1.17859	0.057373	
86906	1.1795	0.132446	
86907	1.18378	0.206909	
86908	1.18225	0.243378	
86909	1.18378	0.259552	
86910	1.18469	0.263824	
86911	1.18866	0.254059	
86912	1.18927	0.231171	
86913	1.18927	0.209961	
86914	1.18896	0.184479	
86915	1.19354	0.145416	
86916	1.19415	0.105133	
86917	1.19415	0.0891113	
86918	1.19415	0.098114	
86919	1.19415	0.107727	
86920	1.19415	0.108032	
86921	1.19629	0.103302	
86922	1.19446	0.104828	
86923	1.1972	0.121918	
86924	1.19446	0.145569	
86925	1.1969	0.17395	
86926	1.19965	0.207825	
86927	1.19995	0.242462	
86928	1.19843	0.274506	
86929	1.19934	0.302734	
86930	1.19934	0.338593	
86931	1.19873	0.35965	
86932	1.19965	0.357666	
86933	1.20178	0.334167	
86934	1.20056	0.297394	
86935	1.20148	0.258636	
86936	1.20209	0.229187	
86937	1.20209	0.193024	
86938	1.20148	0.143127	
86939	1.20239	0.105438	
86940	1.20178	0.0837708	
86941	1.20361	0.0688171	
86942	1.19995	0.057373	
86943	1.19934	0.0331116	
86944	1.19904	0.000610352	
86945	1.19904	-0.0170898	
86946	1.19904	-0.0230408	
86947	1.19934	-0.030365	
86948	1.19934	-0.0341797	
86949	1.19751	-0.0382996	
86950	1.19781	-0.0473022	
86951	1.1969	-0.0505066	
86952	1.19446	-0.032196	
86953	1.19446	0.00717163	
86954	1.19446	0.0289917	
86955	1.19232	0.0256348	
86956	1.18988	0.0126648	
86957	1.18988	-0.00259399	
86958	1.18774	-0.00427246	
86959	1.18469	0.0178528	
86960	1.18439	0.0253296	
86961	1.18317	-0.00930786	
86962	1.18256	-0.0727844	
86963	1.18011	-0.149536	
86964	1.17523	-0.228729	
86965	1.17432	-0.309601	
86966	1.1731	-0.376892	
86967	1.16974	-0.418243	
86968	1.1673	-0.42984	
86969	1.16486	-0.42923	
86970	1.16058	-0.446625	
86971	1.15997	-0.479279	
86972	1.15784	-0.49469	
86973	1.15326	-0.454102	
86974	1.15234	-0.410461	
86975	1.15051	-0.405579	
86976	1.14624	-0.449524	
86977	1.14502	-0.4953	
86978	1.14105	-0.498657	
86979	1.14044	-0.497131	
86980	1.14075	-0.511932	
86981	1.13617	-0.52887	
86982	1.13525	-0.523224	
86983	1.13312	-0.522003	
86984	1.13037	-0.536499	
86985	1.12793	-0.556488	
86986	1.12549	-0.57785	
86987	1.12244	-0.613403	
86988	1.12091	-0.667419	
86989	1.11816	-0.728455	
86990	1.11572	-0.793762	
86991	1.11389	-0.846252	
86992	1.10962	-0.861816	
86993	1.1087	-0.853577	
86994	1.10657	-0.825653	
86995	1.10199	-0.791321	
86996	1.09802	-0.761719	
86997	1.09619	-0.752869	
86998	1.09406	-0.751495	
86999	1.091	-0.733032	
87000	1.08734	-0.704651	
87001	1.08215	-0.673523	
87002	1.08154	-0.655823	
87003	1.07758	-0.649261	
87004	1.07422	-0.653381	
87005	1.06934	-0.67215	
87006	1.06781	-0.682068	
87007	1.06232	-0.683899	
87008	1.05774	-0.691681	
87009	1.05499	-0.695496	
87010	1.0498	-0.693207	
87011	1.04706	-0.672607	
87012	1.04523	-0.632629	
87013	1.0379	-0.57785	
87014	1.03546	-0.506744	
87015	1.03027	-0.460663	
87016	1.02783	-0.444946	
87017	1.02356	-0.421753	
87018	1.01715	-0.357819	
87019	1.01288	-0.262451	
87020	1.01105	-0.166626	
87021	1.00769	-0.10376	
87022	1.0022	-0.0909424	
87023	0.998535	-0.103455	
87024	0.995483	-0.126495	
87025	0.993652	-0.167542	
87026	0.989075	-0.221558	
87027	0.986328	-0.276489	
87028	0.981445	-0.331879	
87029	0.980225	-0.387421	
87030	0.979004	-0.444031	
87031	0.974121	-0.494843	
87032	0.973511	-0.527191	
87033	0.969238	-0.538177	
87034	0.968933	-0.539703	
87035	0.966187	-0.534668	
87036	0.964355	-0.514984	
87037	0.963745	-0.474548	
87038	0.960693	-0.421753	
87039	0.960693	-0.378723	
87040	0.959167	-0.35141	
87041	0.956726	-0.333099	
87042	0.954285	-0.309448	
87043	0.953674	-0.284882	
87044	0.949402	-0.262756	
87045	0.948792	-0.24353	
87046	0.944824	-0.232239	
87047	0.944824	-0.24704	
87048	0.942993	-0.280914	
87049	0.939941	-0.301056	
87050	0.9375	-0.300446	
87051	0.934448	-0.279846	
87052	0.935059	-0.230865	
87053	0.930481	-0.176697	
87054	0.929565	-0.141754	
87055	0.927734	-0.126495	
87056	0.925598	-0.113983	
87057	0.922852	-0.0918579	
87058	0.922241	-0.0636292	
87059	0.92041	-0.0462341	
87060	0.917664	-0.0393677	
87061	0.915222	-0.0201416	
87062	0.915222	0.0134277	
87063	0.915222	0.0424194	
87064	0.911255	0.0727844	
87065	0.905762	0.102844	
87066	0.904541	0.119934	
87067	0.903625	0.124664	
87068	0.900879	0.13092	
87069	0.900574	0.139771	
87070	0.895691	0.14389	
87071	0.895691	0.142212	
87072	0.895691	0.125275	
87073	0.891113	0.111694	
87074	0.890503	0.122375	
87075	0.88623	0.149994	
87076	0.88562	0.177612	
87077	0.882263	0.210724	
87078	0.881042	0.244751	
87079	0.880127	0.267792	
87080	0.878601	0.276337	
87081	0.875854	0.272827	
87082	0.873718	0.271149	
87083	0.871582	0.2771	
87084	0.86792	0.279388	
87085	0.866089	0.28717	
87086	0.863647	0.282898	
87087	0.861206	0.249939	
87088	0.859375	0.200653	
87089	0.858459	0.150604	
87090	0.856018	0.10025	
87091	0.856018	0.0489807	
87092	0.852051	0.000610352	
87093	0.85144	-0.0297546	
87094	0.846863	-0.0346375	
87095	0.846252	-0.0325012	
87096	0.845642	-0.0419617	
87097	0.845947	-0.0563049	
87098	0.844116	-0.068512	
87099	0.843201	-0.078125	
87100	0.84198	-0.0765991	
87101	0.841675	-0.0610352	
87102	0.84137	-0.0408936	
87103	0.838623	-0.032959	
87104	0.836182	-0.0363159	
87105	0.836182	-0.0506592	
87106	0.838928	-0.0582886	
87107	0.836792	-0.0482178	
87108	0.836792	-0.0274658	
87109	0.836487	-0.014801	
87110	0.836792	-0.0161743	
87111	0.837097	-0.0189209	
87112	0.83252	-0.0112915	
87113	0.83374	0.00640869	
87114	0.836182	0.0283813	
87115	0.832214	0.0500488	
87116	0.83374	0.0598145	
87117	0.834045	0.0605774	
87118	0.833435	0.0549316	
87119	0.832214	0.0500488	
87120	0.834045	0.0521851	
87121	0.836487	0.0576782	
87122	0.836182	0.0518799	
87123	0.835876	0.0408936	
87124	0.836182	0.0268555	
87125	0.836182	0.00762939	
87126	0.838318	-0.0138855	
87127	0.836487	-0.0421143	
87128	0.836182	-0.0753784	
87129	0.836792	-0.0975037	
87130	0.836792	-0.093689	
87131	0.839539	-0.065155	
87132	0.839539	-0.0190735	
87133	0.836792	0.0273132	
87134	0.840759	0.0608826	
87135	0.839539	0.0814819	
87136	0.841064	0.106201	
87137	0.84137	0.141144	
87138	0.841675	0.16571	
87139	0.84137	0.159302	
87140	0.840149	0.131531	
87141	0.845337	0.0979614	
87142	0.846252	0.0720215	
87143	0.846252	0.0657654	
87144	0.846558	0.0758362	
87145	0.846252	0.0839233	
87146	0.846252	0.080719	
87147	0.845947	0.0723267	
87148	0.845947	0.065155	
87149	0.845947	0.0762939	
87150	0.845947	0.103912	
87151	0.846252	0.141907	
87152	0.846863	0.180206	
87153	0.846252	0.221558	
87154	0.847168	0.271759	
87155	0.846252	0.335999	
87156	0.846252	0.417633	
87157	0.845947	0.493011	
87158	0.845947	0.55069	
87159	0.84259	0.595703	
87160	0.841675	0.63385	
87161	0.841064	0.662384	
87162	0.841675	0.691223	
87163	0.84137	0.731049	
87164	0.841675	0.778656	
87165	0.837402	0.823364	
87166	0.836487	0.858765	
87167	0.83374	0.874481	
87168	0.831604	0.876312	
87169	0.832214	0.868378	
87170	0.827026	0.848541	
87171	0.826416	0.820313	
87172	0.822144	0.792236	
87173	0.821838	0.765228	
87174	0.817566	0.744629	
87175	0.81665	0.73288	
87176	0.814209	0.713196	
87177	0.812683	0.685272	
87178	0.812378	0.661621	
87179	0.8078	0.64621	
87180	0.80719	0.639801	
87181	0.804443	0.634003	
87182	0.799866	0.615234	
87183	0.797424	0.583038	
87184	0.795593	0.550537	
87185	0.794373	0.531616	
87186	0.792542	0.534821	
87187	0.78949	0.538483	
87188	0.787354	0.537109	
87189	0.783386	0.536194	
87190	0.782776	0.536346	
87191	0.780945	0.542297	
87192	0.775757	0.550079	
87193	0.77301	0.550842	
87194	0.771484	0.539398	
87195	0.768433	0.525818	
87196	0.764465	0.527649	
87197	0.760803	0.536194	
87198	0.756531	0.542908	
87199	0.753479	0.544434	
87200	0.748596	0.543365	
87201	0.744324	0.541077	
87202	0.741272	0.531769	
87203	0.738831	0.500946	
87204	0.732117	0.440369	
87205	0.726624	0.368195	
87206	0.724182	0.304565	
87207	0.719604	0.241241	
87208	0.716248	0.176239	
87209	0.71228	0.112152	
87210	0.707703	0.0550842	
87211	0.704956	0.0135803	
87212	0.697937	-0.0062561	
87213	0.69397	0.0050354	
87214	0.690613	0.032959	
87215	0.685425	0.0619507	
87216	0.680542	0.102081	
87217	0.675659	0.149078	
87218	0.670166	0.180664	
87219	0.665588	0.202637	
87220	0.663147	0.222473	
87221	0.656433	0.242004	
87222	0.65094	0.256958	
87223	0.646362	0.265198	
87224	0.641479	0.257721	
87225	0.635986	0.23407	
87226	0.631409	0.20462	
87227	0.626526	0.17807	
87228	0.621948	0.159149	
87229	0.617065	0.150604	
87230	0.609436	0.155182	
87231	0.604248	0.164948	
87232	0.59906	0.16983	
87233	0.5896	0.150146	
87234	0.584412	0.124512	
87235	0.579224	0.112	
87236	0.574646	0.111847	
87237	0.568237	0.118713	
87238	0.560913	0.130615	
87239	0.557556	0.154572	
87240	0.548706	0.185852	
87241	0.543518	0.199127	
87242	0.535889	0.192413	
87243	0.53009	0.182343	
87244	0.526123	0.172882	
87245	0.52124	0.167389	
87246	0.513916	0.166779	
87247	0.506592	0.166779	
87248	0.501709	0.161896	
87249	0.496216	0.155182	
87250	0.487366	0.151978	
87251	0.482178	0.157776	
87252	0.476685	0.162506	
87253	0.471802	0.156555	
87254	0.466614	0.144043	
87255	0.46051	0.138092	
87256	0.455933	0.13504	
87257	0.450745	0.12619	
87258	0.443726	0.10849	
87259	0.438232	0.0993347	
87260	0.436096	0.0978088	
87261	0.429077	0.0830078	
87262	0.422668	0.0535583	
87263	0.417786	0.0175476	
87264	0.411072	-0.0172424	
87265	0.403748	-0.0453186	
87266	0.398865	-0.0805664	
87267	0.393982	-0.120697	
87268	0.388794	-0.158081	
87269	0.383911	-0.19043	
87270	0.378418	-0.212097	
87271	0.37384	-0.215302	
87272	0.367126	-0.209045	
87273	0.359497	-0.200195	
87274	0.354309	-0.194702	
87275	0.349426	-0.201874	
87276	0.344238	-0.220337	
87277	0.339661	-0.239868	
87278	0.335388	-0.254669	
87279	0.328064	-0.265808	
87280	0.322876	-0.275421	
87281	0.318604	-0.276947	
87282	0.313416	-0.26474	
87283	0.308838	-0.249023	
87284	0.301208	-0.22995	
87285	0.296021	-0.20462	
87286	0.293274	-0.185699	
87287	0.289612	-0.171051	
87288	0.284424	-0.154419	
87289	0.279236	-0.130768	
87290	0.276184	-0.092926	
87291	0.273743	-0.0543213	
87292	0.269165	-0.0254822	
87293	0.266418	0.000915527	
87294	0.26123	0.0219727	
87295	0.259094	0.0372314	
87296	0.254517	0.0495911	
87297	0.253601	0.0469971	
87298	0.249329	0.0195313	
87299	0.246582	-0.0128174	
87300	0.245056	-0.0439453	
87301	0.243225	-0.0732422	
87302	0.239258	-0.0880432	
87303	0.238953	-0.0886536	
87304	0.238953	-0.0897217	
87305	0.235596	-0.105591	
87306	0.23468	-0.128326	
87307	0.23407	-0.133667	
87308	0.23407	-0.125732	
87309	0.23407	-0.107269	
87310	0.23407	-0.0822449	
87311	0.234375	-0.0642395	
87312	0.23468	-0.0570679	
87313	0.236511	-0.0497437	
87314	0.238953	-0.0326538	
87315	0.239563	-0.0105286	
87316	0.239258	-0.00534058	
87317	0.239563	-0.0224304	
87318	0.240479	-0.065918	
87319	0.24292	-0.111084	
87320	0.244141	-0.144806	
87321	0.246582	-0.164032	
87322	0.248718	-0.165863	
87323	0.250549	-0.149994	
87324	0.253906	-0.136414	
87325	0.253906	-0.136566	
87326	0.258179	-0.145569	
87327	0.263367	-0.146484	
87328	0.263672	-0.134583	
87329	0.267029	-0.121918	
87330	0.270691	-0.111542	
87331	0.273438	-0.0976563	
87332	0.27771	-0.0697327	
87333	0.282288	-0.0256348	
87334	0.285339	0.0289917	
87335	0.290527	0.0866699	
87336	0.292969	0.13916	
87337	0.296936	0.175934	
87338	0.301819	0.195313	
87339	0.304871	0.204315	
87340	0.311279	0.212097	
87341	0.314636	0.221405	
87342	0.321045	0.224609	
87343	0.325928	0.222778	
87344	0.328674	0.22644	
87345	0.333862	0.231171	
87346	0.338745	0.236816	
87347	0.344238	0.233307	
87348	0.349121	0.223083	
87349	0.351868	0.202789	
87350	0.357666	0.183105	
87351	0.365295	0.166779	
87352	0.368652	0.150909	
87353	0.373535	0.140686	
87354	0.376587	0.141449	
87355	0.381165	0.150452	
87356	0.387878	0.158081	
87357	0.392761	0.157166	
87358	0.398254	0.144196	
87359	0.404663	0.123291	
87360	0.40741	0.105133	
87361	0.412292	0.0939941	
87362	0.418091	0.0849915	
87363	0.423889	0.0790405	
87364	0.431519	0.0721741	
87365	0.435181	0.063324	
87366	0.441589	0.0614929	
87367	0.447083	0.0675964	
87368	0.451965	0.0881958	
87369	0.458374	0.115356	
87370	0.463562	0.145264	
87371	0.470581	0.180054	
87372	0.475769	0.211029	
87373	0.482788	0.223236	
87374	0.490112	0.214539	
87375	0.496216	0.192261	
87376	0.50293	0.163422	
87377	0.507202	0.142059	
87378	0.515137	0.135498	
87379	0.523071	0.147552	
87380	0.527039	0.179901	
87381	0.534973	0.210266	
87382	0.539856	0.231628	
87383	0.54718	0.243073	
87384	0.55481	0.249176	
87385	0.559387	0.258179	
87386	0.568848	0.272064	
87387	0.574951	0.286255	
87388	0.581055	0.286407	
87389	0.588379	0.2771	
87390	0.594177	0.256958	
87391	0.598145	0.229797	
87392	0.603943	0.2034	
87393	0.610352	0.170593	
87394	0.617676	0.130005	
87395	0.620422	0.0839233	
87396	0.625305	0.0273132	
87397	0.632324	-0.0421143	
87398	0.638123	-0.127258	
87399	0.643311	-0.204315	
87400	0.649109	-0.251007	
87401	0.656738	-0.265656	
87402	0.663147	-0.254211	
87403	0.667114	-0.229645	
87404	0.674744	-0.200195	
87405	0.67688	-0.158234	
87406	0.683899	-0.104828	
87407	0.689392	-0.0393677	
87408	0.693665	0.0166321	
87409	0.698853	0.0515747	
87410	0.704041	0.0724792	
87411	0.708313	0.0982666	
87412	0.713501	0.125732	
87413	0.718689	0.148621	
87414	0.721436	0.170135	
87415	0.725708	0.192871	
87416	0.731201	0.205841	
87417	0.735474	0.211029	
87418	0.738525	0.203552	
87419	0.742188	0.187836	
87420	0.74585	0.168762	
87421	0.748596	0.149536	
87422	0.755005	0.131836	
87423	0.758057	0.106049	
87424	0.762634	0.0717163	
87425	0.76355	0.043335	
87426	0.767517	0.0268555	
87427	0.767822	0.0157166	
87428	0.77301	0.00396729	
87429	0.77301	-0.00366211	
87430	0.777283	-0.00335693	
87431	0.778198	-0.000305176	
87432	0.782166	0.0062561	
87433	0.782166	0.0125122	
87434	0.78186	0.0161743	
87435	0.784302	0.0128174	
87436	0.784912	-0.00106812	
87437	0.787354	-0.0128174	
87438	0.788269	-0.0224304	
87439	0.787354	-0.0259399	
87440	0.787048	-0.0286865	
87441	0.787354	-0.0268555	
87442	0.787964	-0.0164795	
87443	0.787354	0.00183105	
87444	0.787659	0.0259399	
87445	0.787659	0.0479126	
87446	0.784912	0.0686646	
87447	0.787048	0.0961304	
87448	0.783386	0.125427	
87449	0.786743	0.149231	
87450	0.783691	0.173645	
87451	0.782471	0.195007	
87452	0.783081	0.20813	
87453	0.780029	0.210266	
87454	0.78186	0.205383	
87455	0.780334	0.210114	
87456	0.777893	0.22522	
87457	0.777893	0.231781	
87458	0.778198	0.230103	
87459	0.778198	0.227203	
87460	0.778198	0.219269	
87461	0.777588	0.207214	
87462	0.776367	0.193024	
87463	0.773621	0.182037	
87464	0.77301	0.169067	
87465	0.769043	0.158234	
87466	0.767822	0.155792	
87467	0.765991	0.15625	
87468	0.763245	0.152283	
87469	0.760193	0.153809	
87470	0.760803	0.168304	
87471	0.757751	0.198669	
87472	0.75531	0.230408	
87473	0.753784	0.251923	
87474	0.748901	0.262604	
87475	0.748596	0.270233	
87476	0.744629	0.275269	
87477	0.743713	0.274658	
87478	0.739136	0.280304	
87479	0.73822	0.293121	
87480	0.734253	0.300293	
87481	0.730896	0.288849	
87482	0.729065	0.265656	
87483	0.725098	0.234375	
87484	0.721436	0.215149	
87485	0.718994	0.211182	
87486	0.716858	0.215454	
87487	0.71228	0.223999	
87488	0.711365	0.222931	
87489	0.706177	0.213928	
87490	0.702515	0.200653	
87491	0.699768	0.17746	
87492	0.700073	0.152283	
87493	0.694885	0.124207	
87494	0.691833	0.0973511	
87495	0.690002	0.0761414	
87496	0.690002	0.0563049	
87497	0.686951	0.0401306	
87498	0.68512	0.0306702	
87499	0.680237	0.0294495	
87500	0.67749	0.0289917	
87501	0.675354	0.0328064	
87502	0.670471	0.0398254	
87503	0.670166	0.0460815	
87504	0.666199	0.0532532	
87505	0.664978	0.0598145	
87506	0.662537	0.0588989	
87507	0.6604	0.0517273	
87508	0.655212	0.043335	
87509	0.655212	0.039978	
87510	0.651245	0.0369263	
87511	0.650635	0.030365	
87512	0.648804	0.0170898	
87513	0.645447	-0.00335693	
87514	0.641174	-0.0180054	
87515	0.640564	-0.0325012	
87516	0.635986	-0.0494385	
87517	0.635681	-0.0657654	
87518	0.63324	-0.0846863	
87519	0.630798	-0.100708	
87520	0.628357	-0.11795	
87521	0.625916	-0.134583	
87522	0.621948	-0.144958	
87523	0.619812	-0.15152	
87524	0.614014	-0.168762	
87525	0.611877	-0.19043	
87526	0.60791	-0.206146	
87527	0.606995	-0.220642	
87528	0.602417	-0.233917	
87529	0.599365	-0.248108	
87530	0.596924	-0.26825	
87531	0.593262	-0.292511	
87532	0.588074	-0.325623	
87533	0.586853	-0.364685	
87534	0.582886	-0.402832	
87535	0.581665	-0.43457	
87536	0.577393	-0.472412	
87537	0.575256	-0.520325	
87538	0.57312	-0.568695	
87539	0.567017	-0.602875	
87540	0.565186	-0.635529	
87541	0.562744	-0.677948	
87542	0.558472	-0.729675	
87543	0.55481	-0.776672	
87544	0.552979	-0.806274	
87545	0.548401	-0.810547	
87546	0.545654	-0.800171	
87547	0.540771	-0.780334	
87548	0.53772	-0.760498	
87549	0.535583	-0.757751	
87550	0.533142	-0.778351	
87551	0.528259	-0.807037	
87552	0.528259	-0.835571	
87553	0.523682	-0.855713	
87554	0.523071	-0.874939	
87555	0.519409	-0.902557	
87556	0.514221	-0.938263	
87557	0.510559	-0.980988	
87558	0.509033	-1.01074	
87559	0.503845	-1.01242	
87560	0.499268	-1.00327	
87561	0.495911	-0.995178	
87562	0.49408	-0.988464	
87563	0.490723	-0.989685	
87564	0.486145	-0.997009	
