Local: ,2025-05-22 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1747864800000.0
Timestamp,Seq No.,ECG data
1747907675008.875,63,59987
1747907675009.875,63,59993
1747907675010.875,63,59982
1747907675011.875,63,59996
1747907675012.875,63,59989
1747907675013.875,63,59990
1747907675014.875,63,59980
1747907675015.875,63,59983
1747907675016.875,63,59982
1747907675017.875,64,59978
1747907675018.875,64,59982
1747907675019.875,64,59984
1747907675020.875,64,59983
1747907675021.875,64,59982
1747907675022.75,64,59977
1747907675023.75,64,59980
1747907675024.75,64,59984
1747907675025.75,64,59982
1747907675026.75,64,59984
1747907675027.75,64,59980
1747907675028.75,65,59989
1747907675029.75,65,59990
1747907675030.75,65,59991
1747907675031.75,65,59984
1747907675032.75,65,60000
1747907675033.75,65,59988
1747907675034.75,65,59994
1747907675035.75,65,59982
1747907675036.75,65,59984
1747907675037.75,65,59994
1747907675038.594,65,59985
1747907675039.594,66,59983
1747907675040.594,66,59980
1747907675041.594,66,59980
1747907675042.594,66,59991
1747907675043.594,66,59992
1747907675044.594,66,59986
1747907675045.594,66,59987
1747907675046.594,66,59988
1747907675047.594,66,59984
1747907675048.594,66,59998
1747907675049.594,66,59997
1747907675050.594,67,59978
1747907675051.594,67,59985
1747907675052.594,67,59979
1747907675053.594,67,59993
1747907675054.5,67,59978
1747907675055.5,67,59975
1747907675056.5,67,59983
1747907675057.5,67,59982
1747907675058.5,67,59987
1747907675059.5,67,59995
1747907675060.5,67,59982
1747907675061.5,68,59994
1747907675062.5,68,59997
1747907675063.5,68,59989
1747907675064.5,68,59985
1747907675065.5,68,59981
1747907675066.5,68,59988
1747907675067.5,68,59990
1747907675068.5,68,59988
1747907675069.5,68,59998
1747907675070.375,68,59999
1747907675071.375,68,59984
1747907675072.375,69,59991
1747907675073.375,69,59985
1747907675074.375,69,59987
1747907675075.375,69,59993
1747907675076.375,69,59990
1747907675077.375,69,59996
1747907675078.375,69,59994
1747907675079.375,69,59989
1747907675080.375,69,59994
1747907675081.375,69,59986
1747907675082.375,69,59981
1747907675083.375,70,59980
1747907675084.375,70,59992
1747907675085.375,70,59981
1747907675086.25,70,59980
1747907675087.25,70,59991
1747907675088.25,70,59980
1747907675089.25,70,59978
1747907675090.25,70,59982
1747907675091.25,70,59993
1747907675092.25,70,59968
1747907675093.25,70,59986
1747907675094.25,71,59970
1747907675095.25,71,59980
1747907675096.25,71,59968
1747907675097.25,71,59970
1747907675098.25,71,59975
1747907675099.25,71,59960
1747907675100.25,71,59961
1747907675101.25,71,59949
1747907675102.125,71,59957
1747907675103.125,71,59953
1747907675104.125,71,59953
1747907675105.125,72,59949
1747907675106.125,72,59952
1747907675107.125,72,59953
1747907675108.125,72,59944
1747907675109.125,72,59938
1747907675110.125,72,59941
1747907675111.125,72,59952
1747907675112.125,72,59944
1747907675113.125,72,59940
1747907675114.125,72,59938
1747907675115.125,72,59932
1747907675116.125,73,59925
1747907675117.125,73,59941
1747907675118.0,73,59931
1747907675119.0,73,59927
1747907675120.0,73,59933
1747907675121.0,73,59920
1747907675122.0,73,59930
1747907675123.0,73,59930
1747907675124.0,73,59909
1747907675125.0,73,59921
1747907675126.0,73,59918
1747907675127.0,74,59909
1747907675128.0,74,59911
1747907675129.0,74,59904
1747907675130.0,74,59902
1747907675131.0,74,59901
1747907675132.0,74,59883
1747907675133.0,74,59894
1747907675133.875,74,59887
1747907675134.875,74,59876
1747907675135.875,74,59881
1747907675136.875,74,59875
1747907675137.875,75,59878
1747907675138.875,75,59878
1747907675139.875,75,59867
