Local: ,2025-05-22 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1747864800000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1747908307699.375,205332,1747908307680.437,-27,83,-128
1747908307719.219,205731,1747908307700.281,-56,81,-144
1747908307739.094,206605,1747908307720.125,-67,72,-128
1747908307758.938,207517,1747908307740.031,-90,58,-122
1747908307778.781,208362,1747908307759.875,-97,64,-119
1747908307798.656,209064,1747908307779.719,-77,88,-105
1747908307818.531,209588,1747908307799.594,-53,99,-81
1747908307838.375,210037,1747908307819.438,-56,83,-77
1747908307858.219,210433,1747908307839.281,-98,68,-95
1747908307878.062,210825,1747908307859.1868,-138,67,-114
1747908307897.937,211133,1747908307878.969,-146,77,-125
1747908307917.813,211484,1747908307898.875,-159,71,-122
1747908307937.625,211791,1747908307918.719,-129,68,-105
1747908307957.5,212133,1747908307938.562,-153,71,-95
1747908307977.375,212468,1747908307958.437,-156,71,-84
1747908307997.219,212805,1747908307978.281,-169,87,-84
1747908308017.063,213092,1747908307998.156,-144,95,-81
1747908308036.906,213340,1747908308018.0,-127,97,-64
1747908308056.781,213542,1747908308037.812,-134,96,-65
1747908308076.625,213704,1747908308057.719,-132,97,-78
1747908308096.437,213811,1747908308077.563,-121,97,-97
1747908308116.313,213878,1747908308097.375,-125,99,-108
1747908308136.156,213929,1747908308117.219,-121,85,-106
1747908308156.0,213886,1747908308137.062,-93,80,-96
1747908308175.844,213748,1747908308156.938,-80,80,-101
1747908308195.688,213551,1747908308176.781,-84,76,-113
1747908308215.563,213176,1747908308196.594,-81,62,-122
1747908308235.406,212513,1747908308216.469,-68,57,-122
1747908308255.219,211632,1747908308236.312,-69,48,-128
1747908308275.062,210914,1747908308256.188,-25,36,-145
1747908308294.969,210449,1747908308276.031,-25,28,-160
1747908308314.813,210153,1747908308295.844,-16,39,-181
1747908308334.625,209890,1747908308315.719,-17,49,-200
1747908308354.5,209692,1747908308335.562,-1,48,-209
1747908308374.344,209546,1747908308355.438,14,52,-210
1747908308394.188,209389,1747908308375.281,20,64,-193
1747908308414.031,209311,1747908308395.094,28,63,-189
1747908308433.844,209352,1747908308414.937,41,38,-185
1747908308453.719,209432,1747908308434.813,40,34,-180
1747908308473.594,209479,1747908308454.656,41,35,-172
1747908308493.438,209551,1747908308474.5,46,49,-169
1747908308513.281,209630,1747908308494.344,56,57,-164
1747908308533.125,209705,1747908308514.219,63,59,-177
1747908308552.969,209791,1747908308534.031,46,67,-170
1747908308572.813,209874,1747908308553.875,54,79,-177
1747908308592.625,209953,1747908308573.719,39,67,-173
1747908308612.5,210007,1747908308593.5618,23,62,-172
1747908308632.375,210003,1747908308613.406,7,52,-175
1747908308652.219,209924,1747908308633.281,3,44,-178
1747908308672.031,209796,1747908308653.125,-16,31,-177
1747908308691.906,209603,1747908308672.969,-4,65,-146
1747908308711.719,209444,1747908308692.812,4,64,-125
1747908308731.594,209369,1747908308712.656,-16,56,-121
1747908308751.406,209471,1747908308732.5,-59,44,-128
1747908308771.25,209705,1747908308752.375,-76,37,-154
1747908308791.094,210015,1747908308772.156,-71,47,-153
1747908308810.969,210443,1747908308792.0,-72,52,-153
1747908308830.781,210922,1747908308811.844,-80,40,-144
1747908308850.625,211385,1747908308831.688,-83,39,-138
1747908308870.531,211753,1747908308851.562,-95,43,-145
1747908308890.312,212132,1747908308871.406,-113,39,-144
1747908308910.156,212444,1747908308891.219,-116,40,-157
1747908308930.031,212786,1747908308911.125,-129,43,-142
1747908308949.844,213078,1747908308930.969,-129,48,-138
1747908308969.719,213347,1747908308950.75,-111,54,-128
1747908308989.562,213583,1747908308970.625,-116,58,-137
1747908309009.406,213751,1747908308990.5,-121,64,-137
1747908309029.281,213907,1747908309010.344,-125,64,-137
1747908309049.094,214044,1747908309030.188,-121,60,-128
1747908309068.969,214232,1747908309050.0,-109,71,-112
1747908309088.781,214439,1747908309069.844,-96,67,-125
1747908309108.625,214553,1747908309089.75,-88,64,-112
1747908309128.5,214645,1747908309109.625,-81,60,-122
