recording_1_ecgppg_biopac_clean_data.acq
Graph Created on: 2025-05-22 11:33:37.664
Recording on: 2025-05-22 11:43:51.760
1 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
milliSec	CH1	CH13	
	337805 samples	337805 samples	
118337	-1.04706	0.0770569	
118338	-1.04767	0.0811768	
118339	-1.05194	0.0827026	
118340	-1.05255	0.0798035	
118341	-1.05286	0.078125	
118342	-1.05713	0.078125	
118343	-1.05743	0.0790405	
118344	-1.0614	0.0804138	
118345	-1.06079	0.0805664	
118346	-1.06201	0.0805664	
118347	-1.06537	0.0839233	
118348	-1.0672	0.085144	
118349	-1.07056	0.0866699	
118350	-1.07239	0.0880432	
118351	-1.07178	0.0900269	
118352	-1.07513	0.0926208	
118353	-1.07666	0.093689	
118354	-1.07758	0.0938416	
118355	-1.07971	0.09552	
118356	-1.08215	0.0930786	
118357	-1.08215	0.0914001	
118358	-1.08551	0.092926	
118359	-1.08734	0.0930786	
118360	-1.08673	0.0927734	
118361	-1.09161	0.0947571	
118362	-1.09192	0.0944519	
118363	-1.09497	0.0950623	
118364	-1.0968	0.092926	
118365	-1.09955	0.0872803	
118366	-1.10138	0.0891113	
118367	-1.10138	0.090332	
118368	-1.10199	0.0924683	
118369	-1.10565	0.093689	
118370	-1.10626	0.092926	
118371	-1.10687	0.0924683	
118372	-1.11053	0.0906372	
118373	-1.11115	0.0888062	
118374	-1.1145	0.0871277	
118375	-1.11481	0.0868225	
118376	-1.11572	0.085907	
118377	-1.11908	0.0865173	
118378	-1.11542	0.0901794	
118379	-1.11908	0.0823975	
118380	-1.12061	0.0683594	
118381	-1.12427	0.068512	
118382	-1.12091	0.078125	
118383	-1.12091	0.0785828	
118384	-1.12518	0.0791931	
118385	-1.12213	0.0782776	
118386	-1.12244	0.0770569	
118387	-1.12244	0.0798035	
118388	-1.1203	0.0747681	
118389	-1.12091	0.0663757	
118390	-1.12091	0.0683594	
118391	-1.11633	0.072937	
118392	-1.11572	0.0686646	
118393	-1.11115	0.0602722	
118394	-1.11023	0.0541687	
118395	-1.10413	0.045929	
118396	-1.10229	0.0450134	
118397	-1.09833	0.0448608	
118398	-1.09619	0.0422668	
118399	-1.08887	0.0413513	
118400	-1.08368	0.0457764	
118401	-1.07849	0.0495911	
118402	-1.07391	0.0489807	
118403	-1.06842	0.0465393	
118404	-1.06262	0.0440979	
118405	-1.05408	0.0415039	
118406	-1.04797	0.0401306	
118407	-1.03973	0.0370789	
118408	-1.03302	0.0341797	
118409	-1.02264	0.0344849	
118410	-1.01288	0.03479	
118411	-1.00159	0.032196	
118412	-0.990906	0.0323486	
118413	-0.982361	0.0315857	
118414	-0.971069	0.0302124	
118415	-0.960999	0.0282288	
118416	-0.951538	0.0256348	
118417	-0.942078	0.0254822	
118418	-0.92865	0.0248718	
118419	-0.916748	0.0231934	
118420	-0.90332	0.0189209	
118421	-0.892334	0.0149536	
118422	-0.87738	0.0149536	
118423	-0.863647	0.0149536	
118424	-0.853882	0.0134277	
118425	-0.840454	0.0123596	
118426	-0.82489	0.00915527	
118427	-0.813904	0.00518799	
118428	-0.799866	0.00396729	
118429	-0.787048	0.00396729	
118430	-0.771484	0.00518799	
118431	-0.756531	0.00473022	
118432	-0.742798	0.00366211	
118433	-0.728455	0.000762939	
118434	-0.714111	-0.00106812	
118435	-0.698547	-0.00350952	
118436	-0.682678	-0.00610352	
118437	-0.667114	-0.00518799	
118438	-0.649414	-0.00610352	
118439	-0.635071	-0.0108337	
118440	-0.620117	-0.0140381	
118441	-0.603638	-0.014801	
118442	-0.589905	-0.0137329	
118443	-0.571899	-0.0125122	
118444	-0.558777	-0.0123596	
118445	-0.541687	-0.0135803	
118446	-0.526733	-0.0144958	
118447	-0.510559	-0.0146484	
118448	-0.492859	-0.015564	
118449	-0.477905	-0.0158691	
118450	-0.464172	-0.0137329	
118451	-0.447083	-0.0125122	
118452	-0.429382	-0.0112915	
118453	-0.413208	-0.00976563	
118454	-0.398254	-0.0100708	
118455	-0.380249	-0.00946045	
118456	-0.36438	-0.0106812	
118457	-0.346375	-0.0120544	
118458	-0.331726	-0.0119019	
118459	-0.316162	-0.012207	
118460	-0.297546	-0.012207	
118461	-0.282593	-0.00839233	
118462	-0.267334	-0.0106812	
118463	-0.248413	-0.0120544	
118464	-0.233154	-0.0119019	
118465	-0.220642	-0.00991821	
118466	-0.205078	-0.0106812	
118467	-0.189209	-0.01297	
118468	-0.174561	-0.0151062	
118469	-0.163574	-0.0137329	
118470	-0.149231	-0.0212097	
118471	-0.135498	-0.0263977	
118472	-0.124207	-0.0213623	
118473	-0.109863	-0.0141907	
118474	-0.0964355	-0.0154114	
118475	-0.0854492	-0.022583	
118476	-0.0747681	-0.0228882	
118477	-0.0631714	-0.0218201	
118478	-0.0521851	-0.0256348	
118479	-0.0411987	-0.0300598	
118480	-0.0311279	-0.0296021	
118481	-0.0186157	-0.0260925	
118482	-0.00640869	-0.0166321	
118483	0.00305176	-0.00701904	
118484	0.0119019	-0.00747681	
118485	0.0219727	-0.0193787	
118486	0.0305176	-0.0283813	
118487	0.0375366	-0.0308228	
118488	0.0466919	-0.0315857	
118489	0.0527954	-0.0282288	
118490	0.0616455	-0.0280762	
118491	0.0683594	-0.030365	
118492	0.0762939	-0.0338745	
118493	0.0808716	-0.0328064	
118494	0.0875854	-0.0306702	
118495	0.0946045	-0.0305176	
118496	0.100403	-0.0317383	
118497	0.105591	-0.0340271	
118498	0.111389	-0.0387573	
118499	0.115662	-0.0370789	
118500	0.12085	-0.035553	
118501	0.121765	-0.0300598	
118502	0.126953	-0.0271606	
118503	0.13092	-0.0291443	
118504	0.131836	-0.0315857	
118505	0.135498	-0.0273132	
118506	0.139465	-0.0222778	
118507	0.141602	-0.0218201	
118508	0.144348	-0.0228882	
118509	0.144653	-0.0242615	
118510	0.14679	-0.0230408	
118511	0.151062	-0.0209045	
118512	0.151062	-0.0238037	
118513	0.151367	-0.0274658	
118514	0.155334	-0.0292969	
118515	0.15625	-0.0245667	
118516	0.152893	-0.0227356	
118517	0.155334	-0.0231934	
118518	0.15564	-0.0274658	
118519	0.155334	-0.0247192	
118520	0.15625	-0.0218201	
118521	0.156555	-0.022583	
118522	0.15564	-0.0256348	
118523	0.15625	-0.0283813	
118524	0.155945	-0.0291443	
118525	0.153198	-0.0288391	
118526	0.15625	-0.0245667	
118527	0.152588	-0.0218201	
118528	0.151062	-0.0254822	
118529	0.151062	-0.0259399	
118530	0.151062	-0.0254822	
118531	0.150757	-0.0242615	
118532	0.14679	-0.0242615	
118533	0.146484	-0.0253296	
118534	0.143127	-0.0242615	
118535	0.140991	-0.0270081	
118536	0.141296	-0.0288391	
118537	0.139465	-0.0328064	
118538	0.136414	-0.0361633	
118539	0.135803	-0.0344849	
118540	0.133667	-0.0340271	
118541	0.131836	-0.0323486	
118542	0.126648	-0.0299072	
118543	0.123291	-0.0271606	
118544	0.12146	-0.0233459	
118545	0.12146	-0.0231934	
118546	0.116577	-0.0218201	
118547	0.111694	-0.0254822	
118548	0.111389	-0.0280762	
118549	0.106812	-0.0346375	
118550	0.102539	-0.0375366	
118551	0.101624	-0.0312805	
118552	0.0970459	-0.0311279	
118553	0.0939941	-0.0305176	
118554	0.0912476	-0.0280762	
118555	0.0888062	-0.0248718	
118556	0.085144	-0.0276184	
118557	0.0820923	-0.0334167	
118558	0.0790405	-0.0306702	
118559	0.0738525	-0.0292969	
118560	0.0732422	-0.0312805	
118561	0.0689697	-0.032196	
118562	0.0683594	-0.0306702	
118563	0.0634766	-0.0260925	
118564	0.0631714	-0.0210571	
118565	0.0601196	-0.0205994	
118566	0.0582886	-0.0250244	
118567	0.0552368	-0.0268555	
118568	0.0534058	-0.0262451	
118569	0.0494385	-0.0248718	
118570	0.0485229	-0.0245667	
118571	0.0445557	-0.0254822	
118572	0.043335	-0.0242615	
118573	0.0393677	-0.0244141	
118574	0.038147	-0.0276184	
118575	0.0341797	-0.0291443	
118576	0.0311279	-0.0270081	
118577	0.0289917	-0.0245667	
118578	0.0259399	-0.0256348	
118579	0.0241089	-0.030365	
118580	0.0210571	-0.0340271	
118581	0.0192261	-0.0350952	
118582	0.0146484	-0.035553	
118583	0.0109863	-0.0297546	
118584	0.00976563	-0.0270081	
118585	0.00488281	-0.032196	
118586	0.0012207	-0.0363159	
118587	-0.000305176	-0.0335693	
118588	-0.00762939	-0.0263977	
118589	-0.00915527	-0.0233459	
118590	-0.0128174	-0.0288391	
118591	-0.0180054	-0.0257874	
118592	-0.022583	-0.0231934	
118593	-0.0247192	-0.0231934	
118594	-0.0296021	-0.0263977	
118595	-0.0338745	-0.0291443	
118596	-0.0375366	-0.0302124	
118597	-0.0424194	-0.0291443	
118598	-0.0439453	-0.0273132	
118599	-0.0494385	-0.0289917	
118600	-0.0527954	-0.0292969	
118601	-0.0567627	-0.0271606	
118602	-0.0592041	-0.0267029	
118603	-0.0634766	-0.027771	
118604	-0.0668335	-0.0279236	
118605	-0.072937	-0.0306702	
118606	-0.0744629	-0.0305176	
118607	-0.0787354	-0.0260925	
118608	-0.083313	-0.0209045	
118609	-0.0878906	-0.0187683	
118610	-0.0909424	-0.0186157	
118611	-0.0961304	-0.0227356	
118612	-0.0985718	-0.0234985	
118613	-0.102844	-0.0201416	
118614	-0.106201	-0.0193787	
118615	-0.111084	-0.0180054	
118616	-0.115967	-0.0149536	
118617	-0.120239	-0.015564	
118618	-0.122986	-0.014801	
118619	-0.130005	-0.0138855	
118620	-0.132751	-0.0125122	
118621	-0.137634	-0.0157166	
118622	-0.142212	-0.018158	
118623	-0.146484	-0.0117493	
118624	-0.151672	-0.00900269	
118625	-0.15625	-0.00961304	
118626	-0.161133	-0.00854492	
118627	-0.16449	-0.0108337	
118628	-0.169678	-0.012207	
118629	-0.174561	-0.0102234	
118630	-0.176697	-0.0108337	
118631	-0.180054	-0.0141907	
118632	-0.183716	-0.0160217	
118633	-0.189514	-0.018158	
118634	-0.19043	-0.0192261	
118635	-0.194397	-0.0184631	
118636	-0.195618	-0.0170898	
118637	-0.198975	-0.0183105	
118638	-0.200806	-0.0196838	
118639	-0.200195	-0.0216675	
118640	-0.203857	-0.0198364	
118641	-0.205688	-0.0169373	
118642	-0.209351	-0.0146484	
118643	-0.210571	-0.0177002	
118644	-0.211792	-0.0230408	
118645	-0.214539	-0.0256348	
118646	-0.215454	-0.0289917	
118647	-0.217896	-0.0311279	
118648	-0.220337	-0.0350952	
118649	-0.220337	-0.0401306	
118650	-0.224915	-0.0448608	
118651	-0.224915	-0.0466919	
118652	-0.228882	-0.0410461	
118653	-0.229492	-0.030365	
118654	-0.230713	-0.0227356	
118655	-0.234375	-0.0276184	
118656	-0.234985	-0.0349426	
118657	-0.238342	-0.0431824	
118658	-0.240479	-0.045166	
118659	-0.243835	-0.0396729	
118660	-0.24353	-0.0346375	
118661	-0.245056	-0.0331116	
118662	-0.248413	-0.0364685	
118663	-0.249329	-0.0341797	
118664	-0.249939	-0.035553	
118665	-0.249634	-0.039978	
118666	-0.252991	-0.045929	
118667	-0.252075	-0.0480652	
118668	-0.254517	-0.0489807	
118669	-0.253906	-0.0491333	
118670	-0.255127	-0.0456238	
118671	-0.254517	-0.0454712	
118672	-0.254211	-0.0462341	
118673	-0.255432	-0.0463867	
118674	-0.257263	-0.0465393	
118675	-0.255127	-0.0518799	
118676	-0.256653	-0.0502014	
118677	-0.258789	-0.0469971	
118678	-0.26001	-0.0468445	
118679	-0.259094	-0.0480652	
118680	-0.257874	-0.0500488	
118681	-0.258484	-0.0489807	
118682	-0.255127	-0.0479126	
118683	-0.255127	-0.0466919	
118684	-0.257263	-0.0454712	
118685	-0.255127	-0.0437927	
118686	-0.254517	-0.0421143	
118687	-0.254822	-0.0382996	
118688	-0.251465	-0.0357056	
118689	-0.251465	-0.035553	
118690	-0.249939	-0.0343323	
118691	-0.249634	-0.0376892	
118692	-0.249939	-0.0424194	
118693	-0.249939	-0.0419617	
118694	-0.249023	-0.0419617	
118695	-0.246887	-0.0453186	
118696	-0.244446	-0.0466919	
118697	-0.245361	-0.0453186	
118698	-0.241394	-0.0405884	
118699	-0.242615	-0.0408936	
118700	-0.240173	-0.043335	
118701	-0.239868	-0.0430298	
118702	-0.240173	-0.0428772	
118703	-0.236816	-0.0427246	
118704	-0.234985	-0.0413513	
118705	-0.234985	-0.0395203	
118706	-0.234985	-0.0424194	
118707	-0.234375	-0.0473022	
118708	-0.23468	-0.0543213	
118709	-0.234985	-0.0564575	
118710	-0.231628	-0.0532532	
118711	-0.230713	-0.0570679	
118712	-0.230103	-0.0643921	
118713	-0.230103	-0.0672913	
118714	-0.229492	-0.0704956	
118715	-0.227051	-0.0675964	
118716	-0.225525	-0.0627136	
118717	-0.224609	-0.0613403	
118718	-0.225525	-0.065918	
118719	-0.221558	-0.0747681	
118720	-0.220337	-0.0721741	
118721	-0.220947	-0.0619507	
118722	-0.220642	-0.0567627	
118723	-0.217285	-0.0582886	
118724	-0.216675	-0.0602722	
118725	-0.215454	-0.0645447	
118726	-0.215149	-0.070343	
118727	-0.214233	-0.0695801	
118728	-0.211182	-0.0717163	
118729	-0.210266	-0.0733948	
118730	-0.210876	-0.0737	
118731	-0.210876	-0.071106	
118732	-0.210876	-0.0723267	
118733	-0.210266	-0.0767517	
118734	-0.209961	-0.0801086	
118735	-0.210876	-0.0839233	
118736	-0.211182	-0.0787354	
118737	-0.210266	-0.0749207	
118738	-0.210266	-0.0791931	
118739	-0.210571	-0.0817871	
118740	-0.214539	-0.0811768	
118741	-0.211487	-0.0794983	
118742	-0.214233	-0.0784302	
118743	-0.211487	-0.085907	
118744	-0.215149	-0.0959778	
118745	-0.215759	-0.0978088	
118746	-0.215454	-0.0964355	
118747	-0.21698	-0.0956726	
118748	-0.21759	-0.0944519	
118749	-0.220337	-0.0964355	
118750	-0.220947	-0.103607	
118751	-0.220642	-0.112	
118752	-0.220337	-0.119476	
118753	-0.224609	-0.109863	
118754	-0.224915	-0.09552	
118755	-0.22522	-0.098877	
118756	-0.22522	-0.108337	
118757	-0.22522	-0.104218	
118758	-0.22522	-0.0947571	
118759	-0.22522	-0.0944519	
118760	-0.227966	-0.0976563	
118761	-0.228882	-0.10788	
118762	-0.230103	-0.116577	
118763	-0.229797	-0.125427	
118764	-0.230713	-0.123291	
118765	-0.231934	-0.11322	
118766	-0.234985	-0.106964	
118767	-0.234375	-0.101776	
118768	-0.235596	-0.104828	
118769	-0.236816	-0.116425	
118770	-0.238953	-0.121155	
118771	-0.238647	-0.118866	
118772	-0.238647	-0.109863	
118773	-0.239258	-0.098877	
118774	-0.239868	-0.0968933	
118775	-0.239258	-0.098114	
118776	-0.239868	-0.0965881	
118777	-0.240784	-0.0935364	
118778	-0.244446	-0.0915527	
118779	-0.245056	-0.0917053	
118780	-0.244751	-0.0892639	
118781	-0.244141	-0.0846863	
118782	-0.244751	-0.0828552	
118783	-0.245361	-0.0830078	
118784	-0.247803	-0.0843811	
118785	-0.245972	-0.0843811	
118786	-0.246277	-0.0817871	
118787	-0.246887	-0.0775146	
118788	-0.249329	-0.0758362	
118789	-0.249634	-0.0772095	
118790	-0.249939	-0.078125	
118791	-0.249939	-0.0785828	
118792	-0.249634	-0.0816345	
118793	-0.250244	-0.0849915	
118794	-0.249634	-0.0854492	
118795	-0.253906	-0.0823975	
118796	-0.255127	-0.0773621	
118797	-0.254517	-0.0738525	
118798	-0.254822	-0.0788879	
118799	-0.255127	-0.0814819	
118800	-0.254517	-0.0775146	
118801	-0.257263	-0.0738525	
118802	-0.258179	-0.0701904	
118803	-0.259705	-0.0643921	
118804	-0.258179	-0.0636292	
118805	-0.259705	-0.0648499	
118806	-0.259399	-0.0683594	
118807	-0.260315	-0.0704956	
118808	-0.264587	-0.0689697	
118809	-0.263672	-0.062561	
118810	-0.264587	-0.0582886	
118811	-0.264587	-0.0553894	
118812	-0.265808	-0.0460815	
118813	-0.266724	-0.0331116	
118814	-0.267639	-0.0204468	
118815	-0.26947	-0.0135803	
118816	-0.269775	-0.012207	
118817	-0.269165	-0.00915527	
118818	-0.271912	-0.00289917	
118819	-0.274048	0.00564575	
118820	-0.274963	0.0196838	
118821	-0.27771	0.0331116	
118822	-0.277405	0.0363159	
118823	-0.279236	0.040741	
118824	-0.279236	0.0508118	
118825	-0.283203	0.0637817	
118826	-0.286865	0.085907	
118827	-0.289307	0.101471	
118828	-0.289307	0.115204	
118829	-0.292664	0.126648	
118830	-0.296326	0.137329	
118831	-0.301208	0.150299	
118832	-0.302734	0.160217	
118833	-0.30365	0.164642	
118834	-0.307312	0.1651	
118835	-0.308533	0.169525	
118836	-0.311279	0.173035	
118837	-0.315857	0.168915	
118838	-0.318298	0.163116	
118839	-0.317993	0.163422	
118840	-0.322571	0.16571	
118841	-0.323181	0.161896	
118842	-0.327148	0.151367	
118843	-0.327454	0.133362	
118844	-0.330811	0.116272	
118845	-0.333557	0.101166	
118846	-0.337524	0.0810242	
118847	-0.337524	0.0546265	
118848	-0.342712	0.0296021	
118849	-0.344543	-0.0088501	
118850	-0.34668	-0.0483704	
118851	-0.346985	-0.0793457	
118852	-0.352173	-0.101166	
118853	-0.354614	-0.121002	
118854	-0.359802	-0.138245	
118855	-0.357666	-0.154266	
118856	-0.362549	-0.156555	
118857	-0.367126	-0.156555	
118858	-0.367432	-0.156708	
118859	-0.370483	-0.15213	
118860	-0.375366	-0.137329	
118861	-0.376282	-0.13916	
118862	-0.379944	-0.159454	
118863	-0.382385	-0.176239	
118864	-0.386047	-0.189972	
118865	-0.389709	-0.20462	
118866	-0.391541	-0.226135	
118867	-0.391235	-0.241394	
118868	-0.396118	-0.24765	
118869	-0.396423	-0.241699	
118870	-0.39978	-0.227661	
118871	-0.401611	-0.210876	
118872	-0.405884	-0.184479	
118873	-0.406494	-0.162048	
118874	-0.410767	-0.141144	
118875	-0.411377	-0.114594	
118876	-0.415344	-0.0900269	
118877	-0.419922	-0.0746155	
118878	-0.421448	-0.0656128	
118879	-0.42511	-0.0550842	
118880	-0.426025	-0.0404358	
118881	-0.430298	-0.0341797	
118882	-0.43457	-0.0309753	
118883	-0.436096	-0.0350952	
118884	-0.440674	-0.0402832	
118885	-0.443726	-0.0378418	
118886	-0.445557	-0.0341797	
118887	-0.445557	-0.0250244	
118888	-0.449524	-0.0209045	
118889	-0.454102	-0.025177	
118890	-0.456238	-0.0254822	
118891	-0.46051	-0.0231934	
118892	-0.464478	-0.0253296	
118893	-0.468445	-0.0233459	
118894	-0.469971	-0.015564	
118895	-0.473328	-0.0146484	
118896	-0.475159	-0.0178528	
118897	-0.479126	-0.0180054	
118898	-0.480042	-0.020752	
118899	-0.484924	-0.0183105	
118900	-0.489197	-0.0149536	
118901	-0.489502	-0.0112915	
118902	-0.491943	-0.00640869	
118903	-0.496826	-0.00473022	
118904	-0.500183	-0.00396729	
118905	-0.50354	-0.00228882	
118906	-0.50415	-0.00244141	
118907	-0.507202	-0.00106812	
118908	-0.51239	0.00305176	
118909	-0.514221	0.0038147	
118910	-0.516663	0.000152588	
118911	-0.518494	-0.00396729	
118912	-0.518799	-0.00473022	
118913	-0.523376	-0.00137329	
118914	-0.524902	-0.000457764	
118915	-0.527954	0.00213623	
118916	-0.528564	0.00137329	
118917	-0.527344	0.00244141	
118918	-0.530701	0.00808716	
118919	-0.533752	0.00991821	
118920	-0.533447	0.012207	
118921	-0.538025	0.0167847	
118922	-0.53833	0.0152588	
118923	-0.538635	0.0126648	
118924	-0.542603	0.0169373	
118925	-0.543823	0.0218201	
118926	-0.543823	0.017395	
118927	-0.543213	0.00946045	
118928	-0.545959	0.00534058	
118929	-0.546265	0.00991821	
118930	-0.548706	0.0212097	
118931	-0.549011	0.0334167	
118932	-0.551147	0.0419617	
118933	-0.553284	0.0424194	
118934	-0.556335	0.0396729	
118935	-0.557861	0.0379944	
118936	-0.557251	0.03479	
118937	-0.558167	0.0392151	
118938	-0.558777	0.0408936	
118939	-0.562744	0.038147	
118940	-0.560913	0.0332642	
118941	-0.562744	0.0341797	
118942	-0.566101	0.0354004	
118943	-0.564575	0.0401306	
118944	-0.567627	0.045929	
118945	-0.568237	0.0509644	
118946	-0.568237	0.0456238	
118947	-0.567627	0.0363159	
118948	-0.570984	0.0341797	
118949	-0.572815	0.0376892	
118950	-0.575867	0.040741	
118951	-0.578003	0.0431824	
118952	-0.577698	0.0488281	
118953	-0.577393	0.0500488	
118954	-0.579224	0.0430298	
118955	-0.582886	0.0480652	
118956	-0.585938	0.0587463	
118957	-0.587158	0.0610352	
118958	-0.587158	0.0540161	
118959	-0.59021	0.0502014	
118960	-0.592346	0.0468445	
118961	-0.597229	0.0471497	
118962	-0.597839	0.0462341	
118963	-0.597229	0.0465393	
118964	-0.601501	0.0497437	
118965	-0.602722	0.0549316	
118966	-0.606995	0.0614929	
118967	-0.6073	0.063324	
118968	-0.610352	0.0588989	
118969	-0.614319	0.0527954	
118970	-0.614929	0.0476074	
118971	-0.616455	0.0463867	
118972	-0.61615	0.0497437	
118973	-0.620117	0.0512695	
118974	-0.621338	0.0480652	
118975	-0.625	0.0506592	
118976	-0.626221	0.0512695	
118977	-0.626526	0.0509644	
118978	-0.629272	0.0476074	
118979	-0.631104	0.0442505	
118980	-0.631714	0.0482178	
118981	-0.634766	0.0572205	
118982	-0.635986	0.052948	
118983	-0.640869	0.0424194	
118984	-0.641479	0.0515747	
118985	-0.644531	0.0627136	
118986	-0.645752	0.0698853	
118987	-0.645752	0.0695801	
118988	-0.65033	0.0617981	
118989	-0.65094	0.0502014	
118990	-0.655212	0.0434875	
118991	-0.655823	0.0505066	
118992	-0.65979	0.0578308	
118993	-0.6604	0.0582886	
118994	-0.663452	0.0592041	
118995	-0.665588	0.0575256	
118996	-0.665588	0.0564575	
118997	-0.66803	0.057373	
118998	-0.669861	0.0582886	
118999	-0.673828	0.0605774	
119000	-0.675049	0.06073	
119001	-0.675049	0.059967	
119002	-0.678406	0.059967	
119003	-0.680542	0.0604248	
119004	-0.680542	0.0608826	
119005	-0.684814	0.0611877	
119006	-0.68512	0.06073	
119007	-0.688171	0.0643921	
119008	-0.689392	0.071106	
119009	-0.690918	0.0733948	
119010	-0.69519	0.071106	
119011	-0.694885	0.0663757	
119012	-0.697937	0.0614929	
119013	-0.703735	0.0610352	
119014	-0.704956	0.0656128	
119015	-0.705872	0.0704956	
119016	-0.709229	0.0650024	
119017	-0.710144	0.0648499	
119018	-0.714111	0.0648499	
119019	-0.717773	0.0590515	
119020	-0.720215	0.0540161	
119021	-0.721436	0.0596619	
119022	-0.724487	0.0653076	
119023	-0.725403	0.0604248	
119024	-0.72937	0.0595093	
119025	-0.729675	0.0596619	
119026	-0.72998	0.0566101	
119027	-0.734558	0.0559998	
119028	-0.734558	0.0563049	
119029	-0.73822	0.0552368	
119030	-0.738831	0.0500488	
119031	-0.739441	0.0465393	
119032	-0.742493	0.0436401	
119033	-0.743408	0.039978	
119034	-0.744324	0.0404358	
119035	-0.744019	0.0457764	
119036	-0.748596	0.045166	
119037	-0.749207	0.0416565	
119038	-0.748901	0.037384	
119039	-0.751953	0.0318909	
119040	-0.753784	0.0361633	
119041	-0.753479	0.039978	
119042	-0.757141	0.0448608	
119043	-0.757141	0.0418091	
119044	-0.758667	0.0358582	
119045	-0.758667	0.0320435	
119046	-0.761719	0.0318909	
119047	-0.762939	0.0305176	
119048	-0.763855	0.0372314	
119049	-0.765991	0.0376892	
119050	-0.767212	0.0344849	
119051	-0.765686	0.0318909	
119052	-0.765076	0.0294495	
119053	-0.76416	0.0294495	
119054	-0.764771	0.0291443	
119055	-0.766296	0.0233459	
119056	-0.76416	0.0131226	
119057	-0.763855	0.0100708	
119058	-0.763855	0.00991821	
119059	-0.763855	0.0134277	
119060	-0.762024	0.0158691	
119061	-0.759888	0.0170898	
119062	-0.755615	0.0172424	
119063	-0.750427	0.0161743	
119064	-0.749207	0.0137329	
119065	-0.745239	0.0123596	
119066	-0.740051	0.0131226	
119067	-0.734863	0.00656128	
119068	-0.730286	-0.00167847	
119069	-0.724792	-0.00350952	
119070	-0.72113	-0.00488281	
119071	-0.71167	0.00106812	
119072	-0.706177	0.0135803	
119073	-0.699463	0.0111389	
119074	-0.691528	-0.00335693	
119075	-0.682068	-0.00793457	
119076	-0.672913	-0.00518799	
119077	-0.666809	-0.00579834	
119078	-0.656738	-0.00717163	
119079	-0.647583	-0.00152588	
119080	-0.637512	-0.0012207	
119081	-0.628662	-0.00427246	
119082	-0.617371	-0.00137329	
119083	-0.604858	0	
119084	-0.595093	-0.00228882	
119085	-0.584106	-0.00259399	
119086	-0.574036	-0.00320435	
119087	-0.560608	-0.00564575	
119088	-0.549316	-0.00732422	
119089	-0.535889	-0.00930786	
119090	-0.525513	-0.0120544	
119091	-0.510864	-0.0120544	
119092	-0.499878	-0.0123596	
119093	-0.486755	-0.015564	
119094	-0.473633	-0.0169373	
119095	-0.460815	-0.020752	
119096	-0.444641	-0.0238037	
119097	-0.432129	-0.0302124	
119098	-0.417786	-0.0325012	
119099	-0.404663	-0.0306702	
119100	-0.39032	-0.0291443	
119101	-0.378418	-0.0270081	
119102	-0.364075	-0.0222778	
119103	-0.349426	-0.0254822	
119104	-0.334473	-0.0334167	
119105	-0.32074	-0.0389099	
119106	-0.305786	-0.0343323	
119107	-0.292664	-0.0253296	
119108	-0.27771	-0.0254822	
119109	-0.262451	-0.0267029	
119110	-0.246277	-0.0256348	
119111	-0.233459	-0.0280762	
119112	-0.220947	-0.0292969	
119113	-0.205078	-0.0297546	
119114	-0.188904	-0.0317383	
119115	-0.177917	-0.0315857	
119116	-0.160217	-0.0305176	
119117	-0.148315	-0.0294495	
119118	-0.133667	-0.0279236	
119119	-0.120239	-0.0291443	
119120	-0.104675	-0.0268555	
119121	-0.0915527	-0.0267029	
119122	-0.0765991	-0.0265503	
119123	-0.065918	-0.0289917	
119124	-0.0524902	-0.0236511	
119125	-0.038147	-0.0267029	
119126	-0.0256348	-0.0291443	
119127	-0.0109863	-0.0294495	
119128	0.00183105	-0.030365	
119129	0.015564	-0.0271606	
119130	0.0274658	-0.0280762	
119131	0.0421143	-0.0335693	
119132	0.0515747	-0.0363159	
119133	0.0640869	-0.0369263	
119134	0.0759888	-0.039978	
119135	0.088501	-0.0471497	
119136	0.104675	-0.0421143	
119137	0.114746	-0.032196	
119138	0.125122	-0.0273132	
119139	0.137939	-0.0302124	
119140	0.149536	-0.0349426	
119141	0.158997	-0.0376892	
119142	0.172119	-0.0378418	
119143	0.183411	-0.0354004	
119144	0.193787	-0.0363159	
119145	0.202942	-0.0386047	
119146	0.212708	-0.0357056	
119147	0.223083	-0.032196	
119148	0.230103	-0.0312805	
119149	0.237732	-0.0340271	
119150	0.247498	-0.0354004	
119151	0.254211	-0.0398254	
119152	0.262146	-0.0418091	
119153	0.271606	-0.0382996	
119154	0.278015	-0.0357056	
119155	0.28595	-0.032959	
119156	0.291748	-0.0306702	
119157	0.300293	-0.0291443	
119158	0.306396	-0.027771	
119159	0.3125	-0.0302124	
119160	0.315857	-0.038147	
119161	0.32196	-0.0379944	
119162	0.326233	-0.0300598	
119163	0.331421	-0.0273132	
119164	0.335999	-0.0326538	
119165	0.340576	-0.0268555	
119166	0.345154	-0.0190735	
119167	0.350037	-0.0158691	
119168	0.352173	-0.0160217	
119169	0.356445	-0.0213623	
119170	0.356445	-0.0265503	
119171	0.359497	-0.0271606	
119172	0.364685	-0.0245667	
119173	0.366516	-0.0231934	
119174	0.366211	-0.0219727	
119175	0.366821	-0.0265503	
119176	0.366821	-0.0265503	
119177	0.371094	-0.0192261	
119178	0.371399	-0.0169373	
119179	0.371094	-0.0205994	
119180	0.371399	-0.0184631	
119181	0.371094	-0.0102234	
