Local: ,2025-05-08 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1746655200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1746694287719.688,178279,1746694287700.656,-17,12,-137
1746694287739.562,178378,1746694287720.562,-24,14,-141
1746694287759.5,178402,1746694287740.406,-14,14,-136
1746694287779.25,178441,1746694287760.406,-16,14,-133
1746694287799.125,178370,1746694287780.156,-26,12,-129
1746694287819.0,178234,1746694287800.0,-29,14,-133
1746694287838.812,178032,1746694287819.875,-36,7,-137
1746694287858.687,177844,1746694287839.75,-19,13,-135
1746694287878.531,177717,1746694287859.5632,-16,12,-142
1746694287898.406,177670,1746694287879.437,-16,7,-137
1746694287918.281,177632,1746694287899.312,-13,9,-141
1746694287938.156,177666,1746694287919.156,-16,12,-137
1746694287958.031,177727,1746694287939.031,-26,16,-132
1746694287977.875,177795,1746694287958.906,-20,14,-133
1746694287997.719,177857,1746694287978.781,-16,16,-141
1746694288017.625,177901,1746694287998.656,-16,17,-144
1746694288037.5,177941,1746694288018.5,-14,19,-141
1746694288057.313,177956,1746694288038.375,-23,15,-141
1746694288077.219,177948,1746694288058.25,-13,9,-137
1746694288097.062,177879,1746694288078.125,-29,6,-141
1746694288116.9382,177818,1746694288097.969,-25,14,-137
1746694288136.813,177740,1746694288117.813,-17,12,-133
1746694288156.656,177663,1746694288137.719,-25,12,-144
1746694288176.562,177598,1746694288157.562,-15,16,-142
1746694288196.406,177557,1746694288177.406,-26,15,-135
1746694288216.25,177583,1746694288197.2808,-21,15,-136
1746694288236.125,177623,1746694288217.187,-16,20,-137
1746694288256.0,177647,1746694288237.0,-17,9,-135
1746694288275.875,177721,1746694288256.844,-20,11,-136
1746694288295.719,177787,1746694288276.75,-15,28,-131
1746694288315.594,177822,1746694288296.656,-29,12,-137
1746694288335.469,177881,1746694288316.469,-25,12,-125
1746694288355.344,177902,1746694288336.344,-20,15,-128
1746694288375.219,177962,1746694288356.219,-17,9,-135
1746694288395.062,178005,1746694288376.125,-32,8,-127
1746694288414.937,178068,1746694288395.969,-22,15,-127
1746694288434.813,178087,1746694288415.844,-16,9,-137
1746694288454.688,178144,1746694288435.719,-26,12,-137
1746694288474.5942,178198,1746694288455.594,-17,12,-138
1746694288494.5,178278,1746694288475.469,-28,11,-142
1746694288514.344,178339,1746694288495.375,-16,9,-137
1746694288534.25,178395,1746694288515.25,-12,14,-137
1746694288554.125,178452,1746694288535.156,-20,12,-141
1746694288574.0,178503,1746694288555.0,-10,12,-141
1746694288593.844,178560,1746694288574.906,-16,12,-141
